#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.2410992    0.032265689      3.9737332    0.030437815      4.4846511    0.034115246
           -3.8      6.1326695    0.038706039      5.7874596    0.036948245      6.4736007    0.040858628
           -3.6      8.6753344    0.045991306      8.2536317    0.043966246       9.138869    0.048446763
           -3.4      12.190079     0.05450034      11.676529    0.052397106      12.810431    0.057269813
           -3.2      17.034141    0.064267149       16.42028    0.062142168      17.865391    0.067405307
             -3      22.722922    0.074124509      22.012426    0.071982413      23.778113    0.077563247
           -2.8      30.097538    0.085113888      29.289946    0.082890377      31.424076    0.088870493
           -2.6      38.362968    0.095868902      37.348574    0.093400061      39.964445      0.0998664
           -2.4      47.696886     0.10664882      46.455647     0.10394088      49.588412     0.11087529
           -2.2      57.374786     0.11663396      55.906037     0.11372224      59.539117     0.12102902
             -2      66.952539     0.12567361      65.265263     0.12258302      69.366171     0.13020008
           -1.8       76.40078     0.13391817      74.501247     0.13067374      79.053786     0.13856148
           -1.6      84.102593     0.14024055      82.040025     0.13687705      86.915504     0.14493019
           -1.4      90.336254     0.14511275      88.155953     0.14169779      93.249313     0.14978411
           -1.2      94.906956     0.14859946      92.631371     0.14512502      97.890726     0.15326245
             -1      96.826488     0.15002278       94.52506     0.14654968      99.802535     0.15461856
           -0.8      98.157599     0.15100226      95.842739     0.14752647      101.12064     0.15554736
           -0.6      98.003547      0.1509024      95.705588     0.14745017      100.91646     0.15537109
           -0.4      97.372145     0.15042478      95.099439     0.14699664      100.24083     0.15484771
           -0.2      96.829947     0.15002801      94.571002      0.1466195      99.675535     0.15441769
              0      96.942293     0.15011475      94.676319     0.14670286      99.797296     0.15451635
            0.2      97.380674      0.1504402      95.094406     0.14703468      100.27675     0.15492051
            0.4      97.943447     0.15083451      95.636733     0.14741004      100.88467     0.15536027
            0.6       98.21973     0.15103223       95.90043     0.14754165      101.20316     0.15560564
            0.8      97.227202      0.1503121      94.906475     0.14681786      100.24287     0.15496498
              1      94.331618     0.14816058      92.058688     0.14467279      97.324928     0.15285366
            1.2      90.332195     0.14511793      88.142695     0.14167969      93.267266      0.1498204
            1.4      84.184168     0.14032219      82.112169     0.13694603      87.011085     0.14502549
            1.6      76.301141      0.1338492      74.395939     0.13062126       78.96261     0.13891043
            1.8        67.1814      0.1259132      65.482668     0.12280508      69.610144       0.130457
              2      57.298601     0.11655802      55.827327      0.1136411      59.451409     0.12093367
            2.2      47.669247     0.10656705      46.429932     0.10386017        49.5357      0.1107408
            2.4      38.316686    0.095834413      37.300602    0.093366981      39.899486    0.099787167
            2.6      30.092497    0.085063678      29.284483     0.08284796      31.390708    0.088743283
            2.8      23.010017    0.074595632      22.379053      0.0727255      24.047908    0.077964884
              3      17.012099    0.064252208       16.46881    0.062375546      17.814157    0.067276837
            3.2      12.404895    0.054953118      11.944178    0.053139194      13.016859    0.057652676
            3.4       8.825505    0.046426615      8.4565023     0.04465978      9.2760408    0.048799047
            3.6      6.1541005    0.038855097      5.8613711    0.037209025      6.4790053    0.040894165
            3.8      4.2768459     0.03232574      4.0457324    0.030746143      4.5095737     0.03408596
              4      4.2768459     0.03232574      4.0457324    0.030746143      4.5095737     0.03408596
