#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0050602003    0.001104171   0.0048630076   0.0010619714   0.0052514102    0.001146236
           -3.8    0.035659137   0.0029898269    0.034212298   0.0028758911     0.03698491   0.0030975669
           -3.6     0.14143497   0.0058965556     0.13497013   0.0056507196     0.14722959   0.0061225145
           -3.4     0.48317414    0.010842754     0.46246018    0.010442232     0.50287394    0.011283513
           -3.2      1.2974398    0.017741169      1.2529825    0.017172059      1.3492026    0.018444655
             -3      3.0002214    0.026976159      2.9095148    0.026322918      3.1169295    0.028022254
           -2.8      5.9508751     0.03795153      5.7994853    0.037051008      6.1827704    0.039431778
           -2.6      10.856411    0.051227293      10.608964    0.050151728      11.276127     0.05320017
           -2.4      17.901612    0.065679816      17.503972    0.064258559      18.585481       0.068185
           -2.2      27.585343    0.081339611      26.950602    0.079512311      28.621947     0.08439602
             -2      39.616703    0.097235103      38.691446    0.095022556      41.070764     0.10079413
           -1.8      54.066276     0.11319365      52.776213     0.11055843      56.017183     0.11727863
           -1.6       70.18614     0.12850357       68.48773     0.12545924      72.674426     0.13306301
           -1.4      87.778822     0.14318123      85.635675     0.13976229       90.83743     0.14816412
           -1.2      104.89376     0.15594496      102.30054       0.152178      108.50054     0.16130083
             -1      122.15974     0.16763386      119.12135     0.16360735      126.30526     0.17332389
           -0.8      137.52765     0.17729633      134.08864     0.17297171      142.15916     0.18325563
           -0.6      149.78324     0.18453376      146.03651     0.18003468      154.77471     0.19068031
           -0.4      158.60063     0.18955008      154.61616     0.18491125      163.86643     0.19582819
           -0.2      162.98988     0.19194204      158.89583     0.18725074       168.3832     0.19828958
              0      163.02159     0.19196754      158.91819     0.18729813      168.43407     0.19834765
            0.2      158.20815     0.18933166      154.25149     0.18472555      163.45172     0.19559392
            0.4      149.78901     0.18456053      146.04862     0.18007246      154.77464     0.19069316
            0.6      137.36241     0.17716263       133.9628     0.17287855      141.95267     0.18307646
            0.8      121.70953     0.16737054       118.7173     0.16337786      125.82435      0.1733535
              1      104.91121       0.155929      102.35396     0.15221734      108.48762     0.16123901
            1.2      87.207097     0.14272548      85.102729     0.13937017      90.220998     0.14766168
            1.4       69.97936     0.12833223      68.313566     0.12535299       72.43288     0.13282736
            1.6       53.87047     0.11299375      52.612735     0.11041265      55.791881     0.11702866
            1.8      39.442639    0.097021741      38.539136    0.094864133      40.876614     0.10054087
              2      27.461079    0.081137651      26.847813    0.079379237      28.477353    0.084153706
            2.2      17.861883    0.065575543      17.474979    0.064185271      18.534207    0.068047001
            2.4      10.844762    0.051198139      10.586226    0.050058647      11.257519    0.053142519
            2.6      6.0683707    0.038360025      5.8998702     0.03736598      6.3045195    0.039846602
            2.8       2.997856    0.026944201      2.9031521     0.02614877      3.1148376    0.027996091
              3       1.281995    0.017683287      1.2367652    0.017105712      1.3320241    0.018362984
            3.2     0.48773952    0.010898493     0.46676929    0.010488862     0.50702463    0.011325328
            3.4     0.15060295   0.0060620316     0.14374144    0.005803998     0.15624427   0.0062872199
            3.6    0.038068756   0.0030475169    0.036047535   0.0028928306    0.039586444   0.0031684943
            3.8   0.0084336671   0.0014656369   0.0078176629   0.0013705831    0.008751512   0.0015184078
              4   0.0084336671   0.0014656369   0.0078176629   0.0013705831    0.008751512   0.0015184078
