# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.1558438   0.0042836733      4.0249979    0.004165042      4.3426724   0.0044771459
             10      5.1985959   0.0047332646      5.0719758   0.0046207035      5.3980849   0.0049153141
             20      4.5900248   0.0044815421      4.4783905   0.0043757114      4.7532476   0.0046410823
             30      3.9000286   0.0041647143      3.8053417   0.0040661289      4.0328618   0.0043064887
             40      3.2966235   0.0038571011      3.2166226   0.0037658952       3.405939   0.0039848058
             50      2.7914332   0.0035703496      2.7238451   0.0034859527      2.8822248   0.0036861387
             60       2.383819   0.0033148215       2.326006   0.0032370052      2.4603939    0.003427515
             70      2.0411266   0.0030791751      1.9917322    0.003006462      2.1057967   0.0031765512
             80      1.7698736   0.0028760016      1.7270075    0.002808177      1.8254847   0.0029660323
             90      1.5435889   0.0026933904      1.5060673   0.0026298936      1.5918444   0.0027772836
            100       1.354181   0.0025271744      1.3212754   0.0024673446      1.3962703   0.0026055941
            110      1.1943163    0.002378353      1.1653544   0.0023221162      1.2311576   0.0024514605
            120      1.0584348   0.0022425603      1.0326744   0.0021894727      1.0910385   0.0023113236
            130     0.94104988   0.0021174614     0.91809024   0.0020671491     0.96997132   0.0021822233
            140      0.8382376   0.0020007288     0.81774076   0.0019531003     0.86401523   0.0020620326
            150     0.75315982   0.0018979567     0.73471923   0.0018526608     0.77626023   0.0019560011
            160     0.67957551   0.0018044621     0.66295467   0.0017615204     0.70039828   0.0018596525
            170     0.61350898   0.0017156052     0.59847682   0.0016746218     0.63228874   0.0017679097
            180     0.55694627   0.0016354329     0.54319783   0.0015961473     0.57405144   0.0016854948
            190      0.5034151   0.0015563041      0.4909656   0.0015188195     0.51890303   0.0016039461
            200     0.46235533   0.0014923084     0.45083956   0.0014561801     0.47666372   0.0015382262
            210     0.41554118   0.0014148464     0.40518417   0.0013805257     0.42841122   0.0014585049
            220     0.38371755    0.001359847     0.37412937   0.0013270696     0.39560566   0.0014017608
            230     0.34960799   0.0012988748     0.34083219   0.0012672433     0.36049252   0.0013392126
            240      0.3222548   0.0012476775     0.31417789   0.0012172378     0.33224602    0.001286169
            250     0.29431856   0.0011932163     0.28694102   0.0011640854     0.30344294   0.0012300333
            260     0.27169535   0.0011460621     0.26480874    0.001117738     0.28017439    0.001181747
            270     0.24817312   0.0010959365     0.24190207   0.0010690947     0.25591278   0.0011299835
            280     0.23004403   0.0010550008     0.22421397   0.0010291566     0.23724901   0.0010878441
            290     0.21120985   0.0010116508     0.20585318   0.0009866672     0.21780983   0.0010431067
            300     0.19578739  0.00097394788     0.19083359  0.00095000166      0.2018895    0.001004148
            310     0.18032074  0.00093524341     0.17573215  0.00091203233     0.18595082  0.00096434192
            320      0.1679739  0.00090185167     0.16363761  0.00087931569     0.17330436  0.00093027645
            330     0.15412147  0.00086461091     0.15014765   0.0008429651      0.1590106  0.00089186506
            340        0.14231  0.00083131163     0.13865448   0.0008105412     0.14678811  0.00085731454
