#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.91804182    0.016776123     0.88802483    0.016286951     0.95414053    0.017400609
           -3.8      1.3853868    0.019628145      1.3391518    0.019065201      1.4396857    0.020369773
           -3.6      2.0116951    0.023009447      1.9454877     0.02237725      2.0876224    0.023814123
           -3.4      2.9557861     0.02747002       2.862636    0.026684288      3.0646069    0.028421321
           -3.2      4.2222227    0.032720158      4.0923518    0.031804153      4.3737501    0.033829123
             -3      6.0902772    0.039186805      5.9089586    0.038117564      6.3046502    0.040502712
           -2.8      8.6649105    0.046511474      8.4132926    0.045264892       8.967424    0.048065649
           -2.6      12.268408    0.055106032      11.912308     0.05360705      12.703228    0.056993841
           -2.4      17.363773    0.065310149      16.862745    0.063524196      17.988526    0.067605264
           -2.2      24.545758    0.077356863      23.821862    0.075199869      25.462171    0.080183043
             -2      34.050419    0.090662419      33.029311    0.088056972      35.362612    0.094097841
           -1.8        46.2898     0.10522407       44.88031     0.10213437      48.125183     0.10936045
           -1.6      61.467373     0.12066679      59.566069     0.11704552      63.957821     0.12552178
           -1.4      78.541924     0.13573562      76.128168     0.13168669      81.740359     0.14123889
           -1.2      97.913291      0.1507516      95.009517     0.14638194       101.8188     0.15675948
             -1      118.58391      0.1650114      115.28274     0.16053563      123.10685     0.17133362
           -0.8      137.59052     0.17689733      134.14514     0.17253475      142.44155     0.18315348
           -0.6      154.86209     0.18685446      151.48781      0.1828362      159.79511     0.19283203
           -0.4      167.53422     0.19378525      164.39439      0.1902062      172.32155     0.19935306
           -0.2      174.29737     0.19735528        171.376     0.19410589       178.8749      0.2025885
              0      174.78977     0.19761383      171.86104     0.19436148      179.37712      0.2028538
            0.2      167.91645     0.19399398      164.76852     0.19040839      172.71426     0.19957024
            0.4      155.02109     0.18694229       151.6387     0.18294248      159.97429     0.19322622
            0.6      137.67246     0.17692588      134.22833     0.17256024      142.52551     0.18317772
            0.8      118.52151     0.16495841       115.2276     0.16045879      123.02959     0.17123304
              1      97.998836     0.15080937      95.087108     0.14642973      101.90671     0.15681236
            1.2      78.892832     0.13601213      76.466757     0.13194468      82.105769     0.14154595
            1.4      61.205058      0.1204377      59.310184     0.11687905      63.692212     0.12532097
            1.6      46.237082     0.10518189       44.82212     0.10209454      48.076063     0.10932235
            1.8       34.02222    0.090667473      33.003153    0.088083162      35.334724    0.094103621
              2      24.686535    0.077578841      23.966483    0.075429261      25.602061    0.080386857
            2.2      17.555417    0.065621711      17.051334    0.063844464       18.18815    0.067919998
            2.4      12.282823     0.05508569      11.928838    0.053597532       12.71615    0.056966392
            2.6      8.6253872     0.04636691      8.3753089    0.045123849      8.9265456    0.047917097
            2.8      6.1045561    0.039146554      5.9240477    0.038074785      6.3186833    0.040457497
              3      4.2387864    0.032792749      4.1100309    0.031876032      4.3899125    0.033904723
            3.2      2.9399161    0.027531118      2.8483569    0.026752814      3.0472922    0.028475409
            3.4      2.0140547    0.023024438       1.950786    0.022366856      2.0884107    0.023816875
            3.6      1.3749695    0.019521479      1.3304884    0.018955531      1.4267403    0.020208271
            3.8     0.92762552    0.017191116     0.89701153    0.016691969     0.96380293    0.017816228
              4     0.92762552    0.017191116     0.89701153    0.016691969     0.96380293    0.017816228
