#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.0079611    0.031311322      3.8165552    0.029941567      4.2103951    0.032887085
           -3.8      5.7892772    0.037724471      5.5391723    0.036304508      6.0753604    0.039571691
           -3.6      8.3056642    0.044991923      7.9813838    0.043415305      8.7052894    0.047152886
           -3.4      11.734644    0.053371808      11.324244    0.051701262       12.28509    0.055884048
           -3.2      16.183691    0.062696887      15.688009    0.060956952      16.912448    0.065514616
             -3       22.09703    0.073027241      21.506423    0.071240491      23.061462    0.076212293
           -2.8      29.216977    0.083803882      28.453134    0.081669416      30.440945    0.087317888
           -2.6      37.469572    0.094750927      36.497498    0.092352739      38.983044    0.098573145
           -2.4      47.073284     0.10589706      45.864417     0.10323978      48.897622      0.1100028
           -2.2      57.062151     0.11628369      55.615092     0.11341027      59.194777     0.12064125
             -2       66.90631     0.12562867      65.227293     0.12254768      69.320016     0.13015701
           -1.8      76.026567     0.13358709      74.144214     0.13040036      78.673406     0.13825146
           -1.6      84.341449     0.14044509      82.274726     0.13708313      87.194839     0.14519651
           -1.4      90.708926     0.14543927      88.501097     0.14198972      93.702535     0.15022612
           -1.2      95.427416     0.14901611      93.123414     0.14550672      98.501325     0.15380463
             -1      98.066854     0.15095734      95.723534     0.14743323      101.16235     0.15571357
           -0.8      99.033374     0.15166931      96.672184     0.14814013      102.11301     0.15637651
           -0.6      99.121736     0.15174362      96.778301     0.14824756      102.15749     0.15637479
           -0.4      98.772024     0.15151014      96.440126     0.14802462      101.77819     0.15609702
           -0.2      98.079797     0.15097429      95.764797     0.14750021      101.06344     0.15554838
              0       98.14076     0.15104193      95.823301     0.14760052      101.12809     0.15597423
            0.2      98.444071     0.15125974      96.115317     0.14777524      101.45769     0.15587832
            0.4       99.19065     0.15179501       96.83713     0.14827984      102.24332     0.15645313
            0.6      99.097807     0.15170698      96.739106     0.14818713      102.19003     0.15642613
            0.8       98.07484     0.15094532       95.72232     0.14741078      101.19578     0.15574243
              1      95.057772     0.14874655       92.75548     0.14526572      98.148094     0.15359087
            1.2      90.732402     0.14545724      88.513628     0.14198501        93.7517      0.1502886
            1.4      84.239677      0.1403543      82.163316     0.13697465      87.108516     0.14513138
            1.6      76.100668     0.13369268      74.203862     0.13045408       78.76764     0.13837258
            1.8      66.808677     0.12551459      65.129283     0.12242976      69.217126     0.13003876
              2      56.887659     0.11611893      55.440629     0.11323516      59.002138     0.12043901
            2.2       47.03264     0.10584574       45.82139     0.10318371       48.83721     0.10991134
            2.4      37.662308    0.094929035        36.6848    0.092519968      39.155109    0.098696414
            2.6      29.255488    0.083842463      28.487131    0.081695362      30.454764    0.087286073
            2.8      22.061326    0.072975434      21.475049    0.071082527      23.000349    0.076080911
              3      16.403873    0.063068844      15.967346    0.061455802      17.120928    0.065822273
            3.2      11.780062    0.053518494       11.43355    0.052316558      12.306341    0.055915985
            3.4      8.2656879    0.044916029      7.9983935    0.044487017      8.6451781    0.046999629
            3.6      5.7548972    0.037554116      5.5526118    0.036375942      6.0249378    0.039314271
            3.8      4.0363678    0.031497377       3.886522    0.030433185      4.2300812     0.03299705
              4      4.0363678    0.031497377       3.886522    0.030433185      4.2300812     0.03299705
