#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.18608518  0.00094826723     0.17302549  0.00091414931     0.19465548    0.000992573
             10     0.53934657   0.0016071694     0.50976905   0.0015414526     0.56505198   0.0016848478
             20      0.8716374   0.0020356099     0.83302519   0.0019546432     0.91270737   0.0021325343
             30      1.1860993   0.0023668116      1.1426565    0.002286653      1.2406367   0.0024766202
             40      1.4617731   0.0026183852      1.4167628   0.0025433473      1.5271239   0.0027365178
             50      1.6952487   0.0028120388      1.6506655   0.0027391226      1.7689596    0.002935443
             60      1.8798308   0.0029549338      1.8302706   0.0028783305      1.9591483    0.003080578
             70      2.0246162    0.003062199       1.971101   0.0029824585      2.1076313   0.0031885914
             80      2.1224393   0.0031315508      2.0666608   0.0030513427      2.2067565   0.0032570239
             90      2.1763557   0.0031695707      2.1194866   0.0030879275      2.2605122   0.0032928099
            100      2.1926296   0.0031807987      2.1356946   0.0030994825      2.2750356   0.0033008935
            110      2.1676605   0.0031634119      2.1116343   0.0030828927      2.2472555   0.0032802101
            120      2.1177071   0.0031284001      2.0634024   0.0030495497      2.1935421    0.003240906
            130      2.0443577   0.0030771294      1.9924187   0.0030003384      2.1155879    0.003184705
            140      1.9529229   0.0030099366      1.9036415   0.0029351801       2.019528   0.0031128714
            150      1.8468073   0.0029313022       1.800418    0.002858969      1.9085633   0.0030294677
            160      1.7363094   0.0028460452      1.6931358   0.0027768263       1.792991   0.0029389288
            170      1.6263424   0.0027576132      1.5861886   0.0026907119      1.6782664    0.002845689
            180      1.5020375   0.0026542932      1.4652016   0.0025905041      1.5491495   0.0027374275
            190      1.3939132   0.0025603277      1.3601093   0.0024994244      1.4365338   0.0026384234
            200       1.275474   0.0024529652      1.2447079   0.0023950198      1.3139267   0.0025265925
            210      1.1679864   0.0023503889      1.1400325   0.0022955151      1.2024923   0.0024194333
            220      1.0596895   0.0022420323       1.034546   0.0021902303      1.0903297   0.0023063346
            230     0.96934069   0.0021466267     0.94649713   0.0020974176     0.99684528   0.0022071511
            240     0.87991597   0.0020475262     0.85934757   0.0020009919       0.904406   0.0021040499
            250     0.79673781   0.0019505668     0.77833598     0.00190683     0.81842685   0.0020030433
            260     0.72033441    0.001856849     0.70370713   0.0018165802     0.73984087   0.0019181267
            270     0.65090087    0.001767827     0.63614753   0.0017292702     0.66797504   0.0018133881
            280     0.58184391   0.0016733712      0.5687275   0.0016370867     0.59686073   0.0017157045
            290     0.52765826   0.0015938153     0.51584919   0.0015598525     0.54097134    0.001633431
