#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.27823582   0.0011568834     0.27471968   0.0011424267     0.28372135    0.001179729
             10     0.82237719   0.0019771313     0.81140215   0.0019511622     0.83998822   0.0020194114
             20      1.3175869   0.0024887918      1.2987239   0.0024536282      1.3486125    0.002547434
             30      1.7495016   0.0028540525      1.7226149   0.0028107475      1.7943783   0.0029274087
             40       2.087499   0.0031068181      2.0527968   0.0030558732      2.1455462    0.003193331
             50      2.3334813   0.0032756534      2.2918433   0.0032180147      2.4031866   0.0033736634
             60      2.4882654   0.0033776809      2.4409521   0.0033144058      2.5667407   0.0034844231
             70      2.5570793   0.0034215026      2.5055282   0.0033536111      2.6416458   0.0035349149
             80      2.5500705   0.0034182637      2.4957155   0.0033468612      2.6377723   0.0035363725
             90      2.5016959   0.0033882345      2.4458571   0.0033138538      2.5901867    0.003508331
            100      2.3946196   0.0033188383      2.3386309   0.0032427149      2.4815908   0.0034395792
            110      2.2618255   0.0032312794       2.206808   0.0031541814      2.3453816   0.0033508499
            120      2.1155332   0.0031303094       2.062124   0.0030528066      2.1950383    0.003248106
            130      1.9628386   0.0030211824      1.9115535   0.0029438906      2.0374263   0.0031360627
            140      1.7999822   0.0028995668      1.7515494   0.0028231886      1.8688977   0.0030106423
            150      1.6464544   0.0027778109      1.6009029    0.002702491      1.7098542   0.0028849487
            160      1.4950037   0.0026518431      1.4525617   0.0025781948      1.5526951   0.0027541834
            170      1.3545729   0.0025285322      1.3153674    0.002457087      1.4066522   0.0026257238
            180      1.2265821   0.0024101677      1.1904181   0.0023408341       1.273641   0.0025025285
            190      1.1012064   0.0022873648      1.0680561   0.0022202157      1.1434745   0.0023751595
            200     0.99350475   0.0021753457      0.9630396   0.0021105828      1.0315189   0.0022582807
            210     0.89016697   0.0020608582     0.86258666    0.001998569     0.92387045   0.0021387179
            220     0.80208977    0.001959582     0.77692081   0.0018998233     0.83221492    0.002032805
            230     0.71915209   0.0018571677     0.69637315   0.0017999976     0.74598284   0.0019260156
            240     0.64596614   0.0017613771     0.62517143   0.0017079615     0.66997058   0.0018272665
            250     0.58027985   0.0016709834     0.56149754    0.001619703     0.60173627   0.0017451555
            260     0.52110389   0.0015850136     0.50411699   0.0015352019     0.54008188   0.0016422971
            270     0.46890892   0.0015045984      0.4535129   0.0014567908     0.48578381   0.0015582228
            280     0.42123019   0.0014262053     0.40733564   0.0013805739     0.43620528   0.0014765422
            290     0.38158738   0.0013588528     0.36894798   0.0013158034     0.39502047   0.0014061777
            300     0.34064614   0.0012847343     0.32930966   0.0012437676     0.35254478   0.0013288491
            310     0.30874161   0.0012238826     0.29846678   0.0011847736     0.31942163   0.0012658257
            320     0.27796934   0.0011622079     0.26860863   0.0011273316     0.28751686   0.0012022699
            330     0.25180559   0.0011058718     0.24341198   0.0010703539     0.26025373   0.0011426179
            340     0.22572368    0.001047904     0.21824558   0.0010147425     0.23320526   0.0010819121
            350     0.20307936  0.00099464588     0.19629279  0.00096269812     0.20978889    0.001027261
            360     0.18497173  0.00094867307     0.17881044   0.0009183901     0.19098565  0.00097909781
            370     0.16719983  0.00090253099     0.16156176  0.00087386415     0.17264402  0.00093154349
            380     0.15199373   0.0008604456      0.1469714  0.00083332424     0.15676818  0.00088700169
            390     0.13766739   0.0008197956     0.13312358  0.00079387774     0.14200885  0.00084512633
            400     0.12269721  0.00077459835     0.11859659   0.0007501061     0.12653359  0.00079832567
            410     0.11191687  0.00074121325     0.10821856  0.00071819716     0.11538474  0.00076345841
            420     0.10199274  0.00070698612      0.0986572  0.00068495432     0.10509379  0.00072797037
            430     0.09282906  0.00067471643    0.089782025   0.0006539864    0.095633605  0.00069446498
            440    0.084536912  0.00064407204    0.081800276  0.00062425364      0.0870197  0.00066258942
            450     0.07668984  0.00061330054    0.074183927  0.00059467674    0.078965654  0.00063103407
            460    0.068658479  0.00058184575     0.06642033  0.00056397804     0.07070301  0.00059857165
            470    0.064635378  0.00056389706    0.062568187  0.00054679589    0.066506851  0.00057980356
            480    0.058826599  0.00053763749    0.056966155  0.00052163125    0.060507202  0.00055249356
            490    0.052552437  0.00050850675    0.050855772  0.00049299396    0.054060978  0.00052266981
            500    0.049494717  0.00049347697    0.047923111  0.00047883912    0.050883431  0.00050680162
            510    0.044232663  0.00046615932    0.042817518  0.00045209061    0.045467898  0.00047881232
            520    0.040988765  0.00044963509    0.039701832  0.00043666425    0.042133707  0.00046168751
            530    0.037076442  0.00042732026    0.035905652  0.00041499654    0.038115348   0.0004389473
            540    0.033934349  0.00040983946    0.032895727  0.00039825338    0.034855533  0.00042056617
            550    0.030988639  0.00039039213    0.030048213  0.00037920885    0.031817619  0.00040047495
            560    0.028283096  0.00037395011       0.027407  0.00036330593    0.029060558  0.00038394475
            570    0.025478664  0.00035471348    0.024693564  0.00034448363    0.026172332   0.0003640041
            580     0.02430122  0.00034772754    0.023574179  0.00033808394    0.024944092  0.00035646054
            590    0.021807404  0.00032868353     0.02115262  0.00031961171    0.022371454  0.00033678472
            600    0.020358655  0.00031726542    0.019741977  0.00030838573    0.020890276  0.00032521039
            610    0.018284436  0.00030074817    0.017752708  0.00029252952    0.018752914  0.00030818416
            620    0.016756963  0.00028857183     0.01627445   0.0002808279    0.017191252  0.00029573907
            630    0.015241211   0.0002758446    0.014799493  0.00026851854    0.015632773  0.00028250739
            640     0.01430594  0.00026728499     0.01389764  0.00026022349    0.014671843  0.00027366456
            650    0.012664021  0.00025198544    0.012293466  0.00024521186     0.01299191  0.00025815854
            660     0.01167417  0.00024155595    0.011321291  0.00023548695    0.011994181    0.000247645
            670    0.011229455  0.00023616518    0.010915568   0.0002300532    0.011512825  0.00024196731
            680    0.010118477   0.0002243349   0.0098296138  0.00021840936    0.010375859  0.00022989717
            690   0.0096860378  0.00022053077   0.0094091434  0.00021496953   0.0099335196  0.00022578848
            700   0.0086444832  0.00020747696   0.0084074413  0.00020219309   0.0088574682  0.00021238849
            710    0.008094295   0.0002019039   0.0078697908  0.00019700573   0.0082978338  0.00020648764
            720   0.0071657528  0.00018970147   0.0069664287  0.00018483883   0.0073408307  0.00019411068
            730    0.006816811  0.00018476881   0.0066235486  0.00018005188    0.006983967  0.00018898035
            740   0.0063808438  0.00017974222   0.0062053563  0.00017527472   0.0065391125  0.00018384774
            750    0.005977127   0.0001730619   0.0058173695  0.00016877506   0.0061216814  0.00017704423
            760   0.0056040353  0.00016845376   0.0054379662  0.00016512627   0.0057513898  0.00017238571
            770   0.0051836993  0.00016245397    0.005047061  0.00015871181   0.0053063632  0.00016599451
            780   0.0044373339  0.00014954751   0.0043139568   0.0001457689   0.0045481004  0.00015309295
