#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.18591087  0.00094747913     0.17325232  0.00090053091     0.19444179  0.00099113217
             10     0.53803437   0.0016054005     0.50818831   0.0015300684     0.56362705   0.0016825817
             20     0.87637902   0.0020408643     0.83770641   0.0019592444     0.91756886   0.0021377096
             30      1.1834102    0.002363324      1.1401107   0.0022836059      1.2379089   0.0024732124
             40      1.4589713   0.0026164637      1.4136886    0.002568333      1.5244217   0.0027430994
             50      1.6968222   0.0028145407      1.6520773   0.0027415923       1.770803   0.0029381824
             60      1.8885967   0.0029619072       1.838825   0.0028849287      1.9682459   0.0030878261
             70      2.0300443   0.0030658609      1.9765074   0.0029862385       2.113308   0.0031926278
             80       2.125445   0.0031346331      2.0696661   0.0030535717      2.2098613   0.0032599297
             90      2.1763221   0.0031692274      2.1194691   0.0030878009      2.2603951   0.0032924823
            100      2.1886541   0.0031777618      2.1318392   0.0030965329       2.270984   0.0032979721
            110      2.1740775   0.0031679953      2.1179596   0.0030875715      2.2538113   0.0032846372
            120      2.1204906    0.003130978      2.0661223   0.0030520395      2.1964112   0.0032434203
            130      2.0462842   0.0030778804      1.9943156   0.0030009518      2.1176511   0.0031854825
            140      1.9555942   0.0030121709      1.9062751   0.0029376184      2.0221874   0.0031149949
            150      1.8553503   0.0029372163      1.8088527   0.0028649667      1.9172561   0.0030353743
            160      1.7374638   0.0028467313      1.6942291   0.0027773132      1.7942001   0.0029397646
            170      1.6227007   0.0027548589      1.5827179   0.0026882478      1.6745035   0.0028429194
            180      1.5026787   0.0026550477      1.4659168   0.0025914934      1.5497523   0.0027379404
            190      1.3902556   0.0025576367      1.3563593    0.002497555      1.4329857   0.0026365079
            200      1.2744351   0.0024518106       1.243666   0.0023938762      1.3127602   0.0025252366
            210      1.1683563   0.0023507457      1.1403471   0.0022957053       1.202794   0.0024196776
            220      1.0645373     0.00224644      1.0392969    0.002194485      1.0952578   0.0023108452
            230     0.96516888   0.0021425732     0.94246229     0.00209353      0.9924959   0.0022027446
            240     0.87518114   0.0020427546     0.85473424   0.0019965025     0.89950767   0.0020988545
            250     0.79358459    0.001947292     0.77509371   0.0019036768      0.8153216   0.0020000283
            260     0.71538662   0.0018510225     0.69897177   0.0018098658      0.7344782    0.001899711
            270     0.64412409   0.0017583271     0.62944826   0.0017197798     0.66106276   0.0018037426
            280     0.58371892   0.0016754962     0.57058816   0.0016391138     0.59874098   0.0017178378
            290     0.52688535   0.0015935289     0.51507863   0.0015594428      0.5401947   0.0016330478
            300     0.47246497   0.0015106856     0.46193821   0.0014788796     0.48417558   0.0015473936
