#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.11215896   0.0032716284    0.075149933   0.0023647625     0.17165781   0.0046660527
           -3.8     0.18077944   0.0039474265     0.12211812    0.002848837      0.2747156   0.0056425903
           -3.6     0.30483682   0.0046544568     0.20764093   0.0033560278     0.45979036   0.0066582096
           -3.4     0.50795627   0.0057982796      0.3492294   0.0042024755     0.75954567   0.0082464951
           -3.2     0.82149299   0.0066131209     0.56942219   0.0047612805      1.2189795   0.0094657872
             -3      1.3014099    0.007890103     0.90773162   0.0056829791      1.9191316    0.011284978
           -2.8      1.9672495   0.0096244487      1.3790324   0.0069245823      2.8866671    0.013784351
           -2.6      2.8819015    0.011243027        2.02943   0.0081236859      4.2091672    0.016018786
           -2.4      4.0158309    0.012570737      2.8376851   0.0090898218      5.8444993    0.017896512
           -2.2      5.3862003    0.013463463       3.817522   0.0096927206      7.8143521    0.019250328
             -2      6.8995368    0.015293242      4.9016924    0.011034686      9.9852981    0.021812095
           -1.8      8.4977602    0.016149897      6.0497116    0.011623013      12.271545    0.023091038
           -1.6      10.072439    0.017302931      7.1795977    0.012450464      14.526952    0.024743942
           -1.4      11.460611    0.018280141      8.1781199    0.013147858      16.510185    0.026150594
           -1.2      12.613713    0.019054242      9.0068789    0.013708777      18.159175    0.027248109
             -1      13.518772     0.01965379      9.6574983    0.014136518      19.453433    0.028112201
           -0.8      14.044155    0.019941532      10.035291    0.014343813      20.204679    0.028523771
           -0.6      14.421546     0.02135668      10.306792     0.01551913      20.744199    0.030252234
           -0.4      14.542763    0.020344558      10.393548    0.014633138       20.91881    0.029101111
           -0.2      14.578726    0.020290524       10.41929    0.014588446      20.970869    0.029038446
              0       14.59064    0.020274107      10.428561     0.01457548       20.98604    0.029014524
            0.2      14.557475    0.020259666      10.404194    0.014564737      20.939606    0.028994718
            0.4        14.3654    0.020083047      10.266353    0.014437418      20.664126    0.028742132
            0.6      14.061187    0.019969079       10.04723    0.014359323      20.229748      0.0285719
            0.8       13.45691    0.019548817      9.6129317    0.014058744      19.365229    0.027967007
              1      12.605947    0.019043034      9.0011916    0.013700682      18.148289    0.027232485
            1.2      11.442149    0.018300892      8.1650015    0.013167694      16.483369    0.026171827
            1.4       10.05985     0.01753783      7.1711254    0.012634713       14.50772    0.025047412
            1.6      8.4685822    0.016371741       6.027951    0.011795127      12.231583    0.023383067
            1.8      6.9025189    0.014793383      4.9039091    0.010646983      9.9894227     0.02115568
              2      5.3961229    0.013505355      3.8251848   0.0097250311      7.8274831     0.01930684
            2.2      4.0159849     0.01205922      2.8379513   0.0086908233      5.8444633     0.01722808
            2.4      2.8915155    0.010554073      2.0360438   0.0075987364       4.223548    0.015095549
            2.6      1.9746802   0.0093117607      1.3843711    0.006698233       2.897154    0.013334339
            2.8      1.2937016   0.0081022807     0.90153071   0.0058630545      1.9095292    0.011532889
              3     0.82221668   0.0069905787     0.56953835   0.0050497095      1.2206598   0.0099713207
            3.2     0.49857942   0.0056840256     0.34240934   0.0040978783     0.74628698   0.0081300612
            3.4      0.3007661   0.0049053525     0.20484784   0.0035510463     0.45371328    0.006982924
            3.6     0.19217946   0.0038944276     0.13032038   0.0028100207     0.29102237   0.0055638149
            3.8     0.11619438   0.0032062898    0.077994665   0.0023136117     0.17756079    0.004583128
              4     0.11619438   0.0032062898    0.077994665   0.0023136117     0.17756079    0.004583128
