#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.18625845   0.0032876968     0.13029101   0.0023729026     0.27369169   0.0046973961
           -3.8     0.29319482    0.004005742     0.20549674   0.0028849499     0.43016949   0.0057407032
           -3.6     0.44696469   0.0048937728     0.31368871   0.0035324561     0.65492424   0.0069881757
           -3.4     0.69048138   0.0057901717      0.4855294   0.0041790379      1.0099117   0.0082718957
           -3.2      1.0417292   0.0068230731     0.73381935   0.0049303593      1.5211078   0.0097280725
             -3      1.5574608   0.0078580916      1.0995167   0.0056655713      2.2691965    0.011228337
           -2.8      2.2502677    0.009220507        1.59136   0.0066437143      3.2728504    0.013181788
           -2.6      3.1404969    0.010610686      2.2249715   0.0076455874      4.5589414    0.015164404
           -2.4      4.2580133    0.012070427      3.0217675   0.0087040827      6.1700992    0.017232271
           -2.2      5.5675115    0.013552062      3.9561947   0.0097642117      8.0563733    0.019362107
             -2      7.0450071    0.014988336       5.013634    0.010794768      10.177959    0.021418954
           -1.8      8.5552408    0.016178279      6.0937207    0.011647724      12.348323    0.023124096
           -1.6      10.018024    0.017392274      7.1405559    0.012518384      14.449094    0.024863879
           -1.4      11.293417    0.018447177      8.0534352    0.013285014      16.280589    0.026356178
           -1.2      12.366153    0.019125287      8.8216999     0.01376383      17.820208    0.027341479
             -1      13.178991    0.019665317      9.4038602    0.014153445      18.986982    0.028111791
           -0.8      13.690656    0.020150744      9.7685113    0.014492852      19.725521    0.028825881
           -0.6      14.025724    0.020074851      10.008505    0.014428299      20.206671    0.028737109
           -0.4      14.131938    0.020146726      10.084201    0.014475828      20.360294    0.028848833
           -0.2      14.182889    0.020653507      10.119714    0.014887149      20.435672    0.029483125
              0      14.189837    0.020969615      10.124539    0.015187517      20.445973    0.029802127
            0.2      14.134664    0.020548524      10.085959    0.014784602       20.36457    0.029382376
            0.4      13.995286    0.020195229      9.9867888    0.014527732      20.162816    0.028883876
            0.6      13.704656    0.019975469      9.7788351    0.014365763      19.744944    0.028576937
            0.8      13.196565    0.019683673      9.4166829    0.014161272      19.011741     0.02814883
              1      12.372364    0.019512122      8.8256368    0.014057525      17.830155    0.027862758
            1.2      11.291949    0.018325845      8.0528131    0.013188885      16.277571    0.026199523
            1.4      9.9885633    0.017361607      7.1196124    0.012500093      14.406458    0.024813003
            1.6      8.5126491    0.016612159      6.0626385    0.011971552      12.288332    0.023724888
            1.8      7.0259306    0.015089939      4.9984124    0.010873984      10.153987    0.021551635
              2      5.5967355    0.013481644      3.9773009   0.0097095186      8.0982608    0.019273081
            2.2      4.2562008    0.012038358      3.0194229   0.0086732563      6.1697105    0.017202548
            2.4      3.1355413    0.010522093      2.2209586   0.0075796723      4.5527728    0.015041354
            2.6      2.2172939     0.00919513      1.5676499   0.0066199436      3.2257163    0.013157296
            2.8      1.5464438   0.0078645745      1.0911568   0.0056680481      2.2544268    0.011242438
              3      1.0484363   0.0066696526     0.73852872   0.0048110983      1.5310499   0.0095267306
            3.2     0.69461906   0.0056462106     0.48843391   0.0040751801      1.0159975   0.0080605026
            3.4     0.45352358   0.0047533287     0.31859422   0.0034269375     0.66388852   0.0067982305
            3.6      0.2930685   0.0040448842     0.20526556   0.0029210696     0.43029039    0.005774157
            3.8     0.18855467   0.0033237994     0.13176427   0.0023992623     0.27736518   0.0047484574
              4     0.18855467   0.0033237994     0.13176427   0.0023992623     0.27736518   0.0047484574
