#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.6587159   0.0091357117      1.8977909   0.0065382056      3.8294966    0.013137456
            0.2      7.4083396    0.015117376      5.2892587    0.010830515      10.667818    0.021714836
            0.4      10.788798    0.018037889      7.7027627    0.012929682       15.53551    0.025897465
            0.6      12.867839    0.019500146      9.1867766    0.013984866      18.529641    0.027978865
            0.8      13.998804    0.020178999      9.9926551     0.01448183      20.161279    0.028931789
              1      14.474449    0.020435832       10.32967    0.014667402      20.851739    0.029296654
            1.2      14.837313    0.020656108      10.588051    0.014841994      21.375767    0.029580326
            1.4      15.153305    0.020676527       10.81007    0.014855271      21.838155     0.02961113
            1.6      15.655805    0.021011534       11.16739    0.015110092      22.564286    0.030061484
            1.8       16.42909    0.021676039      11.717443    0.015603528      23.681219    0.030979608
              2      17.608922    0.022296141      12.555507    0.016051445       25.38834    0.031863621
            2.2      19.312801    0.023581003       13.76497    0.017003251      27.855127     0.03364478
            2.4      21.599094    0.026257921      15.387356    0.019070225      31.166673     0.03720453
            2.6      24.602401    0.027311834      17.518018    0.019721627      35.517765    0.038915636
            2.8      28.318701    0.029543678      20.151413    0.021344476      40.909408    0.042073037
              3      28.164584    0.030515353      20.020254    0.022078273       40.73453    0.043398628
            3.2      8.2791478    0.017196632       5.859959    0.012345556      12.036984    0.024681718
            3.4      2.6901629    0.010893307      1.8959814   0.0078200113      3.9317763    0.015656982
            3.6      1.0180106   0.0063603053     0.71526222   0.0044825119      1.4936182   0.0093340062
            3.8     0.39329034   0.0041909912     0.27593133   0.0029230872     0.57812452   0.0062286229
              4     0.15688525   0.0029718567      0.1098892    0.002056808     0.23108938   0.0044576549
            4.2    0.056063289   0.0033990857    0.039360435   0.0024358334     0.08231778   0.0049024778
            4.4    0.022029609   0.0014233282    0.015582914  0.00096109089    0.032057117    0.002196837
            4.6   0.0060232426  0.00093311786   0.0043791533  0.00062697254   0.0084482056   0.0014509536
            4.8   0.0014970208  0.00077615852   0.0011944204  0.00060355965   0.0019109139   0.0010225392
              5   0.0014970208  0.00077615852   0.0011944204  0.00060355965   0.0019109139   0.0010225392
