#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00033200586  0.00010499997  0.00023381067    7.45995e-05  0.00048945288  0.00015342451
           -3.8  0.00036262562  0.00027294435  0.00022053177  0.00019209996  0.00062325739   0.0004013119
           -3.6   0.0048403073  0.00060048306   0.0031925821  0.00042205097   0.0076601769  0.00088566949
           -3.4    0.020218443   0.0011806814    0.013528354  0.00083510403    0.031502728   0.0017330503
           -3.2    0.062106532   0.0035233208    0.041656939    0.002544428    0.095986539   0.0050270456
             -3     0.18595431   0.0034665045     0.12695571   0.0024871978     0.28167928   0.0049891452
           -2.8      0.4199038   0.0041980478     0.28950518   0.0029818312     0.62884359   0.0061060434
           -2.6     0.86585582   0.0058649298     0.60185364   0.0041774543      1.2845297   0.0084986512
           -2.4      1.5770657   0.0076243867      1.1036906   0.0054485447      2.3216094    0.011002474
           -2.2      2.5805186   0.0096855227       1.814841   0.0069491627      3.7775707     0.01391128
             -2      3.9933835    0.012259986      2.8208573   0.0088185786      5.8171387    0.017550204
           -1.8       5.760073    0.013815029      4.0821581   0.0099314929      8.3601013    0.019786366
           -1.6      7.8371182    0.016003349      5.5687218    0.011528805      11.341623    0.022864799
           -1.4      10.178681    0.017742845       7.245903    0.012772789      14.700422    0.025363854
           -1.2      12.608235    0.019584665      8.9862793    0.014100492      18.185084    0.027990111
             -1      14.966802    0.021145215      10.676921    0.015225049        21.5659    0.030215412
           -0.8      17.168111    0.022710452      12.255644    0.016374701      24.719649    0.032405741
           -0.6       18.94118    0.023392286      13.526491    0.016839882      27.261676    0.033429952
           -0.4       20.23664    0.024282204      14.454398    0.017488278      29.120139    0.034685681
           -0.2      20.925335     0.02438215      14.945932     0.01754883      30.112005    0.034852317
              0      20.858513    0.024839944      14.899121    0.017925327      30.013789    0.035414722
            0.2      20.268468    0.024429733        14.4761    0.017608584      29.168166    0.034868833
            0.4      18.890685    0.023907322      13.489084    0.017313925      27.191795    0.033975304
            0.6      17.138964    0.022353509      12.234377    0.016097009      24.678678    0.031936185
            0.8      14.950122    0.021203893      10.663935    0.015279282      21.544114    0.030276031
              1      12.586123    0.019649611      8.9710666    0.014138464      18.152132    0.028101446
            1.2      10.139644    0.017907761      7.2174626    0.012896269      14.645476    0.025590358
            1.4      7.8477701    0.015730709      5.5754213    0.011310502      11.359258    0.022523042
            1.6      5.7691564    0.013947207      4.0888443    0.010014411      8.3726294    0.020003505
            1.8      4.0018253    0.011805836      2.8271314   0.0084780208      5.8287533    0.016931114
              2      2.5942427   0.0095314806      1.8244016    0.006823438      3.7978958      0.0137211
            2.2      1.5608765   0.0079987126       1.092378   0.0057446035      2.2977631    0.011484105
            2.4     0.86238111   0.0058741988     0.59948071   0.0041891308      1.2792686   0.0085009044
            2.6     0.42315058   0.0056094603       0.291341   0.0040669861     0.63459012   0.0079756795
            2.8     0.18389155   0.0030072698     0.12526807   0.0021320375     0.27921378   0.0043859487
              3    0.068256032   0.0019001243    0.046042872   0.0013339172     0.10485345   0.0028057922
            3.2    0.019395932   0.0010732794    0.012871547   0.0007549312    0.030363993    0.001583284
            3.4   0.0038235298   0.0006303086   0.0024830555  0.00044424427   0.0061456428   0.0009264545
            3.6   0.0012484241  0.00030781001  0.00082366307  0.00021520981   0.0019771432   0.0004563896
            3.8  0.00011190974   0.0001305028  7.7172671e-05   9.181646e-05  0.00017134662  0.00019151491
              4  0.00011190974   0.0001305028  7.7172671e-05   9.181646e-05  0.00017134662  0.00019151491
