#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0036500229  0.00088073361    0.002625987   0.0006182366   0.0051970628   0.0013044751
           -3.8   0.0088544075  0.00080749577   0.0062405752  0.00055320048    0.012948362   0.0012258324
           -3.6     0.01699907   0.0010650606    0.011971824  0.00072879491     0.02488427   0.0016171583
           -3.4    0.034166973   0.0024400037    0.023846716   0.0016744596    0.050537227   0.0036874306
           -3.2    0.072955714    0.001831147    0.051079549   0.0012707648     0.10754791     0.00273917
             -3     0.13320633   0.0023053718    0.093077006   0.0016030708     0.19677769   0.0034384906
           -2.8     0.24108377   0.0029654394     0.16882744   0.0020809359     0.35524416   0.0043764485
           -2.6      0.4139924   0.0038320135     0.29042941   0.0026948603     0.60865375   0.0056390675
           -2.4     0.70495297   0.0051058769     0.49537688    0.003630304      1.0343133   0.0074223019
           -2.2      1.1739096   0.0061618784     0.82666628   0.0043718095      1.7180006   0.0089687222
             -2      1.8905093   0.0077671711       1.334111   0.0055369095      2.7596271    0.011243365
           -1.8      2.9648869    0.010440926      2.0964323   0.0075083136      4.3177601    0.014968807
           -1.6      4.5583885    0.012330279      3.2297674   0.0088536859      6.6216025    0.017691771
           -1.4      6.7786674    0.014616319       4.811161    0.010505535      9.8262774    0.020942633
           -1.2      9.7859551    0.017285698      6.9568538    0.012427992      14.157927    0.024751401
             -1      13.603742    0.020361929      9.6851987     0.01466261      19.646761    0.029097535
           -0.8      18.009925    0.023689017      12.837659    0.017164071      25.972861    0.033649205
           -0.6      22.578078    0.025823261      16.108249    0.018613257       32.52633    0.036852977
           -0.4        26.4568    0.028415781       18.88769    0.020532727      38.085364    0.040447055
           -0.2      28.824284    0.028877451      20.582587    0.020820874      41.481837    0.041192932
              0      28.779947    0.028914055      20.551849    0.020851516      41.416088    0.041235639
            0.2      26.447353    0.027817499       18.88045    0.020052653      38.072751    0.039690315
            0.4      22.602941    0.025895397      16.127017    0.018675426      32.559996    0.036934149
            0.6      18.027057    0.023168618      12.850511     0.01669326      25.996302    0.033082823
            0.8      13.596436    0.020442384      9.6808095    0.014726702      19.634364    0.029201404
              1        9.79951    0.017245144      6.9665571    0.012394867      14.177344    0.024698373
            1.2      6.7859272    0.014464825      4.8167833    0.010386047      9.8358003    0.020747244
            1.4      4.5370587    0.012122296      3.2143742   0.0086851656      6.5912878     0.01743219
            1.6      2.9718188   0.0097631196      2.1010616    0.006988543      4.3282103    0.014062509
            1.8      1.8895796    0.007850753       1.333218   0.0055965421      2.7587616    0.011364537
              2      1.1695746   0.0061804087     0.82355252   0.0043845115       1.711775   0.0089966857
            2.2     0.70818216   0.0050313567     0.49773486   0.0035624908      1.0388584   0.0073456132
            2.4      0.4135881   0.0038860559     0.29028348   0.0027351869     0.60773127   0.0057149909
            2.6     0.23812385    0.003082646     0.16676346   0.0021692679     0.35083599   0.0045366478
            2.8     0.13742105   0.0023254299    0.096132538   0.0016218966     0.20275273   0.0034573217
              3    0.069270702   0.0018180301    0.048455161   0.0012593067     0.10220873   0.0027260713
            3.2    0.036833852   0.0013734038    0.025780381  0.00094725006    0.054328719   0.0020682653
            3.4    0.019133645   0.0009978032    0.013405688  0.00068816716    0.028184496   0.0015026125
            3.6   0.0089632873  0.00080340219   0.0063743883  0.00054611442    0.012969673   0.0012302867
            3.8   0.0029631865  0.00060225206    0.002142254  0.00040737939   0.0041948262  0.00092732705
              4   0.0029631865  0.00060225206    0.002142254  0.00040737939   0.0041948262  0.00092732705
