#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.3741539    0.003655525     0.26337281   0.0026141561     0.54722139   0.0052675099
           -3.8     0.54649651   0.0044351248     0.38471927    0.003172809     0.79913629   0.0063874032
           -3.6     0.80705571   0.0057241437     0.56865935    0.004124873      1.1789734   0.0081835516
           -3.4      1.1485186   0.0066986043     0.80983461   0.0048072769        1.67645     0.00961373
           -3.2       1.611061   0.0076321883      1.1377109    0.005467287      2.3475127    0.010972178
             -3      2.2296852   0.0087095039      1.5767958   0.0062417527      3.2438931    0.012516044
           -2.8      3.0067659    0.010063672      2.1291905   0.0072234217      4.3678594    0.014436261
           -2.6      3.9578845    0.011567459      2.8065524   0.0083157219      5.7405956    0.016564109
           -2.4      5.0722618    0.013436288      3.6023903   0.0096753679      7.3442771    0.019200614
           -2.2      6.3152933    0.014307904       4.490337    0.010296742      9.1325442    0.020460151
             -2      7.6228413      0.0155278      5.4255972    0.011174043      11.011126    0.022204042
           -1.8      8.8895984    0.016795033      6.3336176    0.012106511      12.826714    0.023973261
           -1.6      10.014127    0.017545029      7.1392332    0.012632515      14.439602    0.025072507
           -1.4      11.051459    0.018263258      7.8826521    0.013153249      15.927096    0.026092585
           -1.2      11.786412    0.018781424      8.4101335    0.013525903       16.97952    0.026832955
             -1      12.319628    0.019148397      8.7921236    0.013791781      17.744702    0.027354592
           -0.8      12.579831    0.019487482      8.9790014    0.014038253      18.117372    0.027834477
           -0.6      12.742826    0.019195363      9.0955779    0.013807483      18.351822    0.027459443
           -0.4      12.731978    0.019489264      9.0878137    0.014030746      18.336597    0.027855573
           -0.2      12.734364    0.019189171      9.0878525    0.013806056       18.34362    0.027445865
              0      12.690838    0.019762101      9.0578862    0.014272873      18.278557    0.028158618
            0.2      12.733324    0.019484383      9.0884027    0.014035762       18.33924    0.027831893
            0.4      12.732665    0.020094904      9.0874924    0.014592893      18.338939    0.028486909
            0.6      12.587587     0.01917512       8.983604    0.013800098      18.130494    0.027415375
            0.8        12.3092    0.019096534      8.7846352     0.01375211      17.729846    0.027285616
              1      11.743766    0.018935849      8.3785149    0.013647454      16.920594       0.027033
            1.2      11.039639    0.018230466      7.8747003    0.013125231      15.909141    0.026053239
            1.4      10.018304    0.017476218      7.1422435    0.012578329      14.445694    0.024984964
            1.6      8.8521516    0.016678124      6.3056506    0.012010731      12.775767    0.023832383
            1.8      7.6080125    0.015557176      5.4151796     0.01119778      10.989236      0.0222407
              2      6.3291306    0.014145009      4.4998589    0.010167922      9.1532552    0.020250617
            2.2      5.0627423    0.013165811      3.5954682   0.0094611742       7.330848    0.018861318
            2.4       3.962819    0.011945045      2.8101727   0.0085929993       5.747563    0.017092169
            2.6      3.0144575     0.01017609      2.1346818   0.0073007999      4.3788502    0.014604226
            2.8      2.2198112   0.0088779139      1.5693518   0.0063756684      3.2304985    0.012728783
              3      1.6056878   0.0081641848      1.1334681   0.0058845745       2.340676    0.011662155
            3.2      1.1389871   0.0063143371     0.80326106   0.0045196582      1.6621957   0.0090875915
            3.4      0.8006027   0.0054417561     0.56412594   0.0038992114      1.1694955   0.0078247821
            3.6     0.55319466   0.0044256102     0.38956626   0.0031646811     0.80864894   0.0063768942
            3.8      0.3806403   0.0037206065      0.2678295   0.0026557453     0.55691562   0.0053732618
              4      0.3806403   0.0037206065      0.2678295   0.0026557453     0.55691562   0.0053732618
