#         ytbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00013349904  7.7330255e-05  9.0399985e-05  5.2412793e-05   0.0002041459  0.00011814991
           -3.8  0.00058702204   0.0002573277   0.0004408573  0.00016909695   0.0007779116    0.000339501
           -3.6    0.005598909  0.00064718067   0.0041023887  0.00044328356   0.0077687551  0.00099032447
           -3.4    0.019767681   0.0015042727    0.014247064   0.0010666049    0.028141405   0.0021975485
           -3.2    0.062706339   0.0019157102     0.04466233   0.0013340346    0.090795271   0.0028623057
             -3     0.17024298   0.0028367679     0.12034441   0.0020030545      0.2486882    0.004164701
           -2.8     0.39161746   0.0041244397     0.27561379   0.0029241778     0.57447937   0.0060224813
           -2.6     0.80888442   0.0058682726     0.56923072   0.0041741935      1.1854782   0.0085281407
           -2.4      1.5085108   0.0075953321       1.063294   0.0054196811      2.2053354    0.010989711
           -2.2      2.4911341   0.0094670448      1.7601007   0.0067754906      3.6303805    0.013641084
             -2      3.8815032    0.011651798      2.7483207   0.0083687636      5.6415002    0.016716266
           -1.8      5.6423442    0.013800948      4.0047498   0.0099267543       8.177229    0.019759555
           -1.6      7.7847499    0.015814452      5.5339669     0.01137216      11.261452    0.022639704
           -1.4      10.131806    0.017863335      7.2124377    0.012861818      14.633343    0.025534084
           -1.2      12.584402    0.019742696      8.9671891    0.014227489      18.155268    0.028187446
             -1       15.01835    0.021076825      10.709252    0.015175949      21.649435    0.030116432
           -0.8      17.225294     0.02251491      12.286646    0.016220235      24.822418    0.032148442
           -0.6      19.081158    0.023642362      13.613614    0.017040297      27.489804    0.033741782
           -0.4      20.414217    0.024232576      14.567277    0.017446802      29.404744    0.034620665
           -0.2      21.060294      0.0248854      15.028007    0.017955931       30.33605    0.035477643
              0      21.092171    0.025134711      15.050621    0.018198257      30.382134    0.035719053
            0.2      20.373456    0.024454029      14.537624     0.01762434      29.347223    0.034899947
            0.4      19.087676    0.023852613      13.618195     0.01719325      27.499308    0.034038007
            0.6      17.197753    0.022501189      12.267583    0.016213195      24.781563    0.032123903
            0.8      15.025787    0.021501118      10.714072    0.015505658      21.661155    0.030671834
              1      12.545276    0.019582144      8.9384401    0.014105731      18.100649    0.027970947
            1.2      10.112524    0.018146648      7.1981144    0.013064589       14.60677    0.025943759
            1.4      7.7572652     0.01583562       5.514152    0.011394062      11.222215    0.022656604
            1.6      5.6547628     0.01362329      4.0129225   0.0097820607      8.1966568    0.019540228
            1.8      3.8996422    0.011567775      2.7610274   0.0082939242      5.6683392    0.016629896
              2       2.515696   0.0094998904      1.7773728   0.0067946446      3.6663703    0.013697063
            2.2       1.476642   0.0075671926      1.0405614   0.0053989483      2.1592897    0.010949871
            2.4     0.81682704    0.005679348     0.57466793   0.0040388445      1.1975474    0.008255031
            2.6     0.39739621   0.0040771977     0.27963229   0.0028947087        0.58306   0.0059430159
            2.8     0.17302174   0.0028706384     0.12217738     0.00202674     0.25310715   0.0042165451
              3    0.065147886   0.0018355012    0.046505125   0.0012890454    0.094078525    0.002714792
            3.2    0.019726265   0.0010575534     0.01418166  0.00073916949    0.028189359   0.0015720163
            3.4   0.0062362642   0.0006155245   0.0045004994   0.0004254862   0.0088227665  0.00092788264
            3.6  0.00099393809  0.00023667277  0.00071206357  0.00016300312   0.0014081923  0.00035812036
            3.8  0.00013416527  9.4951721e-05   9.156871e-05  6.5487119e-05  0.00020324054  0.00014213123
              4  0.00013416527  9.4951721e-05   9.156871e-05  6.5487119e-05  0.00020324054  0.00014213123
