#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.14100094   0.0037970275     0.10054563   0.0027555293     0.20368942   0.0053894027
           -3.8     0.23729223   0.0031074197     0.16837638    0.002233826     0.34467688   0.0044632535
           -3.6     0.35554258   0.0042034275     0.25101503   0.0030243008     0.51923508   0.0060268671
           -3.4     0.53686859   0.0050157331     0.37880354   0.0035875934     0.78440849    0.007237506
           -3.2     0.78422976   0.0062851956     0.55275343   0.0045331254      1.1469497    0.008987027
             -3      1.1005591   0.0072470042     0.77609926   0.0052154237      1.6083742    0.010378278
           -2.8      1.5234737   0.0070989017      1.0745804   0.0050854527      2.2254431    0.010225046
           -2.6      2.0865381   0.0082452755      1.4736797   0.0059102692      3.0429832    0.011861525
           -2.4      2.7970613   0.0092308875      1.9779673   0.0066096954      4.0729037     0.01329054
           -2.2      3.7029849    0.010532395      2.6216583   0.0075459213       5.384474    0.015154786
             -2      4.8475902    0.011997466      3.4366011   0.0086036561      7.0371054    0.017235063
           -1.8      6.2135487    0.013530888      4.4113509    0.009712666      9.0044058    0.019412088
           -1.6      7.8047519     0.01546236      5.5484832    0.011137897      11.292153    0.022098362
           -1.4      9.6125743    0.017090016      6.8404215    0.012306159      13.890949    0.024425057
           -1.2      11.595542    0.018471408      8.2601579    0.013295844      16.735411    0.026404451
             -1      13.657604    0.020109337      9.7371189    0.014487379      19.691708    0.028715292
           -0.8      15.653876    0.021548404      11.169054    0.015523336      22.548861    0.030764878
           -0.6      17.457594     0.02332784      12.461535    0.016907063       25.13313    0.033112383
           -0.4       18.72531    0.024143988      13.369921    0.017447184       26.94918    0.034358736
           -0.2      19.465245    0.024469398      13.899761    0.017658088      28.009875    0.034864793
              0      19.461965    0.024219448      13.896928    0.017459547      28.006309    0.034545444
            0.2      18.809533    0.023668171      13.431477    0.017057135      27.067374    0.033770014
            0.4      17.447295    0.022830886      12.454627    0.016456989      25.117487    0.032572362
            0.6      15.665379    0.021527429      11.177004     0.01550874      22.565995    0.030733823
            0.8      13.661534    0.020212567       9.740839    0.014563246      19.695332    0.028857392
              1      11.618992    0.018506238      8.2774305    0.013321662      16.768031    0.026452143
            1.2      9.5818057      0.0167823      6.8195623    0.012069202      13.844304    0.024016751
            1.4      7.7814295    0.015117087      5.5306236    0.010860962       11.26111    0.021661447
            1.6      6.1965935    0.014005395      4.3993736    0.010081483      8.9797569    0.020034028
            1.8      4.8286549    0.012165098      3.4234657   0.0087352972      7.0089171    0.017451345
              2      3.7114128    0.010915867      2.6279713   0.0078447137      5.3956994    0.015650942
            2.2      2.7977094   0.0095126058      1.9782599   0.0068237082      4.0742037    0.013670096
            2.4      2.0915147   0.0081642512      1.4770096    0.005845731      3.0506229     0.01175961
            2.6      1.5366846   0.0071078992       1.084178   0.0050891275      2.2440776    0.010241509
            2.8      1.0994515   0.0061263963     0.77497461   0.0043807088      1.6075646   0.0088424575
              3     0.77384581   0.0052001289     0.54541554   0.0037125321      1.1317794    0.007519331
            3.2     0.53094895   0.0046844006     0.37436746   0.0033530555     0.77636186   0.0067578196
            3.4     0.37104383   0.0045854884     0.26221315   0.0032749262     0.54131357   0.0066242933
            3.6      0.2396485   0.0031761687     0.17018105   0.0022801965     0.34780278   0.0045688901
            3.8     0.14469075     0.00262004     0.10340111   0.0018907835     0.20848592   0.0037474959
              4     0.14469075     0.00262004     0.10340111   0.0018907835     0.20848592   0.0037474959
