#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      7.1525056     0.05276709      6.4804955    0.047765661      7.8534487    0.074283802
           -3.8      8.9589094    0.063775391      8.1257094    0.055359094      9.8653955    0.096495742
           -3.6      10.790712    0.077578492      9.8847398    0.061084361      11.667974    0.097029962
           -3.4      13.535115    0.072392554       12.36137     0.06326459      14.665471     0.09729401
           -3.2      16.610493    0.082533051      15.276957    0.073051501      17.852167     0.11776801
             -3      20.339026    0.088518974      18.680686    0.077893078      21.933984     0.12555465
           -2.8      25.062005    0.099068247      23.116088    0.088692234      26.935733     0.13737969
           -2.6      30.270422     0.16776462      28.113823     0.12574903      32.155587     0.27115076
           -2.4      37.393243     0.12032099      34.700921     0.11267152         39.908     0.16920669
           -2.2      44.831915     0.12888086      41.704767     0.11715996      47.688781      0.1795116
             -2      53.612872     0.15409979      50.002043     0.13553224      56.916326     0.22234075
           -1.8      63.152765     0.21158811      59.134099     0.17414675      66.724722     0.33449612
           -1.6      74.044832     0.22767886      69.383329     0.18554303      78.519115     0.32939646
           -1.4      85.450608     0.20223138      80.167564     0.17971411      90.418635     0.28450626
           -1.2      97.758625     0.20644563      91.847864     0.19817549      103.70532     0.28310814
             -1      108.52419     0.27329533      101.92647     0.22290154      114.95685     0.42222187
           -0.8      119.03076     0.36092139      111.87332     0.29088109      126.64877       0.564274
           -0.6      127.57227     0.26894008      119.78414     0.29433259      135.48258     0.40408104
           -0.4      133.78567     0.36147031      125.63545     0.45764688      142.08922     0.48416515
           -0.2      138.25166     0.32067446      129.89467     0.32219411       147.4488     0.45188276
              0      137.87039     0.35103749      129.20299     0.33462932      147.29182     0.42166289
            0.2      132.95189     0.42116656      124.97575     0.33120087      141.29087     0.61874198
            0.4      127.35979     0.23173157      119.68805     0.26236294      134.86845      0.3153825
            0.6      118.65435     0.25935431      111.62541     0.23117726      125.91564     0.34355265
            0.8      108.06901      0.2602203      101.47334     0.20390356      114.07518     0.32947627
              1      97.258863     0.25311778      91.444832     0.18631612      103.20804     0.30241182
            1.2      85.789501     0.19382542      80.654379     0.24405753      90.606367      0.2613924
            1.4      74.255007     0.20496002      69.525036     0.18610453      78.870555     0.28289755
            1.6      63.305202     0.19748829      59.279587     0.17274886      66.889573     0.28415645
            1.8      53.328881     0.23793307      49.721208     0.17298155      56.408471     0.35549348
              2      44.375683     0.23246534      41.321965     0.16540962      46.950285     0.36987294
            2.2      37.085184     0.14942498      34.412035     0.12717143      39.601066     0.21821901
            2.4      30.682714     0.11918802      28.376286     0.11081657      32.797101     0.17074039
            2.6      25.147178     0.10846855      23.222523    0.095083547      26.921343      0.1580185
            2.8      20.384158      0.0866315      18.785973    0.078020059      21.887398     0.12416215
              3      16.600104    0.079733439      15.217746    0.073745972      17.930832     0.11128703
            3.2      13.418188    0.069357162      12.339551    0.067638203       14.47409    0.097344551
            3.4       10.77846    0.089613102      9.7798338    0.057237774      11.620848    0.091304133
            3.6       8.778485    0.065413572      7.9614093    0.053781928      9.5693589    0.098519517
            3.8      6.9869147     0.05268034      6.3586857    0.047005343      7.5900802    0.073571231
              4      6.9869147     0.05268034      6.3586857    0.047005343      7.5900802    0.073571231
