#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.21920947    0.001992061     0.20161965   0.0017837705     0.23883153   0.0034823759
             10     0.62536989   0.0025973871     0.57602347   0.0022765673     0.68435922   0.0034947442
             20      1.0044281   0.0031683768      0.9266364   0.0027446243      1.0943259    0.004833141
             30      1.3412652   0.0037194354      1.2436551   0.0032282873      1.4522528   0.0053776256
             40      1.6355686   0.0046748406      1.5175291   0.0038925925      1.7700527   0.0071623888
             50      1.8766115   0.0049112009      1.7407573   0.0040211033       2.017422   0.0065627693
             60      2.0717957    0.004100577      1.9325742   0.0049108774      2.2295817   0.0057647392
             70       2.219976   0.0050827962      2.0720425   0.0044079994      2.3741497    0.006786866
             80      2.3183492   0.0049063443      2.1616339   0.0041512709      2.4866785   0.0064348461
             90      2.3551352   0.0067659283      2.2035642    0.005280314      2.5126563    0.010435998
            100      2.3708478   0.0052509904      2.2161242   0.0053957623      2.5267334   0.0078865562
            110      2.3290037   0.0054755333      2.1816165    0.004490687       2.476512    0.008493077
            120      2.2788429   0.0052369246      2.1311099   0.0044694962      2.4256856   0.0075033987
            130      2.1899966   0.0057957562      2.0551061   0.0057257527      2.3289029   0.0089011288
            140      2.0895891   0.0045993249      1.9469526   0.0081973129       2.222658   0.0069511024
            150      1.9794041   0.0059819826      1.8572379   0.0049593015      2.0964727    0.008465107
            160      1.8409313   0.0056069938      1.7298593    0.004662549      1.9443328   0.0078564253
            170       1.718381   0.0035647602      1.6102692   0.0032691513      1.8258689   0.0072536711
            180      1.5908788    0.003861598      1.4912377   0.0033876087      1.6809244   0.0053875891
            190      1.4710073    0.003450771      1.3767049   0.0032641164      1.5578774   0.0048653237
            200      1.3359752   0.0044678346      1.2531417   0.0033062945      1.4090001   0.0055560272
            210      1.2313414   0.0043136509      1.1541314   0.0033506398      1.3036508   0.0067126092
            220      1.1236777   0.0031691303      1.0540182   0.0030082291      1.1833261   0.0041398371
            230      1.0156765    0.003919971     0.95501228   0.0032095688      1.0688602   0.0061612793
            240     0.92605087   0.0029195216     0.86845405   0.0027517289     0.97771011    0.004078357
            250     0.83901675   0.0029835373     0.78687001   0.0027199956     0.88434011   0.0042591433
            260     0.74761605   0.0036875183     0.70484464   0.0022943116      0.7906776   0.0034595413
            270     0.67299519   0.0034137705     0.63333514   0.0022113224       0.711485   0.0033733947
            280     0.60907455   0.0027763261     0.57111605   0.0029508176     0.63697969   0.0036691346
            290     0.55359593   0.0022253126     0.51902021    0.002011258     0.58365825   0.0031070951
            300     0.48778313   0.0050137046     0.45883905    0.003761106     0.51096871   0.0069008819
            310     0.44707611   0.0019973044      0.4187385   0.0018961667     0.47386873   0.0027349074
            320     0.40271494   0.0017907082      0.3776061   0.0016586754     0.42426935   0.0023865376
            330     0.36164815   0.0025777832     0.33745403   0.0019493997     0.38430078   0.0039959266
            340     0.32165622   0.0018610888     0.30237282   0.0016706029     0.33761536   0.0025007794
            350     0.29082836   0.0016338183     0.27223308   0.0015267331     0.30622759   0.0023630154
            360     0.26024738   0.0015989627     0.24469506   0.0015227838     0.27195374   0.0021236401
            370      0.2384294   0.0020401163     0.22433194   0.0023570134     0.25126085   0.0030599384
            380     0.21016062   0.0013348529     0.19731351   0.0012427474     0.22026457   0.0017756651
            390     0.19056188   0.0026474909     0.17885428   0.0020665644     0.19918596    0.003388587
            400     0.17327366   0.0011507624     0.16105109   0.0012034432     0.18327304   0.0015413272
            410     0.15456728   0.0013128801     0.14522575   0.0012652943     0.16187258   0.0017392363
            420     0.13443548   0.0050461535     0.12592743   0.0051078676     0.14307819    0.004564203
            430     0.12359973    0.001267541     0.11600735   0.0011110868     0.12915974   0.0017851709
            440     0.11571805   0.0012649097     0.10831972   0.0011307684     0.12020362   0.0015075929
            450     0.10174092   0.0010766224    0.095967904   0.0010034709     0.10569561   0.0014822069
            460    0.093605614   0.0015621898    0.086587378  0.00097570104    0.098365765   0.0022922607
            470     0.08423693   0.0012985634     0.07970528   0.0013427936    0.088331044   0.0015189258
            480    0.076291279  0.00091320581    0.070849181  0.00088250561    0.081252105   0.0011791461
            490    0.069821581  0.00091658147    0.065376207  0.00084887904    0.073605099   0.0012291645
            500    0.061724189   0.0011028414    0.058925712  0.00088569844    0.064082336   0.0017776963
            510     0.05087916    0.003737746    0.048641786   0.0027288664    0.051808955   0.0050555704
            520    0.051199192  0.00068942517    0.047909365  0.00065569609    0.053736941  0.00093361117
            530    0.045985935  0.00062671824    0.042941349  0.00057196341    0.048104855  0.00076577429
            540     0.04110056  0.00082589733    0.038583175  0.00073672724    0.043311299   0.0011489455
            550    0.037653924  0.00061377833     0.03524151  0.00056176567    0.040093644  0.00088592855
            560     0.03361422   0.0012887458    0.031834037  0.00089590208    0.034884941    0.002108948
            570    0.031661758  0.00053814352    0.029647818  0.00048633493    0.033239215  0.00072948427
            580    0.028254515  0.00063891606    0.026591031  0.00055771661    0.030240613  0.00092232572
            590    0.027012866  0.00052129469    0.024990993  0.00041480205    0.029450267  0.00069009064
            600    0.024139213  0.00044856133     0.02248213  0.00041817581    0.025454807  0.00059322053
            610    0.021751953  0.00047902595    0.020350241  0.00043755973    0.022748812  0.00061577492
            620    0.019279975  0.00071618681    0.018109978  0.00053658624    0.020134565   0.0010586945
            630    0.018174076  0.00041629671    0.017041668  0.00037200709    0.018956377  0.00056422222
            640     0.01718414  0.00060919276     0.01580203   0.0004826579    0.018594408  0.00087300667
            650    0.015264494  0.00037415589    0.014088809  0.00031813027    0.016369638   0.0005295801
            660    0.014105116  0.00034220453    0.013060454  0.00030576599    0.014953629  0.00045105654
            670    0.013649705  0.00099921857    0.011985451  0.00032765103    0.014133916   0.0010429683
            680    0.011879011   0.0003398115    0.011228087  0.00030923201    0.012661231  0.00046960526
            690    0.011001654  0.00032682832     0.01024331   0.0002806337    0.011697756  0.00045351798
            700   0.0095625827  0.00038553747   0.0089497287  0.00037095824    0.010050236  0.00053463796
            710    0.009264274  0.00029269642   0.0087107914  0.00026050094   0.0097246933  0.00039028207
            720   0.0085222402  0.00034159899   0.0078329121  0.00029330066   0.0088165391  0.00038184051
