# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.9112649    0.040962592       3.592178    0.036167491      4.2314251    0.058551493
           -3.8      5.2475356    0.045535516       4.802866    0.040867263      5.7191989    0.062268918
           -3.6      6.8497764    0.060069983      6.3366439    0.057577914      7.3523529     0.08085646
           -3.4      8.7228528     0.18283713      8.0729955      0.1209659      9.3628989     0.31501547
           -3.2      11.335229    0.067631277      10.481011    0.062304968      12.171983    0.093188923
             -3      14.596815    0.086835545      13.498931    0.079099483      15.667887      0.1178998
           -2.8      18.882033    0.088457838      17.456129    0.087251508      20.248758      0.1234289
           -2.6      23.670443    0.094918078      21.897447    0.083535716      25.425742      0.1285367
           -2.4      29.741946     0.18575162      27.616629       0.145795      31.852426     0.26419087
           -2.2      37.394141     0.12145893      34.760759     0.11366496      40.240685     0.31340676
             -2      46.374471     0.18895028      43.097306     0.13803622      49.338818     0.20512479
           -1.8      56.742609     0.25809109      52.880922     0.23055014      60.461554     0.25260817
           -1.6      69.756385     0.20780869      65.041223     0.18653607      74.382717     0.29740209
           -1.4      83.763387     0.20290001      78.296282     0.17465743      89.052496     0.27564899
           -1.2      98.769973     0.30514982      92.546296     0.23126395      104.99493     0.44026538
             -1        115.095     0.32898146      108.01537     0.27105766       122.0536     0.47238585
           -0.8      131.40376     0.28086404      123.20656      0.2389775      139.30381     0.41336109
           -0.6      145.68332     0.29143519      136.63661     0.24726848      154.23954     0.41636721
           -0.4      156.96411      0.2945387      147.19702     0.27780611      166.28389     0.42130038
           -0.2      162.95339     0.31532463      152.78344      0.2590159      172.87468     0.47430759
              0      163.31706     0.30250169      153.35196     0.27907866      173.25035     0.41932231
            0.2      156.97149     0.25231581      147.54941     0.29277585      166.35849     0.35289724
            0.4      145.54886     0.39783816      136.70832     0.38612114      154.41854     0.45052554
            0.6      131.91204     0.26191971      123.60687     0.27686768      140.36227     0.37406553
            0.8      115.46315     0.23493575       108.1941     0.21378594      122.78652     0.32345789
              1      98.423419     0.31967794      92.294208     0.25026578      104.34395     0.49213105
            1.2      83.948057      0.2035795      78.165612     0.39019771      89.193536     0.27935247
            1.4      69.447969     0.18993017      64.807815     0.15907309      74.077695     0.27987314
            1.6      57.405692     0.19080424      53.577927     0.19813156      61.167205     0.29914559
            1.8       46.38412     0.21780742      43.259507     0.17141091      49.540747     0.34158671
              2      37.701895     0.16695238      34.988398     0.14302425      40.498604     0.23700643
            2.2       29.84936     0.10960732       27.73938     0.10054812      31.928948     0.15167058
            2.4      23.464793     0.23966118      21.803144     0.17221528      24.986737     0.36060982
            2.6      18.842252    0.092596418       17.37249     0.08180236      20.346435     0.13250923
            2.8      14.711038    0.095700551      13.581383    0.079357475      15.881176     0.14126258
              3      11.571508    0.086684675      10.632576    0.077619772      12.592551     0.11905376
            3.2      8.8573639    0.064207048      8.1520848    0.056489267      9.5926095    0.092353246
            3.4      6.9205465    0.050030724       6.342408    0.044866509      7.5397387    0.069279272
            3.6       5.265593    0.070863861      4.7965461    0.051839531      5.8126165     0.12243537
            3.8      4.0111258    0.040203462      3.6657099    0.035231419       4.388634    0.056969851
              4      4.0111258    0.040203462      3.6657099    0.035231419       4.388634    0.056969851
