#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.7229051    0.047953573      4.3562843    0.043966266      5.1082575    0.070326711
           -3.8      6.7587272    0.063372007      6.3481927    0.064290632      7.3352626    0.092144937
           -3.6      9.5363646    0.075630849      8.9546922    0.068720481      10.495806     0.15225078
           -3.4      13.301914     0.14398451      12.415994     0.11479982      14.343639     0.23842082
           -3.2      18.587112     0.14418663      17.143087     0.18487722      19.976182     0.15743799
             -3      24.851144     0.11606156      22.899597     0.13403841       26.87607     0.15947909
           -2.8      32.218679      0.1796701      30.109376     0.13402156      34.720779     0.16421676
           -2.6      41.460494     0.13890204      38.744933     0.14121382      44.593498     0.20335345
           -2.4      51.150497     0.16976936      47.754726     0.14555892      54.703211     0.23658247
           -2.2      61.420667     0.23598268      57.512124     0.19335453      65.462866     0.34006372
             -2      72.353205     0.17397272      67.454553     0.15426835      77.362184     0.24245986
           -1.8      81.845621     0.21543347      76.524406     0.18734903      87.226152     0.31004674
           -1.6      90.188723     0.23870467      84.474169     0.20374663      95.773391     0.34149995
           -1.4      96.995633      0.2938607      90.781689     0.22685693      102.98991     0.45921268
           -1.2      101.82389     0.20350784      95.425565     0.18755463      107.75509     0.28547186
             -1      104.52364     0.25338449      97.883524      0.2089281      110.79604     0.37695015
           -0.8      105.14699     0.26392844      98.548424     0.22446098      111.26447     0.35847897
           -0.6       105.5908     0.20561051      98.891579     0.18354337      111.81655     0.28260812
           -0.4      104.47337     0.22767624       97.89885     0.19386589      110.46624     0.32535561
           -0.2      104.25358     0.27661933       97.68463     0.22172739      110.33612     0.43236293
              0      104.40167     0.24023509      97.772819     0.20421884      110.55904     0.34141295
            0.2      105.05669     0.25214928      98.419346     0.21249928      111.24355     0.36937116
            0.4      104.93785     0.26750512      98.318006     0.21622848      111.07065     0.40944078
            0.6      105.14095     0.31798842      98.266652      0.3035781      111.93282     0.36755549
            0.8      104.36249     0.22853796      97.735869     0.21128829      110.92704     0.40384694
              1      101.47965     0.30503898      95.125845     0.24637711      107.39619     0.42594708
            1.2      96.838233     0.32155071      90.639853     0.24867648      102.88682     0.45879936
            1.4      90.296502     0.24380593       84.39216      0.1989437      96.168123     0.35614691
            1.6      81.787577     0.19864127      76.533069     0.18123073      86.835818     0.30186986
            1.8      72.112661     0.25662683       67.32157     0.21384952      77.049314     0.34968781
              2      61.742007     0.18714595      57.786461     0.23996762      65.998532     0.26595957
            2.2      51.282426     0.17288609        47.7728     0.15349797      54.788674     0.24910521
            2.4      41.148329     0.14401302      38.354103     0.14384663      44.031701     0.20645062
            2.6      32.398455     0.13994372      30.170094     0.11920206      34.829401     0.20808822
            2.8       24.46299     0.10993499      22.750082    0.099365247      26.160213     0.16179174
              3      18.463567     0.16568045      16.843679     0.34622175      20.049296     0.27187981
            3.2      13.383813     0.11301364      12.388088    0.087695852      14.461718     0.15830908
            3.4      9.4457958     0.15383118      8.8047331    0.085087057      10.344659     0.10373901
            3.6      6.7097072     0.07062753      6.2487749    0.068094648      7.2099699      0.1016656
            3.8      4.5815885     0.11744592      4.2055443     0.17033733      5.0773768    0.088108208
              4      4.5815885     0.11744592      4.2055443     0.17033733      5.0773768    0.088108208
