#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.39943611   0.0028239925     0.37444667   0.0017611439     0.41742273   0.0026403344
             10       1.172238   0.0034466114      1.1065837   0.0031093537      1.2358488   0.0049267941
             20      1.8485349   0.0036321168      1.7395227   0.0043162088      1.9498659   0.0050958805
             30       2.414506   0.0050035229      2.2776818   0.0043137669      2.5458602   0.0069592302
             40      2.8239003   0.0051419635      2.6581906    0.004442419      2.9797074   0.0073401585
             50      3.0660867   0.0055261105      2.8923273   0.0043646729      3.2402718     0.00711808
             60      3.1730963    0.005887662      2.9948636   0.0056662572      3.3398437   0.0069432397
             70      3.1815975    0.005698446      2.9998257   0.0050570304      3.3597767   0.0076085336
             80      3.0861782   0.0053698335      2.9029831   0.0048696918      3.2593131   0.0075214616
             90      2.9283035   0.0053546538        2.74905   0.0055511419      3.0973972   0.0078109864
            100      2.7164303   0.0062198894      2.5514732   0.0048415956      2.8646756   0.0093142472
            110      2.4881828   0.0047578888      2.3368602   0.0054865632       2.636962   0.0069295706
            120      2.2604471   0.0064231428      2.1185266   0.0049944556      2.3964649    0.010360313
            130      2.0331758   0.0048455622      1.8957253   0.0075820976      2.1572137   0.0063511414
            140      1.8200385   0.0038682162      1.7010938   0.0036337438      1.9330931   0.0058197551
            150      1.6191332   0.0037947791      1.5120269   0.0036121571        1.72215   0.0053120737
            160      1.4354611   0.0038229308      1.3357138   0.0034065272      1.5408314   0.0075470094
            170      1.2665912    0.004220264      1.1810099   0.0035691124      1.3540425   0.0063542522
            180      1.1102583   0.0043866607      1.0286938   0.0036458102      1.1878781     0.00641634
            190      0.9826319   0.0030607116     0.91184873   0.0029196298      1.0563122   0.0042234061
            200     0.87127156   0.0036118049     0.80328933   0.0029973902     0.93749021   0.0044922212
            210     0.76190794   0.0041826051     0.70603418   0.0038212373     0.82195938   0.0065517628
            220     0.67710494    0.002999807     0.62458039   0.0026719164     0.73019448   0.0040194965
            230     0.59435696   0.0027700116     0.54695655   0.0023438096     0.64391978   0.0040928093
            240     0.52440734   0.0022396835     0.48280854   0.0022906933     0.56877336   0.0029663832
            250     0.46503482   0.0022842869     0.42893765    0.002133345     0.50554161   0.0029814973
            260     0.41152469   0.0021772721     0.37972881   0.0038492612     0.44956469   0.0032111888
            270     0.35736649   0.0060895049     0.32823208   0.0042298269     0.38710035   0.0094031607
            280     0.32507276   0.0021028434     0.29755494   0.0018616842     0.35479057   0.0027297513
            290     0.28743622   0.0017558262     0.26220306   0.0015146638     0.31464967   0.0025464161
            300     0.25418098   0.0016839464     0.23173954   0.0015683886     0.27952521   0.0024162042
            310      0.2314598   0.0027874344     0.21032063   0.0021070144     0.25407993   0.0043303808
            320     0.20092368   0.0013288259       0.182287   0.0011789543     0.22190312   0.0018011213
            330      0.1793442   0.0015903768     0.16269836   0.0013566852     0.19828503   0.0021416903
            340     0.16349363   0.0016057517     0.14729267   0.0013941736     0.18216141    0.002217397
            350     0.13936867   0.0048155821     0.12762549   0.0035221142     0.15325672   0.0066783622
            360       0.129148   0.0014514189     0.11753736   0.0014843105     0.14270461   0.0019435657
