#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.16771796   0.0077692933     0.14285405   0.0067977503     0.20097628    0.011072496
           -3.8     0.31151403    0.013043312     0.27473586    0.010538769     0.34925579    0.019346963
           -3.6     0.57056633    0.014877643     0.50436947    0.013099007     0.64343525    0.020500927
           -3.4     0.96713971    0.020050432     0.85764573    0.018163272      1.0875187    0.026677215
           -3.2      1.6573076    0.026514778      1.4689848    0.023262425      1.8717817    0.036917275
             -3      2.6552738    0.046181113      2.3715934    0.038584384      2.9899771    0.070043134
           -2.8      4.2428468    0.043001905      3.8171443    0.039994117      4.9662166     0.26877226
           -2.6      6.6137173     0.14287063      6.0406251     0.10704749      7.2236849     0.21622474
           -2.4      10.306545    0.066884093      9.3770235    0.058051327      11.271933    0.093975451
           -2.2       15.29518     0.14704607      14.029453     0.10939645      16.522503     0.23813697
             -2      22.766776     0.11795867       20.99849       0.106164       24.50748      0.1591622
           -1.8       33.30281     0.14615117      30.795906     0.12146273      35.815652     0.21399701
           -1.6      47.549169      0.1530691      44.093467      0.1340025      51.011517     0.21971579
           -1.4      66.664771     0.23172983       62.20447     0.20789645      71.097696     0.29518963
           -1.2      91.355309     0.24608279      85.455375     0.20625187      97.105948     0.36117238
             -1      122.40514     0.33366708      114.51725     0.25406044      130.07916     0.53199084
           -0.8      156.51177     0.38908974      146.78511     0.29177638      166.50958     0.49082952
           -0.6      193.18065     0.34547327      181.05792     0.29733149      205.06034     0.49561402
           -0.4      222.79928     0.37513838      208.98463      0.3088031      236.07809     0.48307775
           -0.2      241.12889     0.35215149       226.2459     0.38405786      255.55981      0.5062388
              0      240.39716     0.33724493      225.75578     0.30018096      254.81312     0.49856872
            0.2      223.35406     0.31046461       209.5251     0.31537616      237.24479     0.43014491
            0.4      192.25698     0.35851657      180.48128     0.39311998      203.61581     0.42698585
            0.6      157.41974     0.34753385      147.47728      0.2916935      166.62547     0.49102585
            0.8      122.73013     0.28949675      114.75751     0.25877852      130.66868     0.43500601
              1      91.897641     0.23598269      85.830638     0.20885508      97.944633     0.33290651
            1.2      66.664042     0.29429104      61.714687     0.37645435      71.145782     0.44979848
            1.4      47.111898     0.14545106      43.847153     0.13617598      50.397384       0.204333
            1.6       32.89967     0.28290607       30.35956     0.20141366      35.110946     0.39824631
            1.8       22.88731     0.10778869      21.208248     0.19038743      24.766872     0.15621933
              2      15.461364    0.091840009      14.145337    0.085967415       16.95802      0.1319202
            2.2      10.214378    0.072909735      9.3037459    0.072401315      11.187224    0.095922019
            2.4      6.6093977    0.072434715      5.9879044     0.05707141      7.2871438     0.11780076
            2.6      4.2821043    0.048897753       3.832303    0.040948593      4.7792692    0.074184162
            2.8      2.5849823    0.034080893      2.3095071     0.02984959      2.8911597    0.047485649
              3      1.6310883    0.026539984      1.4456576     0.02431171      1.8457265    0.036166809
            3.2     0.96354327    0.018791973     0.84643157    0.016181065      1.0925715     0.02673323
            3.4     0.56581404    0.015067738     0.49543629    0.012599498     0.64414414    0.021903973
            3.6     0.33372104    0.012067843      0.2865574    0.009721998     0.42122785    0.036480657
            3.8     0.18019724   0.0085240979     0.15686868   0.0074122477     0.20649547    0.012157905
              4     0.18019724   0.0085240979     0.15686868   0.0074122477     0.20649547    0.012157905
