# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      5.0792894     0.01117916      4.8904664   0.0097892082      5.9168196    0.018173488
             10      6.0254161    0.011886913      5.8033318    0.010016097      6.3954036    0.017963176
             20      5.2649022   0.0080138053      5.0252987    0.010113679      5.4868198    0.011035885
             30      4.4544297   0.0062353127      4.2346195   0.0065170178      4.6186027   0.0082541305
             40      3.7294415   0.0065266449      3.5269207   0.0057637692      3.8583525    0.008499369
             50      3.1436856   0.0055485858      2.9595399   0.0046662703      3.2664335   0.0063068456
             60      2.6648354   0.0045835964       2.498289   0.0041805844      2.7623013   0.0059859608
             70      2.2796796   0.0052145748      2.1303498   0.0047476798      2.3702715    0.006041932
             80       1.944561   0.0036816836      1.8102398   0.0034850847      2.0287912   0.0045562097
             90      1.6794074   0.0033138986      1.5564266   0.0031119943      1.7604343   0.0041483163
            100      1.4603796   0.0031623529      1.3499149   0.0028421916       1.534372   0.0040313678
            110      1.2696685   0.0036672679      1.1691612   0.0030689031      1.3373495   0.0048331001
            120      1.1108402   0.0025418443       1.021687    0.002407409       1.174534   0.0061229338
            130     0.97863692   0.0023547726     0.89782016   0.0022996345      1.0308561   0.0027888161
            140     0.85502866   0.0023465483     0.78082306   0.0021012409     0.90494765   0.0029951157
            150     0.76012851   0.0022023945     0.69181523   0.0019229999     0.80618361   0.0029115953
            160     0.67531713   0.0021601117     0.61171374   0.0018246115     0.71892812   0.0029550443
            170     0.59403713   0.0047775768     0.54058647   0.0038162296     0.62992049    0.006143447
            180     0.52891511   0.0021248886     0.47701511   0.0019784112     0.56432794   0.0028746727
            190     0.47028423   0.0016853627     0.42261988   0.0016126303     0.50112024   0.0020820884
            200     0.42170086   0.0015336834     0.37710549   0.0013420114     0.45169463   0.0019044201
            210     0.37562117   0.0017514675     0.33493653   0.0014338767     0.40375811    0.002488639
            220     0.33768101   0.0018840362     0.29935244   0.0014119456     0.36392643   0.0027240181
            230      0.3040536   0.0017466597     0.26814847   0.0013355629     0.32921477   0.0025614759
            240     0.26981008   0.0032100517     0.23887498   0.0034764794     0.29462746   0.0024368978
            250      0.2446707    0.001059935     0.21386984  0.00096168014     0.26588784   0.0012324651
            260     0.22243789   0.0023695769      0.1931084   0.0016279344     0.24357995   0.0035987592
            270     0.19998271   0.0011379933     0.17327356  0.00091227364     0.21892153   0.0015118624
            280     0.18231333   0.0011479868     0.15542287   0.0021011465     0.20027197   0.0015521973
            290     0.16448306  0.00099911038      0.1409362  0.00079751999     0.18222494   0.0013782028
            300     0.14982714  0.00094188711     0.12837185   0.0010042587     0.16562758   0.0012062457
            310     0.13492593  0.00077491225     0.11504039    0.000666816     0.14917373  0.00094588901
            320     0.12505547   0.0009140191     0.10583494  0.00072134178     0.13916865   0.0012187176
            330     0.11161432   0.0041358144    0.092798152   0.0045962686      0.1300678   0.0019044826
            340     0.10388656  0.00098854246    0.087565627  0.00075573245     0.11586072   0.0014771991
            350    0.096741859   0.0021337561    0.081173246   0.0014311816     0.10954997   0.0033176219
            360    0.091081835   0.0029772228    0.075581333    0.001823974     0.10416647   0.0051437642
            370     0.07937656  0.00081996488    0.066832308  0.00072174993    0.088560217   0.0011563448
            380    0.075598804   0.0020363359    0.062399637   0.0013358899    0.086801339   0.0032539299
            390    0.067785492  0.00058365285    0.056381793  0.00048006377     0.07676629  0.00076047482
            400    0.063577345  0.00067384013    0.052777219  0.00050670347    0.072278696   0.0009947191
            410    0.058539588  0.00056170415    0.048678846  0.00044446402    0.066943696  0.00072840701
            420    0.053460664  0.00074247093    0.044131936  0.00055595349     0.06128179   0.0012695502
            430    0.050178965   0.0009944575    0.041279081  0.00078080611    0.057482228   0.0014345394
            440    0.045349206  0.00047433954     0.03740724  0.00039293838    0.051568811  0.00061447857
            450    0.041852492  0.00050000814    0.034478287  0.00042937461    0.047511113  0.00064491795
            460    0.039342435  0.00047676271    0.032127218  0.00037757501    0.044705054   0.0006145239
            470    0.036682447  0.00042430177    0.030226643  0.00035195565     0.04183107  0.00054302177
            480    0.034628155  0.00096317583     0.02774472  0.00034822192    0.038899396  0.00087754171
            490    0.031020473  0.00039291563    0.025405356  0.00032626604    0.035620182  0.00050170241
            500    0.029011205  0.00045915525    0.023792124  0.00037550788    0.033291076  0.00064394447
            510    0.027760141  0.00037844058     0.02278389  0.00032372658    0.031728941  0.00046950731
            520    0.025321304  0.00039135818    0.020796856  0.00032982648    0.028961231  0.00051266109
            530    0.023622682  0.00038146824    0.019385717  0.00030642639    0.027048823  0.00052743415
            540    0.022180607  0.00035723382    0.018213989  0.00029065592    0.025433379   0.0004924785
            550    0.020487755  0.00034963867    0.016668592  0.00030031787    0.023799543  0.00043432003
            560    0.018413784    0.000360844    0.015127707  0.00030629331    0.020960123  0.00048834649
            570    0.018850929   0.0013637014    0.015141315  0.00085370116    0.022388949   0.0022969422
            580    0.016437947  0.00034788151     0.01339451  0.00028548605      0.0188821  0.00049013457
            590    0.015627957  0.00031154746    0.012648249  0.00026181419    0.018235762  0.00040531088
            600    0.014068755  0.00028576457    0.011403347  0.00025408521    0.016333266  0.00034799552
            610    0.013486852  0.00035769785    0.011059725  0.00033390129    0.015580579  0.00041818823
            620    0.012494772  0.00027724375    0.010125798  0.00022324982    0.014488896  0.00041535403
            630    0.011885757  0.00026737461   0.0096891574  0.00023025591     0.01372232  0.00034511269
            640    0.010994205  0.00023237536    0.008966346  0.00019753171    0.012713187  0.00029031066
            650    0.010203858  0.00032151796   0.0083559101  0.00024816988    0.011627507  0.00046690471
            660   0.0096758744  0.00024171505   0.0079246292   0.0002182866    0.011113744  0.00029401046
            670   0.0091283645  0.00023274652   0.0073691581   0.0002077314      0.0106361  0.00028376346
            680   0.0082966977  0.00023625932   0.0067244245  0.00021398791   0.0096507999  0.00028485105
            690   0.0076505265  0.00028084439   0.0062499613  0.00021419531    0.008761626   0.0004202588
            700   0.0070989462  0.00026980717   0.0058075371   0.0002240644   0.0081130907  0.00038624801
            710   0.0065371407  0.00024703743   0.0052650549  0.00023496643   0.0075379912  0.00029759462
            720   0.0063829765  0.00021986361   0.0052042277  0.00020146739   0.0073551089  0.00027120922
            730    0.005886734  0.00018692894   0.0048034326   0.0001610369   0.0067160808  0.00024591373
            740   0.0057965908  0.00020648763    0.004771954  0.00017227548   0.0065586535  0.00028264265
            750   0.0048740692  0.00025652402   0.0037768124  0.00030249222   0.0057412482  0.00027150919
            760   0.0047839448  0.00020979821   0.0037628099  0.00021205574   0.0057343594  0.00022845091
            770   0.0044052708  0.00019058295   0.0035518815  0.00018404659   0.0051204794  0.00021821758
            780   0.0042393786  0.00017669026   0.0035275161  0.00015520068   0.0047102618  0.00028136619
            790   0.0041074782  0.00016840022   0.0033372426   0.0001578983   0.0047286923  0.00020338805
            800   0.0039676042  0.00014312724   0.0032188272  0.00012916125   0.0046320081   0.0001669174
            810    0.003015772  0.00016848256   0.0025577545  0.00012968468   0.0032402812  0.00022866067
            820   0.0032765644  0.00016282226   0.0026635311  0.00015008598   0.0037747491   0.0001906987
            830   0.0030035936  0.00014880958   0.0024636194  0.00012773893   0.0033932389  0.00019750145
            840   0.0032374393  0.00013749699   0.0026332196  0.00013240689    0.003748336   0.0001520388
            850   0.0025074433  0.00052945985   0.0017869852  0.00069131505   0.0032253901  0.00033247187
            860   0.0024882584  0.00012211679   0.0020088641  0.00010877697   0.0029056587   0.0001464242
            870   0.0025416393  0.00016227293   0.0020812175  0.00016380571   0.0028760576  0.00018044065
            880   0.0025004297  0.00015688726   0.0020440558  0.00011501581   0.0028889593  0.00025032529
            890   0.0020772662  0.00018681351   0.0016254644  0.00021363824   0.0024794782   0.0001621332
            900   0.0019924264  0.00016244629   0.0016709227  0.00013218722   0.0021999937  0.00024413201
            910   0.0019715802  9.2662938e-05   0.0016473034  7.6315742e-05   0.0022094936  0.00011973191
            920   0.0016828517  0.00018100092   0.0013150568  0.00020894247    0.001967154  0.00016501654
            930   0.0017389806  0.00015347407   0.0014660397  0.00010748051     0.00189635  0.00020203527
            940   0.0016246422  0.00014089389     0.00136011  9.6470685e-05   0.0017942888  0.00022862002
            950    0.001495705  8.0005531e-05   0.0012490823   6.712164e-05   0.0016736908  0.00010410928
            960   0.0014529449  7.9804112e-05   0.0012110443  6.6070511e-05   0.0016483201  9.7182258e-05
            970   0.0012219233  7.2941316e-05   0.0010141399  6.0972503e-05   0.0013763445  8.6049502e-05
            980   0.0011120366  7.2833756e-05  0.00092379151  5.9866228e-05   0.0012545152  8.9888813e-05
            990   0.0012839064  8.7607387e-05   0.0011355029  8.6010416e-05   0.0013298181  0.00012776908
           1000   0.0012839064  8.7607387e-05   0.0011355029  8.6010416e-05   0.0013298181  0.00012776908
