#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      1.0830875    0.024860718     0.93565546    0.026064016      1.2689529    0.028029627
           -3.8      1.6163097    0.029665277      1.3996372      0.0302726      1.8711049    0.034206775
           -3.6      2.1809534     0.03736408      1.8968257    0.039651121      2.5027316    0.043074743
           -3.4      3.2812073    0.043229393      2.8638694    0.038652849      3.7052366    0.047268768
           -3.2      4.6588439    0.058294402      4.1096993    0.040315342      5.3697652    0.076954873
             -3      6.5383062    0.053946979       5.801146    0.050588329       7.336745    0.071304834
           -2.8      8.9911328    0.062716512      8.0743073    0.055140311      9.9201384    0.086231156
           -2.6      12.567623    0.071713451      11.397592    0.063064527      13.664447     0.10165795
           -2.4      17.922829     0.08992151      16.316998    0.077995476      19.394366     0.12774131
           -2.2      24.949736     0.15299384      22.993113     0.11527709      26.656141     0.25595826
             -2      34.599621     0.12824788       32.04026     0.10852846      36.815106     0.18778128
           -1.8      47.478513     0.13893022      44.224552      0.1356816      50.331123     0.18869758
           -1.6      62.810922     0.21901024      58.747297     0.18043091       66.10968     0.34634584
           -1.4      81.966084     0.23617802      76.986378     0.20539885      86.227319     0.35653495
           -1.2      103.84306     0.21383448      97.518099     0.19035656      109.68163     0.30683714
             -1       127.2301     0.26925446      119.59793     0.23309463      134.32019     0.39932113
           -0.8      149.23571     0.30924044      140.13384     0.30897287      158.00006     0.42570503
           -0.6      169.30155     0.30591899      159.15298     0.32159005      180.29359     0.52147926
           -0.4      183.71624     0.43737123      172.75571     0.36477855      195.58498     0.61010593
           -0.2      196.12801     0.36321287      182.60118     0.43985008      210.71541     0.52050136
              0      195.72405     0.47650491      182.84456     0.40203157      210.51855      0.6249287
            0.2        183.992     0.35601436      172.66629     0.29713113      196.25408     0.49584217
            0.4      167.88845     0.31010688      157.91113     0.30346228      177.92691     0.39175205
            0.6        149.302     0.29778985      140.35617       0.255876      157.89167     0.39361071
            0.8      127.27725     0.24107762       119.3578     0.23780659      134.57253      0.3308103
              1      103.70169      0.2422649      97.432141     0.21313522      109.20611     0.31982997
            1.2      82.568808     0.20184806      77.598608     0.24247372      86.938159     0.28210071
            1.4      62.495197     0.30900153      58.746729      0.2318931       65.37764     0.50433968
            1.6      47.365907     0.14475787      44.089703     0.13848443      50.073125     0.20117591
            1.8      34.534882       0.131891      31.899761     0.10789056       36.72683     0.17892451
              2      24.758166     0.12354614       22.77123    0.099644693      26.368784      0.1724778
            2.2      17.606886     0.09666279      16.125038    0.078777772      18.959559      0.1422917
            2.4      12.580435    0.068279704      11.364157    0.060668023      13.787675    0.095577169
            2.6      8.9446878    0.061006153      7.9814454    0.055074263      9.8607003    0.079425397
            2.8      6.3651648    0.049391655      5.6393003    0.044870903      7.1440408    0.075083142
              3      4.5939375    0.077044923      3.9910224    0.050564304       5.163728    0.058132058
            3.2      3.2098245    0.036077987       2.789251    0.034088028      3.6751115    0.047248342
            3.4      2.2652406    0.031932493      1.9542226    0.030747873      2.6381947    0.040004105
            3.6      1.5899707    0.027841575      1.3734353    0.027619131      1.8599335    0.033769231
            3.8      1.0259817    0.034924994      0.8704384    0.041648589      1.2053174    0.031468467
              4      1.0259817    0.034924994      0.8704384    0.041648589      1.2053174    0.031468467
