#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0037942976   0.0018949249   0.0029280424   0.0016763253   0.0053293016   0.0032618891
           -3.8    0.033001792   0.0048070671    0.029073163    0.005448546    0.042755058   0.0067867664
           -3.6     0.16617028    0.037528145     0.13217013    0.020331661     0.28398952     0.11668066
           -3.4     0.45303373     0.02542218     0.43733077     0.02994746     0.50672959    0.024701435
           -3.2      1.2978126    0.033586553      1.2314487     0.03667228      1.3994934    0.045863475
             -3      3.0473269    0.055696605      2.8750019    0.073551998      3.2986222    0.059037515
           -2.8      6.4834812    0.098711761      6.0563848     0.08363465      6.8452112     0.11345292
           -2.6       11.72179     0.13914639      10.936983      0.0851418       12.43584     0.13700635
           -2.4      18.906518     0.27142466      17.783349       0.357471      20.224571     0.40278751
           -2.2      29.276671     0.12899716      27.642168     0.14740606      31.151354     0.18420725
             -2       42.38323     0.16206157      39.845939     0.15753382      45.196961     0.22613521
           -1.8      57.563298     0.17056329      53.979415     0.15063688      61.231974     0.24360621
           -1.6      75.271227      0.1886582      70.577771     0.17140803      79.877774     0.27223544
           -1.4      93.360248     0.22708306      87.371585     0.18898273      99.123488     0.32227605
           -1.2      113.53248     0.28146739      106.18574     0.22778932      120.58947     0.41127909
             -1      131.49335     0.24016441      122.84656     0.21191359      139.97841     0.33531895
           -0.8      148.38723     0.28949553      138.44801     0.24218672      158.25608     0.41747522
           -0.6      161.17256     0.34226706      150.56556     0.28021957      171.45414     0.48798293
           -0.4      170.47405     0.35788331      159.10631     0.28611122      181.49553     0.53604816
           -0.2      176.02078     0.26055724      164.28655     0.23872586      187.35616     0.35888584
              0      176.04277     0.34013658      164.33439     0.28386078      187.23658     0.51731529
            0.2      170.28417     0.37516263      159.02179     0.35582063      181.16774     0.43964053
            0.4      161.89681     0.25594876      150.99037     0.23098555       172.6659      0.3505639
            0.6      147.87908     0.26537485      138.13108     0.23382809      157.35219      0.3783072
            0.8      131.35659     0.30207032      122.85716     0.25742262      139.58303     0.45268289
              1      112.70618     0.23066166      105.48156     0.20083866      119.59831     0.33285705
            1.2      94.147664      0.2262104      88.010148     0.19401094      100.16162     0.31478539
            1.4      75.052002     0.23936209      70.443941     0.19687479      79.538325     0.35471327
            1.6      57.397138     0.33541543      53.728226     0.43945494      61.081035     0.50673798
            1.8      42.331341      0.1534816      39.719208      0.1410781      44.995249     0.23130392
              2      29.379397      0.1321454      27.721205     0.21086387      31.234087     0.19773301
            2.2      19.107253     0.11761798      17.803121     0.11014967      20.378636     0.14401903
            2.4      11.352151    0.072051876      10.758211     0.07564639      11.980613      0.1082742
            2.6      6.4167752     0.15192019      5.9104868    0.085208035      6.6841321     0.12874484
            2.8      3.0332912     0.14286726        2.87308     0.13066724       3.261709     0.15132108
              3      1.3521385    0.047873968      1.0154103     0.15484706      1.3978339    0.043711854
            3.2     0.43483654     0.15479009     0.35986557      0.1699639     0.69757373     0.11897839
            3.4    0.032454982     0.10003175    -0.03411879     0.16689569     0.11881909    0.021703358
            3.6    0.032760152   0.0065912112    0.026923973   0.0037251355     0.29479469     0.26279424
            3.8    0.020487665    0.018968013    0.014506407    0.011365189    0.035904279     0.03431203
              4    0.020487665    0.018968013    0.014506407    0.011365189    0.035904279     0.03431203
