#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20999598   0.0066498603     0.19895829   0.0046962713     0.28008328    0.036381071
             10     0.60246522   0.0058511042     0.59478619   0.0056984581     0.60663852    0.067182361
             20     0.95670829    0.007795446     0.94519747    0.065141296     0.95672225   0.0077955052
             30       1.321989    0.015213521      1.3057243    0.012985101      1.3646937    0.044697157
             40      1.5743625    0.010052236      1.5623358   0.0097300464      1.6365616    0.027419852
             50      1.8304107     0.01208366      1.8164392    0.011840944      1.9134696    0.046851666
             60      2.0391051    0.010927785      2.0252876     0.01089945       2.070101    0.012145742
             70      2.1843014    0.012918298      2.1698074    0.013030109      2.2099004    0.013769534
             80       2.268542    0.011095076      2.2525385    0.010892037      2.2986656    0.011830869
             90      2.3070889    0.012926831      2.2912202    0.012801095      2.3254424    0.019546106
            100      2.3385869    0.013293094      2.3225492    0.013797095      2.3514982    0.018546062
            110      2.2764771    0.010906341      2.2585685    0.010792791      2.3003226    0.011336274
            120      2.2324344     0.01063933      2.2151579     0.01058305      2.2589809    0.052436836
            130      2.1513795    0.010841638      2.1350675    0.010793051      2.1791219    0.013804445
            140      2.0745138    0.010610172      2.0580938    0.010564863      2.0962532    0.011200409
            150      1.9627744    0.013833057      1.9495376    0.015308807      1.9681174    0.017985722
            160      1.8319524    0.010259821      1.8156867    0.010169133       1.834613    0.027972316
            170      1.7055303   0.0099710902      1.6916247   0.0099587315      1.7207094    0.010827437
            180      1.5626458   0.0095062747      1.5496066   0.0097011537      1.5733826    0.011167247
            190      1.4392653   0.0098031609      1.4254841    0.026760653      1.4393308   0.0098092044
            200      1.3175708    0.008253177      1.3072185   0.0082762956      1.3278632   0.0083488228
            210      1.2272153   0.0082034584      1.2166749   0.0081219542      1.2400094    0.008545508
            220      1.0995538   0.0076152907      1.0912452   0.0076157297      1.1093369   0.0083098239
            230      1.0009576   0.0073850765     0.99399497   0.0073743382      1.0319949    0.023431194
            240     0.91621169   0.0071878545      0.9090757   0.0071416169     0.91894085   0.0086022704
            250     0.81312378   0.0069731482     0.80789713   0.0071279297      0.8209167   0.0070272417
            260     0.74583552   0.0064627924     0.74107341    0.006637267     0.75152712   0.0064223444
            270     0.66075419   0.0059056469      0.6563178   0.0059068868     0.66769246   0.0060819342
            280     0.60109825   0.0056507634     0.59691356   0.0056156385     0.60599153    0.005707537
            290     0.54219745    0.006419881     0.53794521   0.0062607342     0.54700511   0.0067329166
            300     0.47744493   0.0056374913     0.47346053   0.0054603033     0.47891814   0.0064762767
            310     0.43166644   0.0046750029     0.42861076   0.0046466821      0.4357404   0.0047290695
            320     0.39138097   0.0045583721     0.38915207    0.004533183     0.39434704   0.0045991171
            330     0.34778405    0.005404591      0.3455692    0.005368622     0.35064653    0.005445395
            340     0.31364277   0.0040463202     0.31193051   0.0040216628     0.31643885   0.0041098423
            350     0.28046036   0.0038564702     0.27899791   0.0038443915     0.28220536   0.0038839279
            360     0.25605076   0.0036643501     0.25427895   0.0036142588     0.25737284   0.0036676102
            370     0.22950274   0.0037420203     0.22827178   0.0037087053     0.23065013   0.0037916118
            380     0.21026185    0.003406732     0.20925733   0.0033870301     0.21175978   0.0034610769
            390     0.18181061   0.0030359647     0.18110961   0.0030307301     0.18287101   0.0030510354
            400     0.16959387   0.0032389298     0.16887914   0.0032123828     0.17416906   0.0043080878
            410     0.14886039   0.0027668838     0.14823086    0.002756523     0.14928682   0.0028099792
            420     0.13190631   0.0026294907     0.13134207   0.0026162634     0.13254271   0.0026527505
            430     0.11804446   0.0025764412     0.11736148   0.0025542211     0.11891624   0.0026062975
            440     0.11068075   0.0026571131     0.11052472   0.0026977391     0.11117336   0.0026481159
            450    0.097951011   0.0023650982     0.09766096   0.0023552223    0.098560159   0.0023843818
            460    0.088292361   0.0021425094    0.087959748   0.0021318482    0.088887778   0.0021624593
            470    0.078868529   0.0020168562     0.07864658   0.0020124743    0.079081583    0.002027491
            480    0.074723111    0.002089349    0.074635896   0.0020612519    0.075015051   0.0021236702
            490    0.063505963   0.0018692378    0.063362301   0.0018473885    0.063857141   0.0019089606
            500    0.056126899   0.0016996202    0.056058778   0.0017002224    0.056341448   0.0017051914
            510    0.051924628   0.0016563302    0.051868445   0.0016556483     0.05215269   0.0016638727
            520    0.047955803   0.0016096974    0.047955803   0.0016096974    0.048025237   0.0016132158
            530    0.044115745   0.0014950699     0.04405384   0.0014925504    0.044300609    0.001501929
            540    0.039813152   0.0014956714    0.039813152   0.0014956714    0.040448266    0.001617596
            550    0.035651955   0.0014062043    0.035651955   0.0014062043    0.035730671   0.0014038346
            560    0.032564134    0.001464108    0.032371382   0.0014153904    0.032793151   0.0015045119
            570    0.026701007   0.0011889604    0.026664531   0.0011885443    0.026820292   0.0011930916
            580    0.027556891   0.0012783033    0.027556891   0.0012783033    0.027642902   0.0013011454
            590    0.024817202   0.0011397198    0.024800174   0.0011378766    0.024922652   0.0011459333
            600     0.02281513   0.0010631652    0.022745073   0.0010601351    0.022940201    0.001070354
            610    0.019353888   0.0009829753    0.019315075  0.00098098769    0.019443725  0.00098754285
            620    0.016506219    0.001119609    0.016506219    0.001119609    0.016557973   0.0011153931
            630    0.014881782  0.00090122499    0.014827607  0.00089812528    0.014928788  0.00090965877
            640    0.016066885  0.00092218531    0.016066885  0.00092218531    0.016100154  0.00092036328
            650    0.012800397  0.00082725393    0.012800397  0.00082725393    0.012854451  0.00083195053
            660    0.013726279  0.00092010803    0.013726279  0.00092010803    0.013802167  0.00094151694
            670    0.011462949  0.00080072637    0.011462949  0.00080072637     0.01148925   0.0008051344
            680    0.010384669  0.00075365698    0.010384669  0.00075365698    0.010409907  0.00075693677
            690   0.0098453109  0.00069793567   0.0098453109  0.00069793567   0.0098619379   0.0006996854
            700   0.0088728287  0.00066928135   0.0088658428  0.00066927151   0.0089281413  0.00067412213
            710    0.010328322   0.0007219477    0.010328322   0.0007219477    0.010350079  0.00072383256
            720   0.0075471982  0.00062179765   0.0075287621  0.00062022463   0.0080642231  0.00081658341
            730   0.0071311169  0.00059133913   0.0071311169  0.00059133913   0.0071481221  0.00059462857
            740   0.0074604718  0.00079013972   0.0071725978  0.00063663717    0.011929755   0.0042826122
            750   0.0055018653  0.00052288776   0.0048227351  0.00080459917   0.0055094045  0.00052345837
            760   0.0049603275  0.00052340644   0.0049603275  0.00052340644   0.0049825565  0.00052619575
            770   0.0050922507  0.00053015934   0.0050456175  0.00053707141   0.0050922507  0.00053015934
            780   0.0038272275  0.00046133759   0.0037117205  0.00050565892   0.0039698039   0.0004419243
            790    0.004236335  0.00045801389    0.004228451  0.00045788373   0.0042678447  0.00046036881
            800    0.004236335  0.00045801389    0.004228451  0.00045788373   0.0042678447  0.00046036881
