#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.90472972    0.057014162     0.89290301    0.059305077     0.90472975    0.057014163
           -3.8      1.4833903     0.06857431        1.48339    0.068574298       1.541393    0.085777798
           -3.6       2.310322     0.18223812      1.5935861     0.61950841      2.3137873       0.182519
           -3.4      2.9848184    0.095889067      2.9510785     0.10298616      2.9885253    0.096115832
           -3.2      4.2094263     0.14401486      4.1714854     0.17662281      5.1073927      1.8840585
             -3      6.2002408     0.14101464      6.2000687     0.14101333      6.9296699     0.60106077
           -2.8      8.8429744     0.16586198      8.8361966       0.167249      8.8690651     0.16682155
           -2.6      12.518436     0.20022052       10.01896      2.7277907      12.533637     0.19881737
           -2.4      17.401389     0.21102649      15.355741      2.1043459      17.441937     0.21147441
           -2.2      24.470068     0.30262056       23.84234     0.66661575      24.522158     0.30411138
             -2      34.711466      0.3128506      34.730557     0.31357874       36.98011      1.8856025
           -1.8      47.115778     0.45950247      47.115777     0.45950247      49.410484      1.6705056
           -1.6      62.606737     0.40100735      62.606737     0.40100735      63.286556     0.74181535
           -1.4      81.186887     0.45495316      81.187008     0.45495376      85.095344      2.4327929
           -1.2      102.84607     0.51645236      102.69047     0.51529578      102.91602     0.56165136
             -1       125.2154     0.56597691      124.80545     0.56460884      126.04581     0.58302106
           -0.8      145.76666     0.63553062      145.00837     0.64428996      146.88154     0.74441284
           -0.6      165.27748     0.68789182      163.98326     0.68265463      166.85089      1.0209033
           -0.4      179.99811     0.72746894      177.92535     0.71665189       182.3933     0.84408652
           -0.2      190.70174     0.90282821      187.46769     0.93443081      195.09841      1.0671566
              0      190.14746     0.98573104      186.64858     0.88342221      195.66856      1.2026274
            0.2      179.92004     0.69450144      177.70488      0.6916346        182.874       0.895747
            0.4      164.50748     0.66791451      162.89417     0.66707347      166.62249     0.70777062
            0.6       146.6224     0.71815792       145.4431     0.72505668      147.87982     0.82549755
            0.8      123.17861     0.58187464      122.34858     0.58014568      124.32331      0.6139272
              1       102.3541     0.51809705      101.78616     0.51757445      103.29272     0.55123522
            1.2      80.790385     0.47110952      80.416105      0.4682876      81.360575     0.48873227
            1.4      63.089963     0.58630216      62.897042     0.62011867      63.403222     0.57033483
            1.6      47.098496     0.45155841       46.67285     0.38288061      48.073107     0.94341802
            1.8      34.953769     0.30826305      34.841019      0.3075741      35.451027     0.49017399
              2       24.26821     0.25862237      24.184949     0.25856932      24.436119     0.28426634
            2.2      17.691577     0.24507318       17.63359     0.24272707      18.074738     0.39191866
            2.4      11.966362      0.1705036      11.942619     0.17026187      14.372679      2.2020756
            2.6      8.3726642     0.14972538      8.3599855     0.14950642      8.3908062      0.1507525
            2.8      6.1447008      0.1231049      4.5985137      1.5406275      6.1445991     0.12310498
              3      4.4034581     0.13771575       4.175032     0.27094468      4.4034581     0.13771575
            3.2      3.0479572     0.10073395      1.1545163      2.0485277      3.0485782     0.10046346
            3.4      2.1090501    0.083911516      2.1063701     0.08373725      2.1617027     0.15820853
            3.6      1.4015282    0.067456995      1.3989242    0.067218857      1.4569109    0.080852159
            3.8     0.89421495    0.049538937     0.86146819     0.11295378     0.89421607    0.049538969
              4     0.89421495    0.049538937     0.86146819     0.11295378     0.89421607    0.049538969
