# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.9452746    0.023643697      4.9304302    0.024365036      4.9826738    0.062668924
             10      5.9400474    0.020833533      5.8812304    0.020666622      6.0666835    0.037702013
             20      5.1421948    0.017680822      5.0834622    0.017459564      5.2163387    0.041206885
             30      4.3657383    0.017660229      4.3141186    0.017562535      4.4734723    0.031518501
             40      3.6537676    0.015246772      3.6127402    0.015070843      3.7842753    0.048287326
             50      3.0611999    0.013718042      3.0290716     0.01355633      3.1151948    0.018750896
             60      2.6168218     0.01164581      2.5903098    0.011426165      2.6362659     0.04236807
             70       2.241136    0.015658632      2.2187495    0.013790023      2.2632755    0.057143499
             80      1.8929912   0.0095117484      1.8766017   0.0093711148      1.9098374    0.010692886
             90      1.6441194   0.0091853175      1.6169675    0.042957878      1.6441194   0.0091853175
            100       1.425953   0.0086943442      1.4168731   0.0086853276      1.4359148   0.0088352594
            110      1.2470835   0.0081551576      1.2398926   0.0080960776      1.3021661    0.040356906
            120      1.0663753   0.0067881106       1.060966    0.006748718      1.0725139   0.0068390757
            130     0.94448687    0.006527971     0.94051972   0.0064510737      0.9858388    0.036279942
            140     0.82817634   0.0058747579     0.82477925   0.0058657629     0.83139009   0.0059472339
            150     0.71669758   0.0054319145     0.71442961   0.0054118721     0.71959604   0.0058190125
            160     0.63592366    0.005130511      0.6342688   0.0051054137     0.63592366    0.005130511
            170     0.56073434   0.0047899636     0.53675789    0.025468216     0.56073435   0.0047899637
            180     0.50367863   0.0044230361     0.50270692   0.0044133322     0.50520718   0.0046515144
            190     0.45014568   0.0041800805     0.44122034    0.011639402     0.45014568   0.0041800805
            200     0.40353371   0.0039145437      0.4028951    0.003902539     0.40542719   0.0044138154
            210     0.35672279   0.0036536167     0.35628183   0.0036464191     0.35708549   0.0036610919
            220       0.326103   0.0034763079     0.31580418    0.011952479     0.32610314   0.0034763087
            230     0.28983592   0.0032693183     0.28953334   0.0032657296     0.29003378    0.003274357
            240     0.26768329    0.003144805     0.26748349    0.003137854     0.26784894   0.0031521418
            250     0.24441239    0.002967619     0.22866738    0.026443787     0.24441241   0.0029676191
            260     0.22482954   0.0028378541     0.22472198   0.0028358027     0.22909715   0.0050932677
            270      0.2034617   0.0027261195     0.20331927   0.0027235305     0.20406454   0.0027786154
            280     0.18434175   0.0025574012     0.18423899   0.0025559209     0.18439311    0.002559003
            290     0.16855188   0.0027506585     0.16849394   0.0027499673     0.16856222   0.0027473446
            300     0.15376604   0.0023197409     0.15372147    0.002318478     0.15376604   0.0023197409
            310     0.14469192   0.0022576872     0.14464106   0.0022565618     0.14471755   0.0022587328
            320     0.13214467   0.0021662788      0.1321085   0.0021639996     0.13216272   0.0021689141
            330     0.12219715   0.0020671971       0.122147    0.002066056     0.12219715   0.0020671971
            340     0.11037414   0.0019621499     0.11034509   0.0019610741     0.11038439   0.0019631087
            350     0.10401752   0.0019109316    0.096593916   0.0078209605     0.10405688   0.0019061755
