#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
            630   0.0070735231  0.00061499156   0.0070544088  0.00061297898   0.0071114524   0.0006190151
            640   0.0070458898  0.00058337194   0.0070045868  0.00058034971   0.0071181211  0.00058933905
            650   0.0063442706  0.00053923965   0.0063104519  0.00053572019   0.0064014869   0.0005454822
            660   0.0042687747  0.00047443217   0.0042687747  0.00047443217   0.0043284822  0.00048614997
            670   0.0057177688   0.0005406021    0.005711005  0.00054961031   0.0057354709  0.00053788701
            680   0.0050570972  0.00057147177   0.0050423662  0.00057016435   0.0050841499  0.00057426182
            690   0.0045683008  0.00051844136   0.0045350919    0.000515854   0.0046244179  0.00052306298
            700   0.0040141348  0.00044480542   0.0039664969   0.0004396696    0.004083179  0.00045500184
            710   0.0030696782  0.00039968411   0.0030126809   0.0003923293   0.0031504848  0.00041159612
            720   0.0030854707  0.00039998875   0.0030736547  0.00039995616   0.0031082024  0.00040093528
            730   0.0028320098  0.00034925805   0.0028226174  0.00034829648   0.0028490543  0.00035104139
            740   0.0023767996  0.00034340961   0.0023462696  0.00033973997   0.0024222193  0.00034940517
            750   0.0032699345  0.00040254205   0.0032292916  0.00039696976   0.0033317234  0.00041213776
            760   0.0029771542  0.00047383859   0.0029494338  0.00046113141   0.0030361069  0.00050195929
            770   0.0029844019  0.00042024824   0.0029596192  0.00041704419   0.0030214336  0.00042503083
            780   0.0020227404  0.00033290853   0.0020143648   0.0003341445   0.0020382089  0.00033250952
            790   0.0015696591  0.00027641024   0.0015557735   0.0002749231    0.001590568  0.00027913744
            800   0.0015696591  0.00027641024   0.0015557735   0.0002749231    0.001590568  0.00027913744
