#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      0.3220082   0.0044071238     0.31147998     0.00419999     0.36491757    0.031197606
             10     0.94352278   0.0082677578     0.91420274   0.0082728743     0.98817287    0.034123148
             20      1.4990888   0.0098536468      1.4576693   0.0095599431      1.4990868   0.0098536478
             30      1.9728743     0.01083452       1.923792    0.010530601      2.0418327    0.018560295
             40      2.3321643    0.011706664      2.2817523    0.011437234      2.4612576    0.047948192
             50       2.569171    0.013881807      2.5123742    0.012670937      2.6941795    0.070528988
             60      2.7577942    0.013276208       2.710432    0.012896592      2.8183751    0.057056881
             70       2.791029    0.016935368      2.7477579    0.015137913      2.8422963    0.020343466
             80      2.7948331    0.013312083      2.7620979     0.01305718      2.8464055    0.015924457
             90      2.7052441    0.013409894      2.6767985    0.012971399      2.7724246    0.026311012
            100      2.5685434     0.01178126      2.5485459    0.011622161      2.5962741    0.012705287
            110      2.4388766    0.013871977      2.4262866    0.013997311        2.46456     0.01453772
            120      2.2542576    0.011466621      2.2445863    0.011330986      2.2618969    0.015852176
            130      2.0821696    0.010989877       2.076422    0.010909651      2.0917457    0.014462665
            140      1.8988462    0.013880767      1.8806233    0.042912883      1.8988484    0.013880772
            150      1.7124074   0.0093690722      1.6959953     0.02675906      1.7124071   0.0093690707
            160       1.562061    0.012280764      1.5620609    0.012280764      1.5747114    0.015358402
            170      1.4007297   0.0089120676      1.4007297   0.0089120676      1.4041642   0.0090739883
            180      1.2494714   0.0080682027      1.2494714   0.0080682026      1.2540105   0.0084373524
            190      1.1172288    0.007353195      1.1172288   0.0073531949      1.1202531   0.0073687743
            200     0.98905884   0.0073951272      0.9890588   0.0073951275     0.99245322   0.0074284129
            210     0.89520157   0.0066783422     0.88287492     0.01326006     0.89870717   0.0066763891
            220     0.79261868   0.0063970212     0.79113537   0.0063727922     0.79647364   0.0064708946
            230     0.71458044   0.0065178245     0.68289879    0.026298229     0.71853366   0.0065447556
            240     0.63689112     0.00560032     0.63483265   0.0055873899     0.64031807   0.0056522631
            250      0.5677727   0.0062426734     0.56665941   0.0062438128     0.57081764   0.0062660815
            260     0.50690122   0.0049337109     0.50616014   0.0049481954     0.50953817   0.0049471018
            270     0.45346101   0.0047375242     0.45346101   0.0047375242     0.45654278   0.0063433521
            280     0.41254717   0.0047357097     0.41146763   0.0047470886     0.41489942    0.004749635
            290     0.36583397   0.0043567758      0.3645839   0.0043422886     0.36806321   0.0043871122
            300     0.32176816   0.0038813377     0.31959974   0.0038792704      0.3233137   0.0038820225
            310     0.29570479   0.0037611826     0.29477136   0.0037539122     0.29746919   0.0037845475
