#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20616276   0.0041687658     0.20123688   0.0045186602     0.22543246    0.039464738
             10     0.60062625   0.0062869307     0.59318992   0.0060223883     0.68699615    0.050383202
             20     0.96198353   0.0072673521     0.89272191    0.068877102     0.96199348   0.0072674019
             30      1.3156836    0.015721078      1.3011973    0.013819553       1.349425    0.018499025
             40      1.5963227    0.011355924      1.5827087    0.010792874      1.6561405    0.041396325
             50      1.8588803    0.011757468      1.8394033    0.010462026      1.8588801    0.011757467
             60      2.0389124    0.012632485      2.0246795    0.013086243      2.1121901    0.041749095
             70      2.1753171    0.011106501      2.1603567    0.011087462      2.1934883    0.016203119
             80      2.2807803    0.011803075      2.2648376    0.011615884      2.3217029    0.017249348
             90      2.3320876    0.011914141      2.3160587    0.011857697      2.3553449    0.013481167
            100      2.3288471    0.011591533       2.311978    0.011530581      2.3526056    0.016255601
            110      2.2990724    0.011014793      2.2814745    0.010960351       2.311429    0.018991303
            120      2.2148368    0.010759256      2.1976555    0.010711153      2.2643844    0.032888471
            130       2.172147    0.011138193       2.153712    0.011014092      2.1985469    0.011744468
            140      2.0593984    0.010311979      2.0426057    0.010242114        2.09193    0.015441696
            150      1.9289911   0.0099798013      1.9130618   0.0099463201      1.9520849    0.010204371
            160      1.8174628    0.010584272      1.8021013    0.010438423      1.8391507    0.014843565
            170      1.6882637    0.011222184      1.6739067    0.011123186      1.6922319    0.014121542
            180      1.5653199   0.0092050873      1.5517042   0.0091233079      1.5803064    0.010340717
            190      1.4538224   0.0089475359      1.4418635   0.0090415047      1.4660626   0.0089532399
            200      1.3276515   0.0083143425      1.3166212   0.0082503414      1.3361701    0.012134492
            210      1.2113442    0.012324756      1.2038309    0.013900254       1.225117    0.011627064
            220      1.1191147   0.0092631856       1.109997   0.0093253109      1.1220109    0.011380078
            230     0.99952329   0.0073458349     0.99137596   0.0072894411      1.0069522   0.0081779711
            240      0.9050745   0.0071916713     0.89780271   0.0071188357     0.91464039   0.0077813803
            250     0.80984356   0.0064955847     0.80400971   0.0065045001     0.81673442   0.0065463417
            260     0.74626779    0.007771074     0.74075194   0.0076572376     0.75386071    0.007906338
            270     0.66198074   0.0061587655     0.65689899   0.0060772371     0.66633275   0.0069817082
            280     0.60662058   0.0057543193     0.60250183   0.0056802304     0.61174904   0.0058695609
            290     0.53467079   0.0053733232     0.53113962   0.0053232344     0.53742766   0.0060590605
