#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.30403333   0.0021033481     0.30403333   0.0021033481     0.30403333   0.0021033481
             10     0.89897411   0.0038365866     0.89897411   0.0038365866     0.89897411   0.0038365866
             20      1.4327062   0.0046872445      1.4327062   0.0046872445      1.4327062   0.0046872445
             30      1.8904024   0.0051826739      1.8904024   0.0051826739      1.8904024   0.0051826739
             40      2.2522819    0.005680499      2.2522819    0.005680499      2.2522819    0.005680499
             50      2.5115978   0.0059635784      2.5115978   0.0059635784      2.5115978   0.0059635784
             60      2.6476216   0.0060788208      2.6476216   0.0060788208      2.6476216   0.0060788208
             70      2.7072795   0.0059684805      2.7072795   0.0059684805      2.7072795   0.0059684805
             80      2.7056951    0.006065787      2.7056951    0.006065787      2.7056951    0.006065787
             90      2.6082604   0.0060305929      2.6082604   0.0060305929      2.6082604   0.0060305929
            100      2.4968101   0.0060808016      2.4968101   0.0060808016      2.4968101   0.0060808016
            110      2.3458416   0.0058460166      2.3458416   0.0058460166      2.3458416   0.0058460166
            120      2.1727084   0.0054255181      2.1727084   0.0054255181      2.1727084   0.0054255181
            130       2.000206   0.0050656984       2.000206   0.0050656984       2.000206   0.0050656984
            140      1.8182441   0.0048183652      1.8182441   0.0048183652      1.8182441   0.0048183652
            150      1.6386266   0.0048384223      1.6386266   0.0048384223      1.6386266   0.0048384223
            160      1.4810107   0.0045762625      1.4810107   0.0045762625      1.4810107   0.0045762625
            170      1.3290954    0.004555149      1.3290954    0.004555149      1.3290954    0.004555149
            180      1.1828277    0.003838042      1.1828277    0.003838042      1.1828277    0.003838042
            190      1.0596218   0.0038788038      1.0596218   0.0038788038      1.0596218   0.0038788038
            200     0.94612174    0.003462986     0.94612174    0.003462986     0.94612174    0.003462986
            210      0.8322384   0.0034901879      0.8322384   0.0034901879      0.8322384   0.0034901879
            220     0.74032459   0.0031438569     0.74032459   0.0031438569     0.74032459   0.0031438569
            230     0.65834956   0.0029455762     0.65834956   0.0029455762     0.65834956   0.0029455762
            240     0.58768178   0.0026648522     0.58768178   0.0026648522     0.58768178   0.0026648522
            250     0.52056347   0.0025470636     0.52056347   0.0025470636     0.52056347   0.0025470636
            260     0.46444598   0.0024257962     0.46444598   0.0024257962     0.46444598   0.0024257962
            270     0.41068141   0.0025101382     0.41068141   0.0025101382     0.41068141   0.0025101382
            280     0.36572106   0.0022019448     0.36572106   0.0022019448     0.36572106   0.0022019448
            290     0.32766209   0.0019947629     0.32766209   0.0019947629     0.32766209   0.0019947629
            300     0.28921107   0.0019857946     0.28921107   0.0019857946     0.28921107   0.0019857946
            310     0.26000723   0.0021429507     0.26000723   0.0021429507     0.26000723   0.0021429507
            320     0.23238426   0.0018155029     0.23238426   0.0018155029     0.23238426   0.0018155029
            330     0.20903739   0.0024302698     0.20903739   0.0024302698     0.20903739   0.0024302698
            340     0.18227839   0.0023515266     0.18227839   0.0023515266     0.18227839   0.0023515266
            350     0.16557867   0.0014706502     0.16557867   0.0014706502     0.16557867   0.0014706502
            360     0.14720887   0.0013635282     0.14720887   0.0013635282     0.14720887   0.0013635282
            370     0.12983143   0.0013474131     0.12983143   0.0013474131     0.12983143   0.0013474131
            380     0.11531314    0.001220437     0.11531314    0.001220437     0.11531314    0.001220437
            390     0.10708319   0.0013905168     0.10708319   0.0013905168     0.10708319   0.0013905168
            400    0.096636112   0.0011334786    0.096636112   0.0011334786    0.096636112   0.0011334786
            410    0.088389216   0.0012456462    0.088389216   0.0012456462    0.088389216   0.0012456462
            420    0.075991385   0.0010135679    0.075991385   0.0010135679    0.075991385   0.0010135679
            430    0.070768093    0.001034021    0.070768093    0.001034021    0.070768093    0.001034021
            440     0.05969244   0.0021945698     0.05969244   0.0021945698     0.05969244   0.0021945698
            450    0.055682201   0.0008695886    0.055682201   0.0008695886    0.055682201   0.0008695886
            460    0.049391215   0.0012838409    0.049391215   0.0012838409    0.049391215   0.0012838409
            470    0.044743145   0.0014715432    0.044743145   0.0014715432    0.044743145   0.0014715432
            480    0.040606386  0.00086844264    0.040606386  0.00086844264    0.040606386  0.00086844264
            490    0.036220777  0.00085762088    0.036220777  0.00085762088    0.036220777  0.00085762088
            500    0.032996133  0.00075339607    0.032996133  0.00075339607    0.032996133  0.00075339607
            510    0.029847405  0.00093196285    0.029847405  0.00093196285    0.029847405  0.00093196285
            520    0.027267294  0.00063423159    0.027267294  0.00063423159    0.027267294  0.00063423159
            530    0.021000332   0.0031005116    0.021000332   0.0031005116    0.021000332   0.0031005116
            540    0.022340306  0.00059031941    0.022340306  0.00059031941    0.022340306  0.00059031941
            550    0.020592214  0.00060775824    0.020592214  0.00060775824    0.020592214  0.00060775824
            560    0.016600465   0.0014453543    0.016600465   0.0014453543    0.016600465   0.0014453543
            570    0.017489699  0.00047268488    0.017489699  0.00047268488    0.017489699  0.00047268488
            580    0.014948629  0.00059374299    0.014948629  0.00059374299    0.014948629  0.00059374299
            590    0.012135735   0.0017404728    0.012135735   0.0017404728    0.012135735   0.0017404728
            600    0.011794516  0.00055126558    0.011794516  0.00055126558    0.011794516  0.00055126558
            610    0.011884933  0.00041701085    0.011884933  0.00041701085    0.011884933  0.00041701085
            620    0.010579291  0.00039337007    0.010579291  0.00039337007    0.010579291  0.00039337007
            630   0.0098114933  0.00041279891   0.0098114933  0.00041279891   0.0098114933  0.00041279891
            640   0.0078526333  0.00050276377   0.0078526333  0.00050276377   0.0078526333  0.00050276377
            650   0.0084036202  0.00040585385   0.0084036202  0.00040585385   0.0084036202  0.00040585385
            660   0.0069049993  0.00039877606   0.0069049993  0.00039877606   0.0069049993  0.00039877606
            670   0.0068999471  0.00040367468   0.0068999471  0.00040367468   0.0068999471  0.00040367468
            680    0.006127506  0.00039989802    0.006127506  0.00039989802    0.006127506  0.00039989802
            690   0.0054270406  0.00030830307   0.0054270406  0.00030830307   0.0054270406  0.00030830307
            700   0.0047607092  0.00027896017   0.0047607092  0.00027896017   0.0047607092  0.00027896017
            710   0.0045775087  0.00030692428   0.0045775087  0.00030692428   0.0045775087  0.00030692428
            720   0.0037355412  0.00059627877   0.0037355412  0.00059627877   0.0037355412  0.00059627877
            730   0.0030552923    0.000673254   0.0030552923    0.000673254   0.0030552923    0.000673254
            740   0.0035842302  0.00027180652   0.0035842302  0.00027180652   0.0035842302  0.00027180652
            750   0.0029505021  0.00054484712   0.0029505021  0.00054484712   0.0029505021  0.00054484712
            760   0.0031373318  0.00026426839   0.0031373318  0.00026426839   0.0031373318  0.00026426839
            770   0.0022751308  0.00025383522   0.0022751308  0.00025383522   0.0022751308  0.00025383522
