#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.9841865    0.060509309      3.9841865    0.060509309      3.9841865    0.060509309
           -3.8      5.7959555    0.064564332      5.7959555    0.064564332      5.7959555    0.064564332
           -3.6      8.5251697    0.096659018      8.5251697    0.096659018      8.5251697    0.096659018
           -3.4      11.729382    0.091968307      11.729382    0.091968307      11.729382    0.091968307
           -3.2      16.522459     0.11434323      16.522459     0.11434323      16.522459     0.11434323
             -3      22.113087     0.14394275      22.113087     0.14394275      22.113087     0.14394275
           -2.8      28.948702     0.14239532      28.948702     0.14239532      28.948702     0.14239532
           -2.6      37.100472      0.1592331      37.100472      0.1592331      37.100472      0.1592331
           -2.4      46.548699     0.19013057      46.548699     0.19013057      46.548699     0.19013057
           -2.2      56.170516     0.20085223      56.170516     0.20085223      56.170516     0.20085223
             -2      66.112019     0.21008507      66.112019     0.21008507      66.112019     0.21008507
           -1.8      75.549706     0.22020724      75.549706     0.22020724      75.549706     0.22020724
           -1.6      83.065888     0.24300925      83.065888     0.24300925      83.065888     0.24300925
           -1.4       90.70864     0.24468749       90.70864     0.24468749       90.70864     0.24468749
           -1.2      95.304831     0.24530497      95.304831     0.24530497      95.304831     0.24530497
             -1      98.387479       0.253214      98.387479       0.253214      98.387479       0.253214
           -0.8      100.13644     0.26852469      100.13644     0.26852469      100.13644     0.26852469
           -0.6      99.693649     0.25894131      99.693649     0.25894131      99.693649     0.25894131
           -0.4      99.207385     0.33116105      99.207385     0.33116105      99.207385     0.33116105
           -0.2      99.638729     0.25844535      99.638729     0.25844535      99.638729     0.25844535
              0      99.492835     0.25639568      99.492835     0.25639568      99.492835     0.25639568
            0.2      99.652352     0.26962222      99.652352     0.26962222      99.652352     0.26962222
            0.4      99.604952     0.25613125      99.604952     0.25613125      99.604952     0.25613125
            0.6      99.417622     0.29223928      99.417622     0.29223928      99.417622     0.29223928
            0.8      97.990943     0.28010786      97.990943     0.28010786      97.990943     0.28010786
              1      95.328505     0.26555135      95.328505     0.26555135      95.328505     0.26555135
            1.2      90.549301     0.25981759      90.549301     0.25981759      90.549301     0.25981759
            1.4      83.968587     0.25425897      83.968587     0.25425897      83.968587     0.25425897
            1.6      75.361767     0.24722106      75.361767     0.24722106      75.361767     0.24722106
            1.8       66.18622     0.22999485       66.18622     0.22999485       66.18622     0.22999485
              2      56.380042     0.21616095      56.380042     0.21616095      56.380042     0.21616095
            2.2      46.697629     0.17802632      46.697629     0.17802632      46.697629     0.17802632
            2.4      37.335867     0.16626767      37.335867     0.16626767      37.335867     0.16626767
            2.6      29.005385     0.14167668      29.005385     0.14167668      29.005385     0.14167668
            2.8      22.115816     0.13993837      22.115816     0.13993837      22.115816     0.13993837
              3      16.200604     0.11880313      16.200604     0.11880313      16.200604     0.11880313
            3.2       11.88088    0.092319836       11.88088    0.092319836       11.88088    0.092319836
            3.4      8.4891407    0.089576386      8.4891407    0.089576386      8.4891407    0.089576386
            3.6      5.7358494    0.075093526      5.7358494    0.075093526      5.7358494    0.075093526
            3.8      4.1502732    0.057244977      4.1502732    0.057244977      4.1502732    0.057244977
              4      4.1502732    0.057244977      4.1502732    0.057244977      4.1502732    0.057244977
