#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      6.4981775    0.068153596      6.4981775    0.068153596      6.4981775    0.068153596
           -3.8      8.1734319    0.073604498      8.1734319    0.073604498      8.1734319    0.073604498
           -3.6      9.9207607    0.078373287      9.9207607    0.078373287      9.9207607    0.078373287
           -3.4      12.425609    0.086959724      12.425609    0.086959724      12.425609    0.086959724
           -3.2      15.411396      0.1004196      15.411396      0.1004196      15.411396      0.1004196
             -3      18.809315     0.11047428      18.809315     0.11047428      18.809315     0.11047428
           -2.8      23.233752     0.11878912      23.233752     0.11878912      23.233752     0.11878912
           -2.6      28.414344     0.13448329      28.414344     0.13448329      28.414344     0.13448329
           -2.4      34.661381     0.15529818      34.661381     0.15529818      34.661381     0.15529818
           -2.2      41.994412     0.16470586      41.994412     0.16470586      41.994412     0.16470586
             -2      50.129908     0.17972139      50.129908     0.17972139      50.129908     0.17972139
           -1.8       59.23621      0.2033574       59.23621      0.2033574       59.23621      0.2033574
           -1.6      69.502626     0.21059315      69.502626     0.21059315      69.502626     0.21059315
           -1.4      79.853963     0.23590035      79.853963     0.23590035      79.853963     0.23590035
           -1.2      90.929549     0.25062384      90.929549     0.25062384      90.929549     0.25062384
             -1       101.1795      0.2624285       101.1795      0.2624285       101.1795      0.2624285
           -0.8      111.10086     0.28665553      111.10086     0.28665553      111.10086     0.28665553
           -0.6      118.39111     0.30723054      118.39111     0.30723054      118.39111     0.30723054
           -0.4      124.20233     0.32785897      124.20233     0.32785897      124.20233     0.32785897
           -0.2       127.4298      0.3093369       127.4298      0.3093369       127.4298      0.3093369
              0      127.44958     0.30414461      127.44958     0.30414461      127.44958     0.30414461
            0.2      123.82285      0.2862602      123.82285      0.2862602      123.82285      0.2862602
            0.4      118.10424     0.31117876      118.10424     0.31117876      118.10424     0.31117876
            0.6      110.53652     0.30828671      110.53652     0.30828671      110.53652     0.30828671
            0.8      100.55408     0.27249725      100.55408     0.27249725      100.55408     0.27249725
              1      90.737915     0.24529025      90.737915     0.24529025      90.737915     0.24529025
            1.2      80.371167     0.25020961      80.371167     0.25020961      80.371167     0.25020961
            1.4      69.193446     0.22194001      69.193446     0.22194001      69.193446     0.22194001
            1.6      59.463756      0.2031467      59.463756      0.2031467      59.463756      0.2031467
            1.8      49.948917     0.18224746      49.948917     0.18224746      49.948917     0.18224746
              2      41.839188     0.16230809      41.839188     0.16230809      41.839188     0.16230809
            2.2      34.688216      0.1508948      34.688216      0.1508948      34.688216      0.1508948
            2.4      28.469208     0.21470598      28.469208     0.21470598      28.469208     0.21470598
            2.6      23.479567      0.1257193      23.479567      0.1257193      23.479567      0.1257193
            2.8      18.918535     0.10998428      18.918535     0.10998428      18.918535     0.10998428
              3      15.495803      0.1001635      15.495803      0.1001635      15.495803      0.1001635
            3.2      12.493905       0.186885      12.493905       0.186885      12.493905       0.186885
            3.4      9.8832976    0.079231106      9.8832976    0.079231106      9.8832976    0.079231106
            3.6      8.0490633    0.070480477      8.0490633    0.070480477      8.0490633    0.070480477
            3.8      6.3527616    0.064511035      6.3527616    0.064511035      6.3527616    0.064511035
              4      6.3527616    0.064511035      6.3527616    0.064511035      6.3527616    0.064511035
