#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19907548   0.0016049577     0.19907548   0.0016049577     0.19907548   0.0016049577
             10     0.57569803   0.0030341124     0.57569803   0.0030341124     0.57569803   0.0030341124
             20      0.9263199   0.0035080318      0.9263199   0.0035080318      0.9263199   0.0035080318
             30      1.2370893   0.0040781648      1.2370893   0.0040781648      1.2370893   0.0040781648
             40      1.5184239   0.0047220074      1.5184239   0.0047220074      1.5184239   0.0047220074
             50      1.7435031   0.0049952383      1.7435031   0.0049952383      1.7435031   0.0049952383
             60       1.938278    0.005074587       1.938278    0.005074587       1.938278    0.005074587
             70       2.068161   0.0053873037       2.068161   0.0053873037       2.068161   0.0053873037
             80       2.163274    0.005484526       2.163274    0.005484526       2.163274    0.005484526
             90      2.2145932   0.0054900152      2.2145932   0.0054900152      2.2145932   0.0054900152
            100      2.2143873   0.0057019129      2.2143873   0.0057019129      2.2143873   0.0057019129
            110      2.1813255   0.0053773564      2.1813255   0.0053773564      2.1813255   0.0053773564
            120      2.1268913   0.0052581854      2.1268913   0.0052581854      2.1268913   0.0052581854
            130      2.0508161   0.0055599508      2.0508161   0.0055599508      2.0508161   0.0055599508
            140      1.9569449   0.0053672245      1.9569449   0.0053672245      1.9569449   0.0053672245
            150      1.8480771     0.00501313      1.8480771     0.00501313      1.8480771     0.00501313
            160      1.7223422   0.0048395549      1.7223422   0.0048395549      1.7223422   0.0048395549
            170      1.6005466   0.0045597037      1.6005466   0.0045597037      1.6005466   0.0045597037
            180      1.4791958   0.0043716429      1.4791958   0.0043716429      1.4791958   0.0043716429
            190       1.365729   0.0043621831       1.365729   0.0043621831       1.365729   0.0043621831
            200      1.2392601   0.0040317326      1.2392601   0.0040317326      1.2392601   0.0040317326
            210      1.1390078   0.0042497344      1.1390078   0.0042497344      1.1390078   0.0042497344
            220       1.035828   0.0039335742       1.035828   0.0039335742       1.035828   0.0039335742
            230     0.94438639   0.0042558341     0.94438639   0.0042558341     0.94438639   0.0042558341
            240     0.85953896   0.0047084601     0.85953896   0.0047084601     0.85953896   0.0047084601
            250     0.77103144   0.0031545845     0.77103144   0.0031545845     0.77103144   0.0031545845
            260     0.68613997   0.0036230379     0.68613997   0.0036230379     0.68613997   0.0036230379
            270      0.6231761   0.0032172264      0.6231761   0.0032172264      0.6231761   0.0032172264
            280     0.56394095   0.0026985254     0.56394095   0.0026985254     0.56394095   0.0026985254
            290     0.50435802   0.0027649331     0.50435802   0.0027649331     0.50435802   0.0027649331
            300     0.45055585   0.0024389286     0.45055585   0.0024389286     0.45055585   0.0024389286
            310     0.40986749   0.0023066088     0.40986749   0.0023066088     0.40986749   0.0023066088
            320       0.367139   0.0024177037       0.367139   0.0024177037       0.367139   0.0024177037
            330      0.3265251   0.0020978881      0.3265251   0.0020978881      0.3265251   0.0020978881
            340      0.2949651    0.001963801      0.2949651    0.001963801      0.2949651    0.001963801
            350     0.25930794   0.0025037219     0.25930794   0.0025037219     0.25930794   0.0025037219
            360     0.23888602   0.0023534318     0.23888602   0.0023534318     0.23888602   0.0023534318
            370     0.21624255   0.0017406874     0.21624255   0.0017406874     0.21624255   0.0017406874
            380     0.19215522    0.001772914     0.19215522    0.001772914     0.19215522    0.001772914
            390     0.17605471   0.0015233639     0.17605471   0.0015233639     0.17605471   0.0015233639
            400     0.15785201   0.0015124536     0.15785201   0.0015124536     0.15785201   0.0015124536
