#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
            390      0.1742763   0.0015817021      0.1742763   0.0015817021      0.1742763   0.0015817021
            400     0.15423499   0.0014730842     0.15423499   0.0014730842     0.15423499   0.0014730842
            410     0.14198279   0.0014031184     0.14198279   0.0014031184     0.14198279   0.0014031184
            420      0.1249712   0.0015962031      0.1249712   0.0015962031      0.1249712   0.0015962031
            430     0.11136089   0.0017469779     0.11136089   0.0017469779     0.11136089   0.0017469779
            440     0.10522113   0.0024449099     0.10522113   0.0024449099     0.10522113   0.0024449099
            450    0.093043209   0.0011235291    0.093043209   0.0011235291    0.093043209   0.0011235291
            460    0.083914539   0.0011980162    0.083914539   0.0011980162    0.083914539   0.0011980162
            470     0.07589043   0.0017451182     0.07589043   0.0017451182     0.07589043   0.0017451182
            480    0.070873803    0.001146955    0.070873803    0.001146955    0.070873803    0.001146955
            490    0.062042622   0.0014516261    0.062042622   0.0014516261    0.062042622   0.0014516261
            500    0.054855075   0.0010683745    0.054855075   0.0010683745    0.054855075   0.0010683745
            510     0.05082739   0.0016104166     0.05082739   0.0016104166     0.05082739   0.0016104166
            520    0.046762398  0.00083821733    0.046762398  0.00083821733    0.046762398  0.00083821733
            530    0.043622975  0.00083195142    0.043622975  0.00083195142    0.043622975  0.00083195142
            540    0.040275596   0.0008658976    0.040275596   0.0008658976    0.040275596   0.0008658976
            550    0.037012603  0.00076418818    0.037012603  0.00076418818    0.037012603  0.00076418818
            560    0.033443777  0.00070834875    0.033443777  0.00070834875    0.033443777  0.00070834875
            570    0.029187077  0.00073753767    0.029187077  0.00073753767    0.029187077  0.00073753767
            580    0.025973897  0.00067045238    0.025973897  0.00067045238    0.025973897  0.00067045238
            590    0.024738375  0.00066752053    0.024738375  0.00066752053    0.024738375  0.00066752053
            600    0.022461906  0.00061917465    0.022461906  0.00061917465    0.022461906  0.00061917465
            610    0.020986043  0.00089435958    0.020986043  0.00089435958    0.020986043  0.00089435958
            620    0.018564784  0.00065193541    0.018564784  0.00065193541    0.018564784  0.00065193541
            630    0.017839094  0.00061966226    0.017839094  0.00061966226    0.017839094  0.00061966226
            640    0.015543506  0.00051865452    0.015543506  0.00051865452    0.015543506  0.00051865452
            650    0.014714543   0.0004832943    0.014714543   0.0004832943    0.014714543   0.0004832943
            660    0.013151207  0.00046645688    0.013151207  0.00046645688    0.013151207  0.00046645688
            670    0.012708281  0.00052673092    0.012708281  0.00052673092    0.012708281  0.00052673092
            680    0.011252407  0.00069527589    0.011252407  0.00069527589    0.011252407  0.00069527589
            690    0.012179866   0.0013352633    0.012179866   0.0013352633    0.012179866   0.0013352633
            700    0.010905236  0.00049042851    0.010905236  0.00049042851    0.010905236  0.00049042851
            710   0.0090192805  0.00054156119   0.0090192805  0.00054156119   0.0090192805  0.00054156119
            720   0.0085916598  0.00037648311   0.0085916598  0.00037648311   0.0085916598  0.00037648311
            730    0.007676713  0.00042452449    0.007676713  0.00042452449    0.007676713  0.00042452449
            740   0.0080386311  0.00040594663   0.0080386311  0.00040594663   0.0080386311  0.00040594663
            750   0.0067509661  0.00058410533   0.0067509661  0.00058410533   0.0067509661  0.00058410533
            760   0.0060838268  0.00033176765   0.0060838268  0.00033176765   0.0060838268  0.00033176765
            770   0.0061889778  0.00035824504   0.0061889778  0.00035824504   0.0061889778  0.00035824504
            780   0.0062306019  0.00044395543   0.0062306019  0.00044395543   0.0062306019  0.00044395543
            790   0.0048710294  0.00033647929   0.0048710294  0.00033647929   0.0048710294  0.00033647929
            800   0.0048710294  0.00033647929   0.0048710294  0.00033647929   0.0048710294  0.00033647929
