#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.88030913    0.031281782     0.88030913    0.031281782     0.88030913    0.031281782
           -3.8      1.3860703    0.037282204      1.3860703    0.037282204      1.3860703    0.037282204
           -3.6       1.901924    0.045396756       1.901924    0.045396756       1.901924    0.045396756
           -3.4      2.7662757    0.048506674      2.7662757    0.048506674      2.7662757    0.048506674
           -3.2      4.1048913    0.051068734      4.1048913    0.051068734      4.1048913    0.051068734
             -3      5.7506328    0.064290241      5.7506328    0.064290241      5.7506328    0.064290241
           -2.8      8.1282502    0.071127215      8.1282502    0.071127215      8.1282502    0.071127215
           -2.6      11.455872    0.088553727      11.455872    0.088553727      11.455872    0.088553727
           -2.4      16.387905     0.10134195      16.387905     0.10134195      16.387905     0.10134195
           -2.2      23.152072     0.11983898      23.152072     0.11983898      23.152072     0.11983898
             -2      32.435454     0.14615565      32.435454     0.14615565      32.435454     0.14615565
           -1.8      44.398099     0.17994491      44.398099     0.17994491      44.398099     0.17994491
           -1.6      59.217003     0.19830214      59.217003     0.19830214      59.217003     0.19830214
           -1.4      77.597088     0.22565408      77.597088     0.22565408      77.597088     0.22565408
           -1.2       97.70984     0.25497803       97.70984     0.25497803       97.70984     0.25497803
             -1      118.85645     0.28420812      118.85645     0.28420812      118.85645     0.28420812
           -0.8      139.15389     0.30589474      139.15389     0.30589474      139.15389     0.30589474
           -0.6      157.17433     0.34274372      157.17433     0.34274372      157.17433     0.34274372
           -0.4      170.91522     0.33988442      170.91522     0.33988442      170.91522     0.33988442
           -0.2      179.93133     0.37709039      179.93133     0.37709039      179.93133     0.37709039
              0      179.61438     0.38977827      179.61438     0.38977827      179.61438     0.38977827
            0.2      170.38295     0.36260403      170.38295     0.36260403      170.38295     0.36260403
            0.4      156.33121     0.33470796      156.33121     0.33470796      156.33121     0.33470796
            0.6       139.1187     0.33109292       139.1187     0.33109292       139.1187     0.33109292
            0.8      119.14811     0.29819555      119.14811     0.29819555      119.14811     0.29819555
              1      97.342837     0.25676111      97.342837     0.25676111      97.342837     0.25676111
            1.2      77.799845     0.24199701      77.799845     0.24199701      77.799845     0.24199701
            1.4      59.518634      0.2130546      59.518634      0.2130546      59.518634      0.2130546
            1.6      44.611548     0.17566105      44.611548     0.17566105      44.611548     0.17566105
            1.8      32.482033     0.14152163      32.482033     0.14152163      32.482033     0.14152163
              2      22.969664     0.12380193      22.969664     0.12380193      22.969664     0.12380193
            2.2      16.197399    0.098971305      16.197399    0.098971305      16.197399    0.098971305
            2.4      11.447423    0.083323914      11.447423    0.083323914      11.447423    0.083323914
            2.6      8.1377145     0.08129169      8.1377145     0.08129169      8.1377145     0.08129169
            2.8      5.7008626    0.061368544      5.7008626    0.061368544      5.7008626    0.061368544
              3      4.2161542     0.17363196      4.2161542     0.17363196      4.2161542     0.17363196
            3.2      2.7547837     0.04394352      2.7547837     0.04394352      2.7547837     0.04394352
            3.4      1.8980308    0.037253943      1.8980308    0.037253943      1.8980308    0.037253943
            3.6      1.3028414    0.041861849      1.3028414    0.041861849      1.3028414    0.041861849
            3.8     0.88360348    0.031348611     0.88360348    0.031348611     0.88360348    0.031348611
              4     0.88360348    0.031348611     0.88360348    0.031348611     0.88360348    0.031348611
