#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.15566472   0.0089406189     0.15566472   0.0089406189     0.15566472   0.0089406189
           -3.8     0.27685459    0.012202288     0.27685459    0.012202288     0.27685459    0.012202288
           -3.6     0.47218926       0.018123     0.47218926       0.018123     0.47218926       0.018123
           -3.4     0.84338459    0.022377213     0.84338459    0.022377213     0.84338459    0.022377213
           -3.2      1.4076851    0.029103893      1.4076851    0.029103893      1.4076851    0.029103893
             -3      2.4107598    0.040641573      2.4107598    0.040641573      2.4107598    0.040641573
           -2.8      3.8165285    0.056379404      3.8165285    0.056379404      3.8165285    0.056379404
           -2.6      5.8722971    0.059595612      5.8722971    0.059595612      5.8722971    0.059595612
           -2.4      9.2454872    0.082479308      9.2454872    0.082479308      9.2454872    0.082479308
           -2.2      13.807723    0.094345912      13.807723    0.094345912      13.807723    0.094345912
             -2      20.630603     0.12010874      20.630603     0.12010874      20.630603     0.12010874
           -1.8      30.350488      0.1720071      30.350488      0.1720071      30.350488      0.1720071
           -1.6      43.307227     0.17550427      43.307227     0.17550427      43.307227     0.17550427
           -1.4      61.659281     0.20355873      61.659281     0.20355873      61.659281     0.20355873
           -1.2      84.920761     0.29959724      84.920761     0.29959724      84.920761     0.29959724
             -1      113.09634     0.28445908      113.09634     0.28445908      113.09634     0.28445908
           -0.8      146.72423     0.32710098      146.72423     0.32710098      146.72423     0.32710098
           -0.6      180.59799     0.34641673      180.59799     0.34641673      180.59799     0.34641673
           -0.4      208.82906      0.3942523      208.82906      0.3942523      208.82906      0.3942523
           -0.2      225.68552     0.39677644      225.68552     0.39677644      225.68552     0.39677644
              0      225.54722     0.43291637      225.54722     0.43291637      225.54722     0.43291637
            0.2      208.58343     0.37394067      208.58343     0.37394067      208.58343     0.37394067
            0.4      180.34589      0.3492516      180.34589      0.3492516      180.34589      0.3492516
            0.6      145.90059     0.31428661      145.90059     0.31428661      145.90059     0.31428661
            0.8      113.73055     0.28073345      113.73055     0.28073345      113.73055     0.28073345
              1      84.911145      0.2697647      84.911145      0.2697647      84.911145      0.2697647
            1.2      61.427174     0.22494414      61.427174     0.22494414      61.427174     0.22494414
            1.4      43.603255     0.17372453      43.603255     0.17372453      43.603255     0.17372453
            1.6      30.254959     0.14780437      30.254959     0.14780437      30.254959     0.14780437
            1.8       20.48138     0.11532194       20.48138     0.11532194       20.48138     0.11532194
              2      13.925236     0.09932489      13.925236     0.09932489      13.925236     0.09932489
            2.2      9.3102878    0.089312734      9.3102878    0.089312734      9.3102878    0.089312734
            2.4       5.951153     0.06247678       5.951153     0.06247678       5.951153     0.06247678
            2.6       3.764136    0.047965905       3.764136    0.047965905       3.764136    0.047965905
            2.8      2.4225319    0.039715868      2.4225319    0.039715868      2.4225319    0.039715868
              3       1.435246    0.029279945       1.435246    0.029279945       1.435246    0.029279945
            3.2     0.89385908    0.023309521     0.89385908    0.023309521     0.89385908    0.023309521
            3.4     0.53554949    0.025625846     0.53554949    0.025625846     0.53554949    0.025625846
            3.6     0.27932495    0.012724878     0.27932495    0.012724878     0.27932495    0.012724878
            3.8      0.1517227   0.0096391039      0.1517227   0.0096391039      0.1517227   0.0096391039
              4      0.1517227   0.0096391039      0.1517227   0.0096391039      0.1517227   0.0096391039
