#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.16884256  0.00080228487      0.1522073  0.00072539721     0.18343574  0.00087806404
             10     0.50160607   0.0013781497     0.45265811   0.0012466212     0.54391149   0.0015095507
             20     0.81926022   0.0017543058     0.73937417   0.0015879713     0.88814917   0.0019183648
             30      1.1126702   0.0020382773      1.0046354   0.0018444605      1.2049527   0.0022318128
             40      1.3714534   0.0022552723      1.2385745   0.0020421349      1.4841094   0.0024625834
             50      1.5955255   0.0024266371      1.4418678   0.0021984103      1.7241728   0.0026463716
             60       1.772446   0.0025525746      1.6025381   0.0023128935      1.9128487   0.0027927227
             70      1.9084318   0.0026440976      1.7258647   0.0023970477      2.0576911   0.0028825883
             80      1.9976744    0.002702243      1.8073821   0.0024502059      2.1510285   0.0029380168
             90      2.0431896   0.0037858004      1.8514295   0.0025769093      2.1929047   0.0070455472
            100      2.0562156   0.0027418377      1.8628498   0.0024879422      2.2066213   0.0029804761
            110      2.0418951   0.0027325973      1.8509996   0.0024810384      2.1875276   0.0029629142
            120      1.9961334   0.0027038823      1.8105219   0.0024557626      2.1350191   0.0029301925
            130      1.9283208   0.0026595107      1.7501389   0.0024178416      2.0591019   0.0028777255
            140      1.8451046    0.002605123      1.6760534    0.002370047      1.9660052   0.0028155213
            150      1.7462997   0.0025379771      1.5872179   0.0023097628       1.857593   0.0027417945
            160      1.6447126    0.002467684      1.4959178   0.0022468305       1.746285   0.0026750718
            170       1.530864   0.0023841734      1.3931607   0.0021717099      1.6229763   0.0025724423
            180      1.4225079   0.0023024059      1.2955679    0.002098218      1.5051014   0.0024836713
            190      1.3107996   0.0022156948      1.1947894   0.0020199297       1.384125    0.002404255
            200      1.2056613   0.0021289617      1.0993937   0.0019407151      1.2713174   0.0023134895
            210      1.1019124   0.0020397497      1.0058088   0.0018631591      1.1593478   0.0022341162
            220      1.0076079   0.0019515902     0.92021807   0.0017829631       1.058541   0.0021072542
            230     0.91619634   0.0018647297     0.83727452   0.0017034078     0.96085913    0.002013962
            240     0.83253975   0.0017817954     0.76166112   0.0016292931     0.87079906    0.001952131
            250     0.75365668   0.0016991637     0.68991661   0.0015526718     0.78715796   0.0018569915
            260     0.68106638   0.0016175632     0.62383869   0.0014792903     0.71021497    0.001766592
            270     0.61842807   0.0015468416     0.56658859   0.0014124339     0.64428575   0.0017280574
            280     0.55644783   0.0014661177     0.51014964   0.0013415959      0.5787545   0.0015940785
            290     0.50033615   0.0013925078     0.45905702   0.0012750884     0.51945129   0.0015240954
            300     0.45374536   0.0013291835     0.41665469    0.001217359     0.47027663   0.0014333963
            310     0.40512983    0.001257149     0.37203556   0.0011494619     0.41981486   0.0013430878
            320      0.3647956   0.0011948577     0.33527868   0.0010942135     0.37754088    0.001280939
            330     0.32862195   0.0011539273     0.30234554   0.0010397751     0.33948814    0.001283077
            340     0.29665857   0.0010808105     0.27294552  0.00098954992     0.30636787   0.0011549248
            350     0.26319605    0.001024101      0.2431113  0.00096547879     0.27044793   0.0012451757
            360     0.23993831  0.00097846381     0.22112694  0.00089317144     0.24737692   0.0010592522
            370     0.21335603  0.00092164415     0.19702584  0.00085033853     0.21935585   0.0010000558
            380     0.19412641   0.0008810321     0.17929319  0.00080975523     0.19954846  0.00095513472
            390     0.17514297  0.00083807493      0.1617167  0.00076739095     0.17994462  0.00090250222
            400     0.15729117  0.00079602532     0.14550157  0.00073963416     0.16128695  0.00087546181
            410     0.14170134  0.00075418194      0.1309335  0.00069219549     0.14549284  0.00080896279
            420     0.12702549  0.00071579202     0.11739756  0.00065504399     0.13031652  0.00076751471
            430     0.11462589  0.00068711695     0.10621224  0.00064712669     0.11726434   0.0008301708
            440     0.10438223  0.00065098286    0.096783392  0.00059864625     0.10667342  0.00070640872
            450    0.094267689  0.00061904111    0.087310008  0.00056943151    0.096462889  0.00066585531
            460    0.085428222   0.0005922503    0.079177004  0.00054244617    0.087311636  0.00063759036
            470    0.076936365  0.00056174435    0.071324726  0.00051954798    0.078602183  0.00060364167
            480    0.069866261  0.00053689118    0.064875564  0.00049309463    0.071231001  0.00059712679
            490    0.062156852   0.0005072117    0.057760695  0.00046347311      0.0633347  0.00054859707
            500    0.056265002  0.00048301766    0.052254726  0.00044038232    0.057296045  0.00052417355
            510    0.051935428  0.00046459929    0.048333286  0.00042493718    0.052789219  0.00050228987
            520     0.04737164  0.00044393455    0.044075188  0.00040896559    0.048139361  0.00046063782
            530    0.042524222  0.00041980274    0.039503199  0.00038479231     0.04329839  0.00045512591
            540    0.038418203  0.00040136869    0.035666676  0.00036485201    0.039156728  0.00043245405
            550    0.034969964  0.00038504847     0.03263519  0.00035230072    0.035485579  0.00042676818
            560    0.032036682  0.00036782712     0.03000568  0.00034064333     0.03239296  0.00038368228
            570    0.028455399  0.00034744716    0.026476896    0.000315495    0.028902737  0.00036110264
            580    0.026812441  0.00033628308    0.024908544  0.00030935567      0.0273009  0.00036592374
            590    0.024105092  0.00032202507    0.022516167     0.00029493    0.024423719  0.00033845445
            600    0.021814982  0.00030490787    0.020408674  0.00027865917    0.022102146  0.00031741733
            610    0.020175128  0.00029407856    0.018822851  0.00026690772     0.02044802  0.00030516216
            620    0.017949345  0.00027797141    0.016781595  0.00025470217    0.018185674  0.00028976982
            630    0.017024428  0.00027159838    0.015890066  0.00024635459    0.017254633  0.00028767983
            640    0.015204614  0.00025620464    0.014172769   0.0002326895    0.015429114  0.00027590363
            650    0.013905977  0.00024661637    0.012963058  0.00022217899    0.014105309  0.00025706151
            660    0.012365846  0.00023340006     0.01163994  0.00021726358    0.012505063   0.0002444474
            670    0.011949891  0.00022872682    0.011208823  0.00020965179    0.012099326  0.00024077626
            680    0.010669656  0.00021685258    0.010051672  0.00019819468    0.010767624  0.00022578196
            690   0.0097963895  0.00020725335   0.0092143238  0.00018873298   0.0098926805  0.00021575097
            700   0.0088220708  0.00019786461     0.00826638  0.00017892857   0.0089322692  0.00020639197
            710   0.0080408306  0.00018910366   0.0075632544  0.00017164283   0.0081162069  0.00019651769
            720   0.0073646912  0.00018267772    0.007010497  0.00016864437   0.0073989848  0.00019378198
            730    0.007005227  0.00017706868   0.0066065519  0.00016128795   0.0070735618  0.00018547622
            740   0.0064631068  0.00017003568   0.0060303063   0.0001526719   0.0065536768  0.00017767448
            750   0.0059833799  0.00016333447   0.0055946014  0.00014779147   0.0060599695  0.00017068654
            760   0.0054192396  0.00015580275   0.0050746547  0.00014099193   0.0054939528  0.00016306339
            770   0.0049850056  0.00014979469   0.0046666247  0.00013476327   0.0050389823  0.00015722955
            780   0.0045512448  0.00014123353    0.004242094  0.00012866825   0.0046274345  0.00014718301
            790   0.0045235394   0.0001421466   0.0042756269  0.00013044885   0.0045675822  0.00014854033
            800   0.0045235394   0.0001421466   0.0042756269  0.00013044885   0.0045675822  0.00014854033
