#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.15015668   0.0053831007     0.12699085   0.0045194294      0.1716837   0.0065371253
           -3.8     0.27526862   0.0074274095     0.23509859   0.0062652831     0.31036499   0.0091046844
           -3.6     0.46452151   0.0096758455     0.39779689   0.0080978436     0.52385205     0.01188223
           -3.4     0.80072517    0.012538177     0.69094926    0.010628016     0.89527224    0.015044501
           -3.2      1.3810442    0.016457556      1.1981404    0.014096719       1.537836    0.019487898
             -3      2.2471658    0.021134892      1.9686948    0.018177974      2.4719816    0.025405114
           -2.8      3.5854423    0.026500653      3.1588689    0.023077356      3.9204814    0.030874051
           -2.6      5.6284499    0.033272258      4.9929487    0.029130576      6.1089695    0.038748623
           -2.4      8.6462478     0.04089633      7.7166975     0.03626414      9.3211267    0.046402525
           -2.2      13.118223    0.050291932      11.763219    0.044783476      14.077736    0.056795147
             -2      19.499074    0.061233698      17.568812    0.054975317      20.826149    0.071453505
           -1.8      28.380243    0.073340967      25.671261    0.066384574      30.198663    0.081341113
           -1.6      41.046143    0.087897815      37.243984    0.079636435      43.558241    0.096394544
           -1.4      57.832533      0.1039259      52.604858    0.094471884      61.254979     0.11350316
           -1.2      79.985161     0.12169274      72.847505     0.11142909      84.687421      0.1327705
             -1       107.2512      0.1402047      97.745934     0.12787603      113.57964     0.15273999
           -0.8      138.08778     0.15807679      125.83165     0.14414841      146.40382     0.17108415
           -0.6      170.43744     0.17460854      155.32078      0.1591858      180.79328     0.18974967
           -0.4      197.66381     0.18700506      180.10005     0.17090082      209.79568     0.20712925
           -0.2      213.38515     0.19358649      194.35313     0.17654936      226.64716     0.21038871
              0      213.58621     0.19394531      194.56687     0.17665882      226.80535     0.21254965
            0.2      197.77695      0.1869767      180.15424     0.17046163      210.01308      0.2029717
            0.4      170.38671     0.17456582      155.25306     0.15929668      180.77459     0.19030191
            0.6      138.28517     0.15825132      126.04513     0.14458118       146.5514     0.17327086
            0.8      107.10698     0.14005731      97.628496     0.12782464      113.40773     0.15189655
              1      80.050716     0.12180753      72.916183     0.11103528      84.734424     0.13436425
            1.2      57.956293     0.10406064      52.724804    0.094571502       61.37323     0.11382523
            1.4       40.88804     0.15768984      37.185138    0.086894605      43.212901     0.33376007
            1.6      28.447735    0.073408653      25.744456    0.066313439       30.24677     0.08224546
            1.8        19.5102    0.061036507      17.588046     0.05483444      20.819553    0.068678242
              2       13.14519    0.050232875      11.781562     0.04473246      14.119857    0.056581537
            2.2      8.6528187    0.040933839      7.7089775    0.036124489      9.3539638    0.046636386
            2.4      5.6251185    0.033148205      4.9904706    0.029087549      6.1041662    0.038471642
            2.6      3.5700732    0.026455889      3.1461627    0.023002528      3.9023793    0.030709807
            2.8      2.1944879    0.020825273      1.9236098     0.01793484      2.4101479    0.024833134
              3      1.3346509    0.016236292      1.1606197    0.013820077      1.4796649    0.019901753
            3.2     0.79477545    0.012448986     0.68647152    0.010583699     0.88818765    0.014856781
            3.4     0.44795094   0.0093277842     0.38526863   0.0078851355     0.50132424    0.011274846
            3.6     0.26201679   0.0072234488     0.22388004   0.0060291478      0.2953406   0.0089189896
            3.8      0.1413218   0.0053917769      0.1198663   0.0044210556     0.16079431   0.0069682157
              4      0.1413218   0.0053917769      0.1198663   0.0044210556     0.16079431   0.0069682157
