#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.9933202    0.027991324      3.5950441    0.025208424      4.3181887    0.030880477
           -3.8      5.8275771    0.033800287      5.2433673    0.030427385       6.308344    0.037324816
           -3.6      8.3130577    0.040229851      7.4946892    0.036300088      8.9676636    0.044312885
           -3.4      11.577001    0.047490129      10.444906    0.042897731      12.475383    0.052304565
           -3.2      16.010823    0.055721178      14.450468    0.050307267      17.244019     0.06145765
             -3       21.39716    0.064253031      19.324302    0.058080398      23.018409     0.07049231
           -2.8       28.25092    0.073674301      25.545679    0.066656408      30.329393    0.080727184
           -2.6       36.09858    0.083069745      32.684218    0.075250531      38.678192    0.091240185
           -2.4      44.934569    0.092379372      40.720719    0.083792608      48.071059     0.10082728
           -2.2      53.995614     0.10099234      48.997578    0.091734982      57.633793      0.1103584
             -2      63.434456     0.10916479      57.611221    0.099261391      67.609854     0.11986861
           -1.8      71.900952     0.11602673      65.361971     0.10544587      76.493697     0.12820846
           -1.6       79.30984     0.12150377      72.158854     0.11057411      84.234548     0.13256269
           -1.4      85.428543     0.12585663      77.781526     0.11466099      90.598782     0.13676313
           -1.2      89.737779     0.12883327      81.753299     0.11738651      95.044747     0.13991146
             -1      91.914092     0.13073015      83.780318     0.11876714      97.231462      0.1444127
           -0.8      92.589627     0.13084208       84.46736     0.11929499      97.780019     0.14233856
           -0.6      92.767759     0.13095907      84.663749     0.11943792      97.869489     0.14190084
           -0.4      92.344155     0.13068441      84.301986     0.11987889      97.359185     0.14230621
           -0.2      91.786347     0.13040834      83.803296        0.11915      96.740049     0.14418273
              0       91.77721     0.13028603      83.787855     0.11903307      96.739144      0.1420367
            0.2      92.351707     0.13064067      84.275959     0.11918977      97.429522     0.14181508
            0.4      92.905792     0.13102675      84.757819     0.11953611      98.087429     0.14231286
            0.6      92.791527      0.1309443      84.632282     0.11947962      98.022727     0.14259677
            0.8      92.002706      0.1304697      83.873188     0.11925704      97.300744     0.14414994
              1      89.541194     0.12876931      81.564071     0.11726024      94.856723     0.14034949
            1.2      85.327023     0.12589362       77.69311     0.11495409      90.485703     0.14063132
            1.4      79.611804     0.17883828      72.486056     0.11612197      84.437273     0.34578745
            1.6      71.869706     0.11589701      65.319041     0.10541252      76.490158       0.126048
            1.8      63.361847     0.10915933      57.562342      0.0991985      67.498996     0.11962075
              2      54.049501     0.10106988      49.044422    0.091791948      57.700358     0.11040555
            2.2      44.812189    0.092311942      40.616662    0.083871517      47.928101      0.1022903
            2.4      35.967268    0.082896066      32.547616    0.075163626      38.569635    0.091243147
            2.6      28.231679    0.073635399      25.529647    0.066618408      30.306438    0.080756282
            2.8      21.543056    0.064516272      19.451548    0.058292732      23.186026     0.07080993
              3      15.926148    0.055662932      14.380024    0.050351715      17.135799    0.062078076
            3.2      11.669784     0.04763546      10.523576    0.042992912      12.584356    0.052409552
            3.4      8.2481922    0.040277796      7.4366533    0.036221352      8.8963078    0.045752318
            3.6      5.7982491    0.033685247       5.220016    0.030362433      6.2713416    0.037025907
            3.8      4.0137783    0.028070838      3.6151198    0.025303588      4.3381294    0.030966182
              4      4.0137783    0.028070838      3.6151198    0.025303588      4.3381294    0.030966182
