#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      5.9386032    0.033842405      5.1766465    0.029280071      6.6525835    0.039417498
           -3.8      7.3927576    0.037762776      6.4703708    0.032890289      8.2401128    0.043990313
           -3.6      9.3692155    0.042423803      8.2096924    0.037067202      10.437156    0.048706169
           -3.4      11.615117    0.047246878      10.215075    0.041377329      12.880719     0.05405971
           -3.2      14.424522    0.052640635      12.732994    0.046403045      15.919285    0.060276108
             -3      17.920844    0.058645982      15.879923    0.051801285      19.682945    0.066204579
           -2.8      22.029559    0.064917267      19.598966    0.057650166      24.072456    0.073222336
           -2.6       27.03301    0.071826896      24.134782    0.063981497      29.407633    0.080608306
           -2.4      32.684139    0.078946409      29.296248    0.070524919      35.364709    0.088116645
           -2.2      39.607119    0.086739395      35.635441    0.077812567      42.647902    0.096572664
             -2      47.402544    0.094591372      42.767878    0.085206322      50.864366     0.10423179
           -1.8      56.139601     0.10268502      50.840379    0.092877319      59.938026      0.1125509
           -1.6      65.674622     0.11129063      59.698494     0.10070118      69.759408     0.12558313
           -1.4      75.464933     0.11869889      68.806555     0.10839942      79.843271     0.13344366
           -1.2      85.734519     0.12605807      78.369094     0.11524761      90.420931     0.13636095
             -1      95.762563     0.13292563      87.723877     0.12190871      100.72987     0.14344212
           -0.8       104.8115     0.13889946      96.201517     0.12781242      109.97574     0.14938713
           -0.6      112.19774     0.14361467      103.08912     0.13217747      117.60322     0.15390528
           -0.4       117.5124      0.1468805      108.05816      0.1353888      123.06571     0.15652401
           -0.2      120.75893     0.14887544      111.11138     0.13729125      126.36053     0.15853703
              0      120.34579     0.14876572      110.71023     0.13776117       125.9634     0.16202607
            0.2      117.93192     0.14713912      108.44792     0.13566181       123.4889     0.15706762
            0.4      111.95203     0.14339469      102.85962     0.13205584      117.35153     0.15293072
            0.6      104.82499     0.13892494      96.205946     0.12775189      110.01233      0.1492047
            0.8      95.645218     0.13295714      87.651074     0.12222585      100.54287     0.14602647
              1      86.000842     0.12620281       78.61982     0.11540773        90.6844     0.13656913
            1.2      75.624853     0.11863761       68.95292     0.10827133      80.011654     0.13009759
            1.4      65.503458     0.11064165       59.52943     0.10047323      69.605297     0.12061029
            1.6      55.943241      0.1025033      50.678106    0.092759881      59.691855     0.11282148
            1.8       47.48889    0.094664334      42.877173    0.085395293      50.894956     0.10513949
              2      39.549178    0.086552814       35.57073    0.077747889      42.605561    0.096284192
            2.2       32.91928    0.079213619      29.506664    0.070763302      35.620824    0.088948258
            2.4      26.967254     0.07173271      24.082492    0.063960273      29.324223    0.080694929
            2.6      21.971386    0.064778953      19.544648    0.057485526      24.015708    0.072955825
            2.8      17.902908    0.058621866       15.86161     0.05177351      19.666012    0.066990601
              3      14.447976    0.052613166      12.753275    0.046284373       15.94936     0.05969562
            3.2      11.589643    0.047350262      10.202172    0.041373151      12.835942    0.055158679
            3.4      9.3157921     0.04233734      8.1726452    0.036898899      10.357839    0.049152837
            3.6      7.3607086    0.037579651      6.4329364    0.032663212      8.2249597    0.043482537
            3.8      5.9033379     0.03377124      5.1406738    0.029140554      6.6235383    0.039729853
              4      5.9033379     0.03377124      5.1406738    0.029140554      6.6235383    0.039729853
