#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.73770531   0.0011689032     0.66483518   0.0010577543     0.80524171   0.0012850616
            360      1.5684622    0.001663641      1.4234532   0.0015150583      1.6910023   0.0018039036
            380      1.7288896   0.0017382197      1.5731346   0.0015867089      1.8530039   0.0018735776
            400      1.7135092   0.0017319014        1.56168   0.0015828785      1.8286849   0.0018614208
            420      1.6172143   0.0016877127      1.4750763   0.0015435475      1.7210181   0.0018085154
            440      1.4873932   0.0016255955      1.3573361   0.0014869815      1.5792505    0.001740094
            460      1.3528987   0.0015575717      1.2353371   0.0014252261      1.4331197   0.0016658282
            480      1.2183865   0.0014843668      1.1125816   0.0013584799      1.2887949   0.0015879581
            500       1.091423   0.0014112249      0.9966049   0.0012911971       1.153027   0.0015105718
            520     0.97199857   0.0013370604     0.88726184   0.0012229883      1.0261432   0.0014307138
            540     0.86363604   0.0012650161     0.78820791   0.0011562939     0.91089865   0.0013589708
            560     0.76742771   0.0011963406     0.70021181    0.001093594      0.8088593   0.0012831593
            580     0.68194979   0.0011315145     0.62207844   0.0010340819     0.71821471     0.00122216
            600     0.60528984   0.0010689328     0.55179475  0.00097569714     0.63748435   0.0011522573
            620     0.53924614   0.0010123819     0.49144514  0.00092313554     0.56761363   0.0011059082
            640     0.47921237  0.00095651676     0.43649393  0.00087160791     0.50436871    0.001040711
            660     0.42731357  0.00090529323     0.38921147   0.0008249114     0.44927186  0.00099118718
            680     0.37883727  0.00085531262     0.34478617  0.00077703219     0.39844067  0.00094702752
            700     0.33902414  0.00080895607     0.30832827  0.00073568191     0.35668003  0.00088543576
            720     0.30286583  0.00077335509     0.27541144  0.00069614357     0.31836451  0.00089834457
            740       0.271434  0.00072730906     0.24689837  0.00066120726     0.28495453  0.00081742811
            760     0.24310831  0.00068953681      0.2207784  0.00062481672     0.25568274  0.00077069128
            780     0.21689067  0.00065391386     0.19680765  0.00059402677     0.22817627  0.00077937185
            800     0.19563846  0.00061991491     0.17734608  0.00056264078     0.20603641  0.00069548835
            820     0.17590107  0.00059183048     0.15945301  0.00053235617     0.18507161  0.00070142431
            840     0.15879433  0.00056092093     0.14379577  0.00050514971     0.16725924  0.00063850759
            860     0.14264013  0.00053216225     0.12906612  0.00047910429      0.1503053  0.00060664116
            880     0.12888774  0.00050639202     0.11648132  0.00045420682     0.13597334  0.00057368958
            900     0.11701856  0.00048291818     0.10581679   0.0004361445     0.12319282  0.00057258623
            920     0.10664665  0.00046414271    0.096335345  0.00042219176     0.11238538  0.00062196819
            940    0.096438007  0.00043982893    0.086966828  0.00039416934     0.10187508  0.00051426751
            960    0.086510436  0.00041726513    0.078042515  0.00037344229    0.091240323  0.00048476838
            980    0.078683005  0.00039829233    0.070837213  0.00035447291    0.083227606  0.00046565141
           1000    0.078683005  0.00039829233    0.070837213  0.00035447291    0.083227606  0.00046565141
