#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.7576393    0.027154692      3.4135836    0.024715182      4.0062881    0.029450069
           -3.8      5.4286939    0.032629995      4.9314387    0.029690428      5.7875711    0.035440057
           -3.6      7.8523724    0.039170996      7.1312709    0.035613275      8.3714978    0.042752488
           -3.4      11.144219    0.046599262       10.11833    0.042404932       11.88614    0.050808484
           -3.2      15.466978    0.054770337      14.039443    0.049806609      16.508255     0.05966162
             -3      20.759245    0.063303064      18.854611    0.057680443      22.129629    0.069275359
           -2.8      27.531698    0.072783487      24.990395    0.066106466      29.377775    0.079460508
           -2.6      35.198698     0.15460876      32.050179    0.082406632      37.354633     0.33173883
           -2.4      44.093529    0.091510197       40.02235    0.083163782      47.054379    0.099561984
           -2.2      53.792954     0.10083801      48.869643    0.091660829      57.315071     0.11018163
             -2      63.052871     0.10879517       57.27091    0.098878333       67.18857     0.11824205
           -1.8      71.665457     0.11571727      65.132885     0.10518448      76.279453     0.12589902
           -1.6      79.576463     0.12167063      72.385628     0.11071891      84.558966     0.13262035
           -1.4       85.73385     0.12606882      77.998256     0.11483624      91.041874     0.13800166
           -1.2      89.917718     0.12896848      81.841213     0.11737363      95.378837      0.1410934
             -1      92.711169     0.13083567      84.405042     0.11911407      98.270488     0.14250571
           -0.8      93.576756     0.13145589      85.237475      0.1196381      99.059734     0.14314423
           -0.6      93.938434     0.13177958      85.616263       0.119979      99.318965     0.14522535
           -0.4      93.327472     0.13133533      85.048685     0.12016535      98.678902     0.14370888
           -0.2      92.841632     0.13094111      84.604797     0.11922996      98.156953     0.14230437
              0      93.190045     0.13123276      84.930814     0.11980627      98.511635     0.14507017
            0.2      93.422363     0.13132192      85.129922     0.11973664      98.795277     0.14281664
            0.4       93.86035     0.13169394      85.511996     0.11986224      99.306726     0.14333684
            0.6       93.68061     0.13193436      85.318071     0.11972976      99.201455     0.14615017
            0.8      92.754932     0.13097543      84.474898     0.11937421       98.25437     0.14412942
              1      90.116261     0.12927666      82.014992     0.11791997      95.598843     0.14467212
            1.2      85.897574      0.1263371      78.138033     0.11509048      91.232751     0.14039607
            1.4      79.865651     0.12204761      72.626397     0.11101422       84.90806     0.13390564
            1.6       71.82262     0.11592336      65.272836     0.10545793      76.447188     0.12653889
            1.8      62.804335     0.10870687      57.058171    0.098828592      66.902306       0.118231
              2      53.589489     0.10071088      48.657199    0.091524474      57.151062     0.11016315
            2.2      44.222417    0.091757484       40.15557    0.083400844      47.159707     0.10026121
            2.4      35.543473    0.082463764      32.255058    0.074934843      37.945191    0.089696136
            2.6      27.652132    0.072904934      25.093629    0.066317565       29.52125    0.079363611
            2.8      20.893697    0.063554795      18.958487    0.057778589      22.309836    0.069096103
              3      15.454745    0.054780127      14.026053    0.049829469      16.497234    0.059572892
            3.2       11.12365    0.046567148      10.094682    0.042361587      11.875348    0.050658841
            3.4       7.858059    0.039267387      7.1325227     0.03568242       8.388465    0.042765265
            3.6      5.4402927    0.032665083      4.9381184    0.029727163      5.8063756    0.035439091
            3.8      3.7899038    0.027363709       3.443806    0.024901074      4.0363686    0.029785981
              4      3.7899038    0.027363709       3.443806    0.024901074      4.0363686    0.029785981
