#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0056468114   0.0011072522   0.0053202345   0.0010628916   0.0057922893   0.0010958148
           -3.8    0.033510466   0.0026284438    0.031580156   0.0024782684    0.033968692   0.0026585998
           -3.6     0.14986837   0.0054737397     0.13922132   0.0051150967     0.15277706   0.0055721811
           -3.4     0.48313856   0.0098421648     0.44684407   0.0091184995     0.49296744    0.010082798
           -3.2      1.2515344    0.015758383      1.1605916    0.014747843      1.2760555    0.016598217
             -3      2.9193772    0.024049665      2.6981529    0.022490963      2.9973887    0.025416757
           -2.8      5.8527859    0.033918985      5.3882854    0.031279655      6.0574268    0.036088844
           -2.6      10.611254    0.045579461      9.7585736     0.04197064      11.028081    0.048736915
           -2.4      17.204596    0.057845173      15.798532    0.053205926      17.954868    0.061904667
           -2.2      26.461473    0.071464302      24.247271    0.065575133       27.74518    0.076796729
             -2      37.875052    0.085241249      34.684933    0.078126927      39.784062    0.092727775
           -1.8      51.307701      0.0987044      46.885436     0.09033474      54.108821     0.10698982
           -1.6      66.713527     0.11203546      60.891175     0.10234219        70.5139     0.12148639
           -1.4      82.765648     0.12423695      75.421892     0.11325546      87.701123     0.13556635
           -1.2      99.136373     0.13525744      90.215917     0.12312516      105.26195     0.14734533
             -1      114.97711     0.14542572      104.56392     0.13190976      122.19433     0.16092398
           -0.8      129.38634     0.15322804      117.53476     0.13917927      137.72493     0.16730647
           -0.6      140.65751     0.20630905      127.76558     0.14875954      149.68539     0.36399865
           -0.4      148.93315     0.16363223      135.15282     0.14842391      158.73445     0.17941236
           -0.2      153.11502     0.16566027      138.86731     0.15020372      163.32766     0.18175859
              0       153.2739     0.16579227      139.03343      0.1505411      163.45224     0.18301601
            0.2      148.94057     0.16372909      135.15714     0.14856221      158.73382      0.1826442
            0.4      140.75311     0.15935525      127.73399     0.14462887      150.03583     0.17431539
            0.6      129.52324     0.15334171      117.63712     0.13968169      137.91996     0.16757544
            0.8      115.28079     0.14527384      104.80747      0.1321188      122.57238     0.15907537
              1      99.287223      0.1355252      90.383408     0.12350476      105.37009     0.14923536
            1.2      82.797989     0.12426956      75.427762     0.11338204      87.784876     0.13499889
            1.4       66.42658     0.11194062      60.632596     0.10253051      70.193872     0.12533914
            1.6      51.562326    0.099028674       47.12711    0.090616967      54.365659     0.10704389
            1.8      37.772867    0.085110684        34.5692    0.078181056       39.71759    0.091987554
              2      26.322039    0.071338574      24.119987    0.065531168      27.598414    0.076752062
            2.2      17.346825    0.058179393      15.920902    0.053520383      18.121156    0.062814628
            2.4      10.573449      0.0455363       9.709271    0.041865933       11.01451     0.04885584
            2.6      5.8121344    0.033836899      5.3526012    0.031186691      6.0099834    0.036290021
            2.8      2.9126098    0.024007211      2.6845327    0.022159968      2.9994456    0.025699413
              3      1.2639347    0.015852706      1.1662053    0.014653012      1.2967338    0.016519534
            3.2     0.48090082   0.0098104434     0.44650742   0.0091248789     0.48946741    0.010147941
            3.4     0.15032221   0.0054649185     0.14150019   0.0051899968     0.15247489   0.0055563648
            3.6    0.035036688   0.0026723052     0.03327603   0.0026339618    0.035330434   0.0026868831
            3.8   0.0057903084   0.0010781761   0.0054505951    0.001023619   0.0058395743   0.0010884239
              4   0.0057903084   0.0010781761   0.0054505951    0.001023619   0.0058395743   0.0010884239
