#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.16952068  0.00080334423      0.1529029  0.00072687915     0.18399074  0.00087832421
             10     0.49885955   0.0013740026     0.45019929   0.0012434861     0.54094434   0.0015038397
             20     0.81465469   0.0017491248     0.73537935   0.0015832043     0.88280929   0.0019118355
             30      1.1025118   0.0020285731     0.99567236   0.0018377007       1.193614   0.0022189537
             40       1.365011    0.002249952      1.2328707   0.0020374405      1.4770055   0.0024553235
             50      1.5847865   0.0024180977      1.4317327   0.0021898672      1.7132729   0.0026376202
             60       1.763569    0.002545636      1.5941945   0.0023068564      1.9039433   0.0027794187
             70      1.8949054   0.0026349243      1.7138224   0.0023883294       2.042853   0.0028683828
             80      1.9813856   0.0026911187      1.7928725   0.0024412069      2.1331064   0.0029276337
             90      2.0376948    0.002728315      1.8450371   0.0024755714      2.1900796   0.0029629591
            100      2.0612186   0.0027453058      1.8671775   0.0024900862      2.2123357   0.0029869422
            110      2.0342318   0.0027270847      1.8440162   0.0024763239      2.1794997   0.0029559052
            120      1.9876552   0.0026974152       1.802839   0.0024513579       2.125944   0.0029254226
            130      1.9254986   0.0026574958      1.7476211   0.0024156969      2.0558959   0.0028748432
            140      1.8420577   0.0026037435      1.6730752   0.0023673717      1.9632395   0.0028169619
            150      1.7433496   0.0025370031      1.5843806   0.0023080967      1.8547957   0.0027503645
            160      1.6389466   0.0024638112      1.4905139   0.0022430917      1.7406851   0.0026667389
            170      1.5352102   0.0023870515      1.3970477   0.0021746911      1.6275965   0.0025758522
            180      1.4247189   0.0034906152      1.2991013   0.0022148011      1.5042354   0.0068592618
            190      1.3139194   0.0022174252      1.1971252     0.00202216      1.3884353   0.0023995598
            200      1.2088732   0.0021311656       1.102644   0.0019438224      1.2741548   0.0023032959
            210      1.1081877   0.0020447326      1.0116172   0.0018686878      1.1656965   0.0022358055
            220      1.0100091   0.0019541166     0.92223516    0.001784873      1.0615329    0.002114796
            230     0.91814365    0.001878832     0.83949754   0.0017067043     0.96206315   0.0021190647
            240     0.83678974   0.0017867077     0.76483544   0.0016312886      0.8768612    0.001952268
            250     0.76253861   0.0017076963     0.69746229   0.0015600846     0.79760865   0.0018624983
            260     0.68611473   0.0016218207     0.62799409    0.001482551     0.71648124   0.0017534456
            270     0.61968281   0.0015472556     0.56754893   0.0014116553     0.64595871   0.0017148471
            280     0.55849397   0.0014689228     0.51199746   0.0013429551     0.58102693   0.0015957053
            290     0.50341859   0.0013997388     0.46218228   0.0012870603     0.52208821   0.0016185745
            300     0.45557741    0.001330926     0.41828395   0.0012223907     0.47230113   0.0014284381
            310     0.41116809   0.0012662677     0.37784931   0.0011645935      0.4255342   0.0013606712
            320     0.36966804   0.0012030758     0.33998581   0.0011020765     0.38222418   0.0012862086
            330     0.33134691   0.0011415956     0.30489791   0.0010492291     0.34230172   0.0012294226
            340     0.29852401   0.0010844031     0.27499102   0.0009966745     0.30789379   0.0011604539
            350     0.26935201   0.0010312369     0.24800136   0.0009454434     0.27797727   0.0011079203
            360     0.24107159   0.0009827619     0.22230415  0.00089650825     0.24817302    0.001102687
            370     0.21663652  0.00092872318     0.19995653  0.00085209676     0.22276682   0.0010073792
            380     0.19570623  0.00088578508     0.18071129  0.00084134914     0.20113294  0.00095777212
            390     0.17744751  0.00084210076     0.16386734  0.00077290879     0.18230381  0.00090921972
            400     0.15846669  0.00079666298     0.14638594  0.00073201071     0.16270859  0.00085651815
            410     0.14268935  0.00076032298     0.13213044  0.00069558019     0.14611759  0.00082384988
            420     0.12867337  0.00072140777     0.11915207  0.00066086416     0.13179317  0.00077764345
            430     0.11753974  0.00068881705     0.10866907  0.00063379234     0.12050664  0.00074440375
            440     0.10460736  0.00065247188    0.096945583  0.00059808556     0.10689644  0.00070923019
            450    0.095229324  0.00062370391    0.088175287  0.00057031744    0.097464408   0.0006758973
            460    0.086986193  0.00059781873    0.080806248  0.00055014504    0.088653612   0.0006593071
            470    0.077891962  0.00057306482    0.072472098  0.00054524714    0.079274213  0.00072302091
            480    0.070189548  0.00053847844    0.065207941  0.00049407348    0.071566715  0.00058403074
            490    0.063763797  0.00051394923    0.059198069  0.00046977669    0.065027154  0.00056436153
            500    0.057021043  0.00048512039    0.052921398  0.00044360377    0.058158907  0.00051965271
            510    0.052394827  0.00046558251    0.048639573  0.00042648908    0.053406658  0.00050480031
            520    0.047282616  0.00044606348    0.044155366  0.00044495956    0.048005204  0.00047083134
            530    0.042948781  0.00042472955    0.040116241  0.00039446758     0.04352553  0.00044765564
            540    0.039496627  0.00040549211    0.036673718   0.0003710323    0.040260277  0.00043727831
            550    0.035254373  0.00038553019    0.032924663  0.00035345983    0.035742686  0.00040049807
            560    0.032135992  0.00036785989    0.029888516  0.00033492568    0.032677276  0.00039593532
            570    0.029776814  0.00035509786    0.027753138  0.00032397302    0.030211223  0.00036794786
            580    0.026835526  0.00033892153     0.02499218  0.00030699656    0.027270487  0.00035228864
            590    0.024949253  0.00032601563     0.02322993  0.00029797837     0.02534201  0.00035567696
            600    0.022127112  0.00030840929     0.02067222  0.00028009222    0.022400352  0.00032172219
            610    0.021022577  0.00029923422    0.019614006  0.00027248478    0.021302972  0.00031047581
            620      0.0180853  0.00027886294    0.016984074  0.00026153734    0.018245796  0.00029581247
            630    0.017116295  0.00027183809    0.015987981  0.00024779633    0.017354284  0.00028228935
