#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.27136823   0.0010285465     0.24607811  0.00093442526     0.29079486   0.0011136185
             10     0.79778878   0.0017534807     0.72331331   0.0015939096     0.85507258   0.0019113164
             20      1.2761995   0.0022052764      1.1574035   0.0020044294       1.367168   0.0024021946
             30      1.6890106   0.0025237137      1.5317857   0.0022933939      1.8090805   0.0027425755
             40      2.0156558   0.0027447839      1.8283559   0.0024944122      2.1578107    0.002978571
             50      2.2491847   0.0028904577      2.0410967   0.0026279176      2.4056903    0.003139513
             60      2.3892448   0.0029717162      2.1685529   0.0027024183       2.554093   0.0032209097
             70      2.4550336   0.0030083914       2.228789   0.0027366408      2.6226098   0.0032686051
             80      2.4463576   0.0030015909      2.2217432   0.0027307177      2.6109316   0.0032601144
             90      2.3858483   0.0029635048      2.1672431   0.0026968847       2.544669   0.0032212443
            100      2.2848957   0.0029017848      2.0768435   0.0026431657      2.4334199   0.0031733477
            110      2.1569578   0.0028202002       1.960801   0.0025698918      2.2960702   0.0030639811
            120      2.0032722   0.0027201827      1.8219615    0.002478497      2.1299599   0.0029602685
            130      1.8519361   0.0026183445      1.6849667   0.0023856986       1.966889   0.0028444907
            140      1.6956818   0.0025083477       1.543607   0.0022860431      1.7986339   0.0027352828
            150      1.5481967   0.0024000603      1.4094124   0.0021857552       1.641364   0.0026212708
            160      1.4063898   0.0022875293      1.2806598   0.0020851839      1.4897338   0.0024873053
            170      1.2696866   0.0021753744       1.156263   0.0019832143      1.3442018    0.002361242
            180      1.1430725   0.0020664566      1.0414787   0.0018902499      1.2085561    0.002304233
            190      1.0270304    0.001959131      0.9361086   0.0017860543      1.0847628   0.0021381512
            200     0.92007674   0.0018548117     0.83824876   0.0016893195     0.97213524   0.0020203604
            210     0.82758116   0.0017600018      0.7542686    0.001602523     0.87333148   0.0019208177
            220     0.73894539   0.0016636195     0.67407139   0.0015168789     0.77830988    0.001815819
            230     0.66575734   0.0015837166     0.60759751   0.0014413445     0.70034562    0.001782734
            240     0.59618037   0.0014948463     0.54392978   0.0013615591     0.62729686   0.0016327893
            250     0.53524554   0.0014160653     0.48856383   0.0012906089     0.56248068    0.001543338
            260     0.47701048   0.0029427197     0.43682045    0.001405493     0.49797355   0.0065553016
            270     0.43141622    0.001272412     0.39371259    0.001157904      0.4531944   0.0013845929
            280     0.38881016   0.0012069118     0.35491604   0.0010988124     0.40802603   0.0013140839
            290     0.34612798   0.0011427263     0.31627183   0.0010522243     0.36237361     0.00140536
            300     0.31013223   0.0010805501     0.28332093  0.00098157931     0.32480385    0.001198311
            310     0.28003406   0.0010252419     0.25577173  0.00093328767     0.29332267   0.0011261786
            320      0.2522668  0.00097421928      0.2305925  0.00088711248     0.26373361   0.0010756671
            330     0.22752011  0.00092629892      0.2081482  0.00084309727     0.23747598   0.0010337202
            340     0.20446559  0.00088390043     0.18739098   0.0008127369     0.21269303    0.001134496
            350     0.18375382  0.00083188152     0.16806788  0.00075661571     0.19168738   0.0009251814
            360     0.16508174   0.0007873194     0.15099596  0.00071523168     0.17212021  0.00087197515
            370     0.15043287  0.00075351119     0.13780602   0.0006837544     0.15643832  0.00083281251
            380     0.13617823  0.00074975599     0.12493271  0.00065161601     0.14133034  0.00089573201
            390     0.12286115  0.00068012547     0.11246419  0.00061751436      0.1278906  0.00074962759
            400     0.11190728  0.00064929795     0.10248299  0.00059033788     0.11634295  0.00071443226
            410      0.1004804  0.00061542358    0.092122497  0.00055949457     0.10427245  0.00066751583
            420    0.092257193  0.00059286864    0.084638715  0.00053809016    0.095642118  0.00064429217
            430    0.084111832  0.00056585087    0.077259886  0.00051344058    0.087061295  0.00061503263
            440    0.076082549  0.00053466023    0.069682743  0.00048571316    0.079022567  0.00057476227
            450    0.068428261  0.00051113535    0.062834142  0.00046222321    0.070846459   0.0005561604
            460     0.06316059  0.00048976047    0.057879497  0.00044275731    0.065533736  0.00052879247
            470    0.056133333  0.00046198891    0.051577234  0.00041858335    0.058054128  0.00050270655
            480    0.051823389  0.00044319479    0.047510122   0.0004018354     0.05375997  0.00047728775
            490    0.047932522  0.00042671779      0.0441349  0.00038767913     0.04949322  0.00046116157
            500    0.043768076  0.00040843563     0.04015766   0.0003694067    0.045371406  0.00044183898
            510    0.039251601   0.0003859043     0.03599407  0.00034960024    0.040709947  0.00041519419
            520    0.035563393  0.00037295999    0.032747622  0.00033580945    0.036701843  0.00041452241
            530     0.03292608   0.0003542362    0.030288773  0.00032089621    0.033997225  0.00038218947
            540    0.029732847  0.00033624644    0.027212053  0.00030312031    0.030876741  0.00036404168
            550    0.027607701  0.00032801518    0.025430797  0.00029484006    0.028474173  0.00036241303
            560    0.025068394  0.00031578544    0.023217577  0.00028230233    0.025688938  0.00035446477
            570    0.023322042  0.00029798021    0.021430551  0.00026957969    0.024116748  0.00032196446
            580    0.021373942  0.00028513674    0.019653189  0.00025826914    0.022081628  0.00030681912
            590    0.019790725  0.00027451955    0.018198918  0.00024890921     0.02044406  0.00029466355
            600    0.018391848  0.00026531356     0.01690967  0.00024165516    0.019002831  0.00028597438
            610    0.016133857  0.00025006326    0.014914968  0.00022607536    0.016582261  0.00027357872
