#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.14495366   0.0053125802     0.12242111   0.0044015986     0.16570896   0.0065699003
           -3.8     0.26895979   0.0072649533     0.22867227   0.0060683145     0.30583123   0.0090477277
           -3.6      0.4647907    0.009425353     0.39936504   0.0080084043     0.52193135    0.011228868
           -3.4     0.82359691    0.012666349     0.71040152    0.010775399      0.9223826    0.015049387
           -3.2      1.3466055    0.016226091       1.171088    0.013926339      1.4934143    0.019095589
             -3       2.201546     0.02075425      1.9296334    0.017896729       2.418982    0.024758069
           -2.8      3.5482314    0.026287657      3.1267867     0.02289622      3.8806003    0.030589037
           -2.6      5.5859916     0.03309831      4.9596726     0.02898301      6.0511395    0.038489793
           -2.4      8.6296292    0.040778072       7.692089    0.036087965      9.3224104    0.046255373
           -2.2      13.023035    0.049986578      11.671568    0.044490199      13.989947    0.056181404
             -2       19.49782    0.061153995      17.574345    0.054727686       20.81093     0.06951749
           -1.8      28.294312     0.15016828      25.694959    0.074794525      29.891305     0.32988707
           -1.6      40.989658    0.087803801      37.190603     0.07951667      43.503579    0.096296419
           -1.4      57.796306     0.10387581      52.573322    0.094466164      61.213288     0.11358728
           -1.2      79.826847     0.12153417      72.698213     0.11082022      84.529126     0.13216957
             -1      107.31005     0.14023677      97.792957      0.1283265      113.65207     0.15248768
           -0.8      138.23243     0.15825434      125.99595     0.14445096      146.48837       0.172886
           -0.6      170.27781     0.17450778      155.17277     0.15939443      180.61909     0.19194359
           -0.4      197.78199     0.18703087      180.17843     0.17060582      209.98205     0.20415727
           -0.2      213.82118     0.19380066      194.76175     0.17694774      227.08642     0.21227812
              0      213.63636     0.19371402       194.5813      0.1766712      226.91887     0.21063567
            0.2      197.64149      0.1868802      180.05731     0.17056836      209.82038     0.20270544
            0.4      170.28246     0.17442484      155.16331     0.15913625      180.65539     0.18929866
            0.6      138.56392     0.15843925      126.31141     0.14470024       146.8295     0.17403678
            0.8      107.00005     0.14001553      97.529644     0.12774796      113.30016     0.15212365
              1      79.910437     0.12169333      72.772744     0.11077735      84.623288     0.13256529
            1.2      58.063999     0.10416548      52.818607    0.094687323      61.493939     0.11443339
            1.4      40.851344    0.088266683      37.064078    0.079412258      43.362325     0.10067901
            1.6      28.410199    0.073480901       25.70541    0.066204142      30.211421    0.081815326
            1.8      19.494776    0.061060494      17.566601    0.054739483      20.816622        0.06833
              2      13.123942    0.050266622      11.768915    0.044780293      14.084224    0.056439876
            2.2      8.6581726    0.040993121      7.7278784    0.036320242      9.3339545    0.046605594
            2.4      5.6445913    0.033457541         5.0073    0.029192982      6.1236596    0.040391927
            2.6      3.5917324    0.026531397      3.1595152    0.023044138      3.9365996    0.031037891
            2.8      2.2308212     0.02096921      1.9509504    0.018102766      2.4601263    0.024501846
              3      1.3717823    0.016414088      1.1924953    0.014082094      1.5221143     0.01931944
            3.2     0.81755932    0.012655137     0.70459614    0.010757164     0.91628214    0.015081079
            3.4     0.47715898   0.0096491725     0.40789935   0.0081558006     0.54007007    0.011576959
            3.6     0.26041899    0.007303166     0.22278102   0.0061161426     0.29298471    0.008964954
            3.8     0.14399399   0.0053414901     0.12228164   0.0044476002     0.16334043   0.0067048563
              4     0.14399399   0.0053414901     0.12228164   0.0044476002     0.16334043   0.0067048563
