#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.8138221    0.027437937      3.4725526    0.025047323      4.0415426    0.029684467
           -3.8      5.5477783    0.033042045      5.0535209    0.030156023      5.8769202    0.035612488
           -3.6      7.9398626    0.039514729      7.2377015    0.036251798      8.4009934    0.043307429
           -3.4      11.269207    0.046977616       10.27515    0.042955224      11.921318    0.050766897
           -3.2       15.47139     0.05496717      14.098053    0.050185358      16.389142    0.059529214
             -3      20.878506    0.063730858      19.027401    0.058170327       22.11736    0.068802473
           -2.8      27.548092    0.073080199      25.118234    0.066759134      29.168257    0.079884029
           -2.6      35.378273    0.082495598       32.22778    0.075333307       37.52537    0.089081327
           -2.4      44.017096    0.091778543      40.089712    0.083708598      46.711323    0.099321018
           -2.2      53.161755     0.10051858      48.410098    0.091653638      56.431586     0.10881021
             -2      62.266923     0.10847961      56.699224    0.098876158      66.093446     0.11849738
           -1.8       71.10929     0.11549727      64.707341     0.10521634      75.547098     0.12610456
           -1.6      79.102224     0.12147267      71.959899     0.11055864      84.060452     0.13213765
           -1.4      85.098567     0.12564529      77.404086     0.11431213      90.412586     0.13662345
           -1.2      89.895099     0.12886981      81.767349     0.11722317      95.472551     0.14051259
             -1      92.644492     0.13109077       84.28554     0.11883998      98.329857     0.14614775
           -0.8       94.10948     0.13152899      85.554078     0.11947903      99.962793     0.14347238
           -0.6      94.346266     0.18577285      85.867087     0.12457168      99.981669     0.35037763
           -0.4      94.107038     0.13152516      85.555877     0.11942736      99.894587     0.14462769
           -0.2      93.968631     0.13129773      85.409786     0.11920343      99.780577     0.14396398
              0      94.021549     0.13141689       85.47948     0.11960102      99.789255     0.14587064
            0.2      94.226723     0.13170125      85.676856     0.11961769      99.995066     0.14798591
            0.4      94.264788     0.13157858      85.681256     0.11954087      100.12191     0.14437799
            0.6      94.208819     0.13162007      85.645554      0.1201193      100.07532     0.14396336
            0.8      92.889204     0.13081299      84.440792     0.11887256      98.716662     0.14251317
              1       90.04544     0.12906823      81.883579     0.11737586      95.672074     0.14219924
            1.2      85.250706     0.12586405      77.560957      0.1145229      90.548648     0.13731737
            1.4      78.848678     0.12132827      71.733524     0.11059359      83.781015     0.13297173
            1.6        71.0382     0.11557388       64.65167     0.10556501      75.452793      0.1293631
            1.8      62.470222     0.10864855      56.869256    0.099040354       66.33726     0.11789517
              2      53.145239     0.10055119      48.406479    0.091991908      56.392102     0.10924844
            2.2      43.879677    0.091732962      39.971386    0.083672831      46.548169    0.099348832
            2.4      35.312412    0.082500373      32.166886    0.075331294      37.459741    0.089191655
            2.6       27.59797    0.073118662      25.136269     0.06671811      29.272424    0.079102561
            2.8      20.964668    0.063871397      19.092238    0.058320112      22.235692    0.069132629
              3      15.423645    0.054952381      14.058969    0.050172518      16.327521     0.05970289
            3.2      11.236735    0.046921892      10.230819    0.042810381      11.915259    0.050804505
            3.4      8.0094962    0.039683626      7.2977313    0.036218143      8.4816423    0.042807711
            3.6      5.5836959    0.033154586      5.0868629    0.030261383       5.913881    0.035710291
            3.8      3.8770404    0.027652572      3.5326678    0.025253047      4.1025747    0.029827866
              4      3.8770404    0.027652572      3.5326678    0.025253047      4.1025747    0.029827866
