#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.95573882    0.026744367     0.81292373    0.027864354      1.1407248    0.025828964
           -3.8      1.4472753    0.030888948       1.239907    0.030839186      1.7178118    0.031201329
           -3.6      2.0068509    0.033905733      1.7246601    0.034065767      2.3533972    0.034689053
           -3.4      3.0317757    0.039664658      2.6321797    0.038943659      3.5391789    0.044647828
           -3.2      4.3717091    0.038544416      3.7872802    0.036560972      5.1132666    0.058347386
             -3      6.2172456    0.051650601      5.4609997    0.052089434      7.1181475    0.058086931
           -2.8      8.6888591    0.056695624       7.713747    0.052234392      9.8092461    0.068127335
           -2.6      12.304861    0.066297338      11.033641    0.060886436      13.753328    0.081208103
           -2.4      17.676357    0.078607294      15.955962     0.07234331      19.639287    0.097416731
           -2.2      24.859147     0.12125797      22.618526     0.10159563      27.310112     0.17361794
             -2      34.611022     0.11772571       31.70424     0.11092215      37.788635     0.15076597
           -1.8      47.773602     0.14872022      43.976937      0.1310326      51.764113     0.15883715
           -1.6      63.302977     0.18536089      58.616016     0.16017203      68.179913     0.25941862
           -1.4      82.759115     0.22233698      76.895141     0.20016423      88.910991     0.29152891
           -1.2      104.63124     0.20205896      97.248627     0.22653467      112.27308     0.24911811
             -1      127.86683     0.21827883      119.29756     0.22363635      136.80715      0.2645371
           -0.8      149.87508     0.30056442      140.03606     0.26406433      160.44057     0.37074119
           -0.6      169.68572     0.30728043      158.24319     0.33623169      181.68119     0.36035552
           -0.4      184.20687     0.36329612       172.2209     0.32140236      197.32582     0.49866585
           -0.2      196.55804     0.40979009      182.59566     0.36886126      212.97965      0.5892178
              0      196.41076     0.44844749      182.39581     0.38399524      212.69189     0.58221808
            0.2      184.31212     0.32563106      172.16187     0.28844467       197.7713     0.42542726
            0.4      168.63328     0.28421658       157.8615     0.26746724      180.15154     0.34521451
            0.6      149.80351     0.25045174      140.04011     0.24705885      160.31421     0.30439289
            0.8      127.91334     0.22440359      119.30848      0.2216393      137.19459     0.28799994
              1       104.5267      0.2189045      97.435517     0.20513765      111.96914     0.27243207
            1.2      83.220567     0.19655072      77.306386     0.17703691      89.411045     0.23498775
            1.4      63.174087     0.25874089      58.818792     0.24988679      67.734073     0.38143173
            1.6      47.537117     0.13986247      43.687494     0.15097257      51.552348     0.15972616
            1.8      34.474012     0.11693731      31.546293     0.10312326      37.827423     0.20846973
              2      24.635914     0.10004675      22.519347    0.094964448      27.003196     0.12701227
            2.2      17.391225    0.077870479      15.735156    0.070917405      19.196862    0.097868112
            2.4      12.295286    0.061468806      10.982593    0.056386221        13.7879    0.074510079
            2.6       8.636811    0.055639419      7.6780126     0.05324047      9.7959859    0.066228461
            2.8      6.0718507     0.04478282      5.3008128    0.064413359      6.9520295    0.052404469
              3      4.2728835    0.050907054      3.7097184    0.038663169      4.9950228    0.080888347
            3.2      2.9491604    0.034147042      2.5464306    0.031581137      3.4644592    0.037810777
            3.4      2.0564026    0.030973616      1.7598071    0.029728162      2.4347432    0.033153115
            3.6      1.4183553    0.028933086      1.2044652    0.028726151      1.6861319    0.029795741
            3.8      0.9304827    0.024593262     0.78878074    0.024377954      1.1152538    0.024905019
              4      0.9304827    0.024593262     0.78878074    0.024377954      1.1152538    0.024905019
