#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.14784275   0.0070179504     0.12566503   0.0064739069     0.17841416   0.0083776248
           -3.8     0.28677935    0.011890346     0.25049821      0.0105301     0.32955629    0.015102564
           -3.6     0.52866534    0.013562486     0.46209209    0.012265264     0.61171354      0.0161375
           -3.4     0.90372093    0.018330589     0.79383771     0.01670787      1.0386841    0.021600798
           -3.2      1.5645859    0.024294599      1.3771785    0.022065693      1.7984945    0.029186652
             -3      2.5356682    0.039459758      2.2439226     0.03480208      2.8838815    0.052095588
           -2.8      4.0976399    0.041765146      3.6662261    0.039786062      4.6310201    0.048058831
           -2.6      6.4739096     0.12985062      5.8398257     0.10132962      7.2757218     0.17848896
           -2.4      10.114706    0.061588604       9.128927     0.05594708      11.274564    0.076095295
           -2.2      15.141425     0.11362812      13.801293     0.10602266      16.707773     0.16484636
             -2      22.643045     0.11160746      20.718674     0.10543323      24.852936     0.13191517
           -1.8      33.269537     0.13515152      30.521713     0.11715736      36.431985     0.18051762
           -1.6      47.529625     0.13558827      43.764716     0.13798865      51.817106     0.16520156
           -1.4      66.968605     0.22743221      61.925574     0.19781137      72.483328     0.25993218
           -1.2      91.792199     0.22520305      85.223122     0.20015974      99.054982     0.29987005
             -1      122.67031     0.27201077      114.11465     0.23760466      132.11975     0.38159491
           -0.8      157.36411     0.33628189      146.32283     0.30884824      169.14973     0.45824287
           -0.6      193.63683     0.32422755      180.48748     0.28708135      208.06991     0.43894403
           -0.4      223.60938      0.3502712      208.38487     0.32081276      239.87709     0.45316902
           -0.2      241.79326     0.33314847      225.37137     0.31788403      259.22272      0.4280174
              0      241.09192     0.31555394      224.99987     0.32955275       258.4798     0.41280652
            0.2      223.99079     0.30988067      208.48557     0.27874816      240.61286     0.41300236
            0.4      193.20634      0.3657253      180.04315     0.35246534      207.17412     0.38775896
            0.6      157.83954      0.2956206      147.12719      0.2915319      169.47798     0.38685339
            0.8      123.24319       0.321516      114.13342     0.32610252      133.00246      0.4290509
              1      92.173059     0.21575828      85.418547     0.19848165      99.625387     0.26503184
            1.2      66.718575     0.23741261      61.701171     0.19071423      72.332024     0.34011415
            1.4      47.252368      0.1366823      43.539192     0.12780284      51.386977      0.1681968
            1.6      32.785897     0.23561752      30.213259     0.18342069      35.999739      0.3632298
            1.8      22.776218     0.11011583      20.737323    0.092085511      25.042411     0.12216301
              2      15.344351    0.092449306      13.902985    0.078115537      17.004743     0.10981486
            2.2      10.063462    0.064357784      9.1048447    0.063172786      11.238457    0.083264455
            2.4      6.4324973    0.060990569      5.9035354     0.12978965      7.2119908    0.082682328
            2.6      4.1127346    0.041910818      3.6267297    0.046701895       4.670906    0.054079379
            2.8      2.4686347    0.031037262      2.1847689     0.02707901      2.8033217     0.03817186
              3      1.5356103    0.026208153      1.3472437    0.024964794      1.7623774    0.029700936
            3.2     0.89355998    0.016973486     0.79356679    0.017617314      1.0348734    0.020675363
            3.4     0.52009314    0.013258517     0.45163489     0.01165774     0.60271271     0.01698501
            3.6     0.29821866    0.010239979     0.25410961   0.0088001285     0.35564448    0.013375023
            3.8      0.1620158   0.0078693131     0.14196125   0.0069800263      0.1908874    0.009405309
              4      0.1620158   0.0078693131     0.14196125   0.0069800263      0.1908874    0.009405309
