#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.2980198     0.17374592      3.9414051     0.11120777      4.6980241     0.29078905
           -3.8      6.0498425     0.08486726      5.5746314    0.045906582      6.3993188    0.065944712
           -3.6      8.6686833     0.06532873      8.1228924    0.073951315      9.2811932    0.079985012
           -3.4      12.056521    0.068735624      11.202287    0.084371013      12.929157    0.083242621
           -3.2      16.991157     0.11754881      15.912026     0.10465339      18.316531     0.16486222
             -3      22.896045    0.098772569      21.477071     0.11181902      24.394565      0.1130909
           -2.8       29.94751     0.19982354      28.196156     0.15582301      31.877504     0.30006821
           -2.6      38.861231     0.12898603      36.400116     0.13353088      41.623572     0.16114534
           -2.4      48.754714     0.14050991      45.556926     0.14629457      52.213192     0.16666745
           -2.2      59.638221     0.18399794      55.616885     0.15694713      63.957611     0.22557183
             -2       69.95621     0.16800744      65.195289     0.16374419       75.11612     0.21225048
           -1.8      80.417435     0.17421994      74.856351     0.16090365      86.594255     0.21832066
           -1.6      89.508045     0.19556571      83.268853     0.18628407      96.237999      0.2443564
           -1.4      97.432634     0.20880474      90.484836     0.18990366      105.00616     0.26891506
           -1.2       103.3016     0.23612116      95.841106     0.20141486      111.39761     0.31676449
             -1      107.51613     0.20505247      99.540757     0.19588481      116.21725     0.25086063
           -0.8      109.28047     0.28430927      101.09729     0.23783776      118.22855     0.38121374
           -0.6      109.38002     0.22695168      101.08579     0.19993739       118.4138     0.30182963
           -0.4      109.75425      0.2706815      101.41156     0.22387545      118.75418      0.3718024
           -0.2      109.97093     0.20019761      101.50989     0.19185755      119.24088     0.24382323
              0      109.88797     0.23963341      101.45757     0.21187764      119.17338     0.32568491
            0.2      109.73061      0.3173665      101.52101     0.31428616      118.70003     0.30953317
            0.4      110.06557     0.20549285      101.70049     0.18950158      119.18625      0.2594697
            0.6       109.2215     0.20108472      100.94052     0.18475637      118.35033     0.25296362
            0.8      107.08441     0.27392382      99.171908     0.23885516      115.79546     0.36554103
              1      103.06427     0.24482942      95.669407     0.21662839      111.15533     0.34741652
            1.2      97.383465     0.24117466      90.458289     0.21557296      104.92672     0.31708329
            1.4      89.878594      0.1889153      83.657866     0.18372502      96.771192     0.27848489
            1.6      79.852709     0.32832581      74.425336     0.25132872       85.72969     0.47226959
            1.8      70.061075     0.25820154      64.807303     0.28409472       75.15351     0.29950007
              2      59.291232     0.16535737      55.290727     0.15149054      63.655066     0.19518992
            2.2      49.044412     0.16094438      45.836392     0.15313807      52.630077     0.21646554
            2.4      38.866244     0.13622093      36.686854     0.21675571      41.601817     0.18383304
            2.6      30.031775     0.11218307      28.164123    0.098755166      32.087757     0.13572693
            2.8       22.89923     0.10348888      21.412108     0.12042567      24.479306     0.13299759
              3      16.819674     0.10120318       15.80809    0.087473105      18.049455     0.14481908
            3.2      11.950587      0.1494339      11.118759     0.18069921      12.806761     0.17753872
            3.4      8.6540515    0.073015408      8.0985322    0.081088496      9.2584783    0.075386185
            3.6      5.9787288    0.067469043       5.611896    0.076675618      6.4482948    0.090821214
            3.8      4.2548251    0.049864026       4.034791    0.060262632      4.4911561    0.053565401
              4      4.2548251    0.049864026       4.034791    0.060262632      4.4911561    0.053565401
