#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.14948099   0.0061878242     0.12801643   0.0052702013     0.17611365   0.0079468797
           -3.8     0.31090646   0.0099926341     0.26641863    0.008497269     0.36729001    0.013068236
           -3.6     0.54478799    0.028143579     0.47552314     0.02472823     0.63227936    0.039097865
           -3.4     0.91981423    0.022784623     0.81489716    0.022000693      1.0409159    0.024516216
           -3.2      1.5092624     0.02214728      1.3242352    0.020215765      1.7357179    0.028233239
             -3      2.5565444    0.030629091      2.2671884    0.028186625      2.9060934    0.037732274
           -2.8      4.1838721    0.051367047      3.7572037    0.051257816      4.7277091    0.061346117
           -2.6      6.3759818    0.048538128      5.7231096    0.042610917      7.1592872    0.061955203
           -2.4      9.8185693     0.14502898      8.8872694     0.11511947      10.838435     0.23270508
           -2.2      15.189842    0.073105319      13.767263    0.067252526      16.889793    0.089432639
             -2      22.588429    0.092509371      20.628246    0.088627485      24.897614      0.1278331
           -1.8      32.881739      0.2221972      30.291036     0.19312681      35.806828     0.27014016
           -1.6      47.406271     0.17266325      43.793696     0.16574499      51.513199     0.21889218
           -1.4      66.744673      0.1623127      61.753604      0.1507353      72.238667     0.20620271
           -1.2      91.901408     0.21275487      85.253806     0.20978283      99.106601     0.25263068
             -1      122.22493     0.33194281       113.7778     0.28027456      131.49097      0.4605302
           -0.8       157.7234      0.3006376       146.8219      0.2649825      169.41488     0.41245525
           -0.6      193.65326     0.31610778      180.51405      0.2943679       208.0389     0.42180152
           -0.4      224.33528     0.32768068      209.12423     0.30004571      241.04567     0.45756053
           -0.2      241.44822     0.31064315      225.07501     0.28901751      259.02452     0.39350122
              0      241.01897     0.34584918      224.66061     0.31346899      258.60899       0.457191
            0.2      223.78042     0.37626223         208.46     0.40847589      240.15173     0.41763795
            0.4      193.68098     0.29304958      180.30452     0.27009004      208.29498     0.37658488
            0.6      157.64167     0.24905034      146.70484     0.23287586      169.51673     0.30741537
            0.8      122.76138     0.27961631      114.15378     0.26796096      132.08961     0.39325675
              1      92.285557     0.25669843      85.580457     0.22872816      99.580706     0.32761856
            1.2      67.167263       0.289432      61.753713      0.2947179      72.771577     0.36717132
            1.4      47.470202     0.14029845       43.67895     0.12939565      51.686067     0.17320774
            1.6      33.137093      0.1601325      30.459391     0.13525059       36.23835     0.23103289
            1.8      22.653579     0.11073901      20.674508     0.10262099      24.839403     0.13548963
              2      15.114306     0.20207722      13.787915     0.15655705      16.749283     0.28786023
            2.2      10.066119    0.067684332      9.1004516    0.066635647      11.244184    0.078509729
            2.4      6.5496408    0.049762927      5.8634177    0.047105052      7.3904008    0.058615839
            2.6      4.1174506    0.042003604      3.6748738    0.040024619      4.6521302    0.048946791
            2.8      2.5642049    0.029919248      2.2745339    0.027268385      2.9101575    0.037439665
              3      1.5411822    0.022345642      1.3621664    0.020404896      1.7591101    0.027340759
            3.2     0.94232312    0.019018837     0.82666423    0.017742462      1.0874721    0.021960027
            3.4     0.56784723    0.036643028     0.47641604    0.028614139      0.6612391    0.056710732
            3.6     0.31913231    0.011269022     0.27321837   0.0092656036      0.3805273    0.015531032
            3.8      0.1614396   0.0073257139     0.13891689   0.0067101604     0.19074727   0.0087907345
              4      0.1614396   0.0073257139     0.13891689   0.0067101604     0.19074727   0.0087907345
