#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      6.9374499    0.049966911      6.2210955    0.047119823      7.8042804    0.058605502
           -3.8      8.7359699    0.056210042      7.8350091    0.055518686      9.7917147    0.067196511
           -3.6      10.635542     0.06400129      9.6213734    0.060285077      11.847697    0.087390481
           -3.4      13.362796    0.065801219      12.083995    0.060794265      14.843423    0.079761933
           -3.2      16.524298    0.077344876      15.015293    0.072220737      18.205572    0.094849806
             -3      20.242784    0.080748512      18.431026    0.074259688      22.307292    0.099710177
           -2.8      25.036299    0.092863249      22.855146    0.086936706      27.462118     0.11335503
           -2.6      30.389733     0.13280405      27.906322     0.11072498      33.061799     0.19183979
           -2.4      37.505802     0.11499704      34.475281     0.11503919      40.842328     0.13874838
           -2.2      45.053901     0.12396008      41.521811     0.11742937      48.873624      0.1498713
             -2      53.889278     0.14476347       49.79759     0.13746146      58.282846     0.18262126
           -1.8      63.575627     0.18456182       59.02498     0.17139538      68.419722     0.25553061
           -1.6      74.535885      0.2071099      69.186123     0.17460062      80.188041     0.27730993
           -1.4      85.946339     0.18800745      79.961388     0.21931919      92.238251     0.23265432
           -1.2      98.328618     0.20718112      91.667026     0.19679339       105.3527     0.24018733
             -1      108.85686     0.20647819      101.69442     0.19927361      116.52623     0.25960323
           -0.8       119.4954     0.33050525      111.75945     0.27980225      127.98037     0.43570567
           -0.6      127.98583     0.29450702      119.18872     0.31773953      136.75593     0.32293587
           -0.4      134.33236     0.32333316      125.91225     0.31726737      143.82924     0.44531168
           -0.2      138.92619     0.37737896      129.50237     0.30596723       149.4967     0.55101305
              0      138.35804     0.36593083      129.04528     0.33213454      148.98138     0.43858425
            0.2      133.31212     0.36111477      124.80148     0.29654132      142.63692     0.49647115
            0.4      127.72328     0.22016455      119.63014      0.2215978      136.53516     0.26686765
            0.6      119.28549     0.23106828      111.47889     0.22458993      127.50919     0.28878567
            0.8      108.42438     0.21233093      101.32909     0.19846638       116.0883      0.2854704
              1      97.842479     0.19663764      91.369919     0.19272601      104.93592     0.24761002
            1.2      86.284634     0.19011577      80.428607     0.18556239      92.435598     0.22110014
            1.4      74.612663     0.19586172      69.439427     0.21730869      80.417057     0.23748617
            1.6      63.669535      0.1695573      59.136668      0.1777234      68.440278     0.20368051
            1.8       53.57514     0.19317598      49.513985     0.16660125      57.968512     0.31187956
              2      44.601709      0.1904141      41.170319     0.14754415      48.238519     0.28280951
            2.2      37.215452     0.13547969      34.250291     0.12289397      40.523967     0.17660282
            2.4      30.668602      0.1108868      28.112654     0.11155584      33.479462     0.12606678
            2.6      25.081916      0.0918698      22.968197    0.095493012      27.461102     0.11197983
            2.8      20.333572    0.080901981      18.569528    0.078698599      22.343561    0.098359303
              3      16.486611    0.076514927      14.929269     0.08814229      18.215456    0.090435679
            3.2      13.317277    0.071351501      12.057006    0.060407838      14.679366    0.079138184
            3.4      10.549338     0.05911297      9.5309545     0.05432293      11.792375    0.098144105
            3.6      8.5646985    0.056875683      7.7052444    0.049334008      9.5853317    0.073853727
            3.8      6.8030414    0.049293973      6.1056414    0.045176483      7.5991191     0.05926576
              4      6.8030414    0.049293973      6.1056414    0.045176483      7.5991191     0.05926576
