#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4        3.91122    0.036377246      3.5589803    0.033982044      4.3346511     0.04339291
           -3.8      5.1552325    0.043697061      4.6907962    0.040803058      5.7024873    0.052031329
           -3.6      6.7351003    0.051970513      6.1360865    0.047402114      7.4382098    0.065956515
           -3.4      8.7855831    0.059328813      8.0266993    0.057772686      9.6789794    0.071581854
           -3.2      11.193214     0.13404963      10.254288     0.10538547      12.265871     0.17889195
             -3      14.462196     0.10516491      13.260474    0.081351904      15.822147     0.15978397
           -2.8       18.76671    0.087996103      17.225612    0.084386487      20.538053     0.10852042
           -2.6      23.791448    0.094770154      21.855705    0.089683217      26.051523     0.12182539
           -2.4       29.98625     0.10495739       27.60225     0.10040108       32.64683     0.12748555
           -2.2       37.26477     0.13303075        34.3905     0.12796482      40.495929     0.16006137
             -2      46.536296     0.16028786      43.048851     0.14447941      50.483019     0.21017849
           -1.8      57.223726     0.15143537      52.951186     0.13888781      61.982315     0.19181566
           -1.6      70.159052     0.17668085      65.091334     0.16966516      75.644723     0.19981557
           -1.4      83.997823     0.22665176      78.006099     0.20329665       90.61901     0.27498472
           -1.2      99.840862     0.27092424      92.868458      0.2356035      107.45237     0.37907529
             -1      115.45175     0.23944478      107.50183     0.22543995       124.0937     0.31476634
           -0.8      132.01898     0.26480469      122.97861     0.23060977      141.89153     0.36504941
           -0.6      145.74978     0.36773234      135.80414     0.33901745      156.28661     0.49534215
           -0.4      157.29229     0.25180307      146.64019     0.23576161      168.54833     0.31169045
           -0.2      163.30974     0.26128042      152.39667     0.29059856      175.10753     0.32351019
              0       163.4615     0.25193211      152.58646     0.25017975       174.9089     0.32276035
            0.2      157.35755      0.2901332      146.66797     0.25809819       168.8368     0.39967042
            0.4      146.07879     0.32322242      136.03624     0.31338734      156.73709     0.33449812
            0.6      132.18892     0.25187753      123.10526     0.24536145      141.88516     0.29284095
            0.8      116.07273     0.30491943      108.05441     0.26109448      124.84574     0.43106427
              1      99.665013     0.28688415       92.16414     0.30678861      107.31785     0.35083007
            1.2      83.946491     0.23883673      77.965692     0.20103005      90.391659     0.33351469
            1.4      69.635041     0.17645194      64.670669     0.17508173      75.261316     0.21635386
            1.6      57.254478     0.17193753      53.087541     0.15972353      62.176047     0.26863393
            1.8      46.586471     0.28314944      43.106506      0.2127386      50.613491     0.42490849
              2      37.450402     0.15667957      34.515503     0.12520433        40.6912     0.19267368
            2.2      29.805101     0.10469493       27.43538    0.097115511      32.489646     0.13062012
            2.4      23.567486    0.099076694      21.632729    0.090826014      25.818678      0.1294893
            2.6      18.648523    0.087044354      17.098878    0.084273933      20.443653     0.11444774
            2.8      14.742964    0.081826236      13.479952    0.076105357      16.218849    0.097781792
              3      11.333124    0.066153507      10.451873     0.13455208      12.512252    0.083497905
            3.2       8.762451    0.062159708      7.9975126    0.055613429      9.6532527    0.076900704
            3.4      6.6273273    0.048081385      6.0562396    0.045027304      7.2991679     0.05890895
            3.6      5.0883886    0.048649827      4.6394678    0.049507473      5.6229514    0.058837556
            3.8      3.8631203    0.053577425       3.489791    0.049740209      4.2634994     0.07821722
              4      3.8631203    0.053577425       3.489791    0.049740209      4.2634994     0.07821722
