#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.21432475   0.0020913127      0.1959196   0.0016195355     0.23726339   0.0031465618
             10     0.62429552   0.0035949863     0.56968177   0.0028095459     0.69244289   0.0051425968
             20      1.0048846   0.0035433527     0.92168225   0.0034800149      1.1105545   0.0048031056
             30      1.3457378   0.0041559529      1.2374253   0.0038114344      1.4789089   0.0054665864
             40        1.64228   0.0044347231      1.5103748   0.0038743909      1.8028601   0.0062473847
             50      1.8989606   0.0057680243      1.7501254   0.0046457008      2.0762806   0.0085186213
             60      2.0797356   0.0040518619      1.9234152   0.0038164432      2.2663024   0.0050061079
             70      2.2278398   0.0039832546      2.0634356   0.0040309004      2.4193433   0.0051317739
             80      2.3203375   0.0045222461      2.1546437   0.0043525275      2.5173502   0.0059488295
             90      2.3703579   0.0049237796      2.1993611   0.0042732733      2.5642934   0.0065953294
            100      2.3591389   0.0049057056      2.1927446   0.0042975012      2.5444379   0.0065830148
            110      2.3343637   0.0050514008      2.1717522   0.0044672796      2.5177387   0.0070844462
            120      2.2777754   0.0053900672      2.1075099   0.0064922012      2.4519648   0.0058681105
            130      2.1904055   0.0042061524      2.0377426   0.0039462791      2.3566136   0.0052853769
            140      2.0857867   0.0043029912        1.93982   0.0038494175      2.2436566   0.0055460915
            150      1.9722995   0.0046109967      1.8370773   0.0041155167      2.1176651   0.0061807162
            160       1.853928   0.0038182572       1.727859   0.0039805029      1.9863972   0.0043252549
            170      1.7229393   0.0040162732      1.6038813   0.0035728158      1.8455235   0.0046197041
            180      1.6012293   0.0035473209      1.4905529   0.0035475275       1.715123    0.004313022
            190      1.4682454    0.004628335      1.3694217   0.0038380878      1.5666348   0.0062049212
            200      1.3448701    0.004725794      1.2537917   0.0039737744      1.4383139   0.0061278767
            210       1.228647   0.0035252046      1.1444249   0.0033411102      1.3129852   0.0041741926
            220      1.1218769   0.0031751543      1.0465112   0.0029792805      1.1994091    0.003950214
            230      1.0131062    0.004740947     0.94719012   0.0039849335       1.081378   0.0063927547
            240     0.91879691   0.0041408893      0.8581416   0.0033488705     0.97811926   0.0062396169
            250     0.83646403     0.00270817     0.77939714   0.0025355879     0.89335085   0.0035262223
            260     0.75317133   0.0026779149     0.70248968   0.0025565491      0.8023953   0.0031700139
            270     0.67965906   0.0024458252     0.63433785   0.0027123747     0.72528281   0.0030436745
            280     0.61188675   0.0021609767     0.57143136   0.0020748404     0.65070996   0.0026408332
            290     0.54910416   0.0041815125     0.51516856   0.0039498955     0.58811433   0.0065516338
            300     0.48817145    0.002477695     0.45584474     0.00206562     0.51998396    0.003393154
            310     0.44666721   0.0018375914     0.41629692   0.0017738917     0.47680786   0.0022349981
            320     0.40448086   0.0020969715     0.37775644   0.0022298469     0.43164254   0.0024935522
            330     0.36164567   0.0018209895     0.33686765    0.001639123     0.38547185   0.0023661951
            340      0.3269934   0.0015931506     0.30502783   0.0016372875     0.34798433   0.0018829761
            350     0.29280858   0.0015178093     0.27251155   0.0015285026     0.31307865   0.0018497761
            360     0.26268239   0.0013351059     0.24422734   0.0012631426     0.28040423   0.0016223446
            370     0.23701933    0.001652527     0.22080436   0.0015150824     0.25316941   0.0019176446
            380     0.21463291   0.0016934895     0.20009308   0.0018005784     0.22710802   0.0019388255
            390     0.19287473   0.0012213883      0.1786708   0.0011514082     0.20633185   0.0014538629
            400     0.16939245   0.0026626835     0.15965894   0.0036056127     0.18178682   0.0035399832
            410     0.15400879   0.0015261809     0.14358831   0.0013339817     0.16449023   0.0026687902
            420     0.14006699   0.0010755511     0.12995208  0.00099400668     0.14978982   0.0014019742
            430     0.12386168   0.0011340699     0.11533268   0.0010335477     0.13184125   0.0014232874
            440     0.11559563   0.0013095582     0.10692037   0.0010108608     0.12287222   0.0015636662
            450     0.10231312  0.00089370828    0.094924872  0.00084035288     0.10929627   0.0011178352
            460    0.093525884  0.00091372916    0.086728826  0.00082651303     0.10067633   0.0011784512
