#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.86465239   0.0043322276     0.76766504   0.0031022129     0.99980116    0.006682421
            360      1.8256377   0.0025837725      1.6850072    0.002472084      1.9928793   0.0031649849
            380      2.0253934   0.0031833232       1.878078   0.0028193418      2.1970139   0.0043532737
            400      1.9937785   0.0033947203      1.8513933   0.0036128273      2.1520458   0.0040947329
            420      1.8774697   0.0026346689      1.7490204    0.002579356      2.0225969    0.003221552
            440      1.7219555   0.0025586596      1.6029529   0.0028649881      1.8495463   0.0031810623
            460      1.5618221   0.0026486873      1.4575457   0.0027098983      1.6727793   0.0031102423
            480       1.392726   0.0024044184      1.3007107   0.0022688482      1.4886902   0.0030149414
            500      1.2419547   0.0025745601      1.1584466   0.0023247507      1.3281455   0.0029224658
            520      1.0979987   0.0027906927        1.02758   0.0024238285      1.1692909   0.0036454516
            540     0.97504882   0.0027556545     0.91117738   0.0022107941      1.0410893   0.0036071593
            560     0.86503314   0.0022521867     0.80917821   0.0019684676     0.92154001   0.0031645652
            580      0.7684533   0.0020517143      0.7185295   0.0019729529     0.81728575   0.0024815031
            600     0.68140021   0.0019249826     0.63766372   0.0016929435     0.72590617   0.0025773758
            620     0.60422429   0.0015328566     0.56406992   0.0014064851     0.64557672   0.0019484451
            640     0.53097678   0.0020707936     0.49706303   0.0018512214     0.56433695   0.0029673921
            660     0.47562002   0.0014446528     0.44394597   0.0013306776     0.50703547   0.0018539926
            680     0.42259011   0.0023333939     0.39405271   0.0024585821     0.45394051   0.0017006545
            700     0.37675027   0.0016178998     0.35254613   0.0015922659     0.40051373   0.0023012041
            720     0.33594142   0.0011125503     0.31437316     0.00175404     0.35894809   0.0013548849
            740     0.29963167   0.0011250986     0.27893078   0.0011153892     0.31998039   0.0014571378
            760     0.26713104  0.00097804918     0.24826033  0.00090273878     0.28608308   0.0012516881
            780     0.23907715   0.0016215292     0.22263706   0.0013086392     0.25472498   0.0022087496
            800     0.21722569  0.00097728526      0.2018723  0.00094047076     0.23227418   0.0012046825
            820     0.19345229   0.0009810921     0.18043818   0.0014741075     0.20774283    0.001190235
            840      0.1755597  0.00079029519      0.1628791  0.00075158696     0.18868208   0.0009619359
            860     0.15785045   0.0014215927     0.14618363   0.0011290702     0.16941041   0.0018600415
            880     0.14398807  0.00087462531     0.13331044  0.00076241444     0.15463361   0.0011986258
            900      0.1277189   0.0007512474     0.11817657  0.00067230703     0.13771219    0.000993488
            920      0.1172769  0.00067849179     0.10807549  0.00066302363     0.12646372  0.00079623829
            940     0.10679934  0.00081223719     0.09866405  0.00073583609     0.11516392  0.00098563143
            960    0.096551293  0.00066286869    0.088958676  0.00059039996     0.10437487  0.00084821222
            980    0.087825338  0.00073401647    0.080513622  0.00071196687    0.095743786  0.00081021508
           1000    0.087825338  0.00073401647    0.080513622  0.00071196687    0.095743786  0.00081021508
