#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.6943795    0.090640318      4.2615839    0.065272401      5.2412998     0.13700377
           -3.8       6.794773    0.090912132      6.1991448     0.08803346      7.4365044    0.089271829
           -3.6       9.414432    0.075020276      8.6595927    0.084660705      10.396777    0.086238961
           -3.4      13.220496     0.11926661      12.196308     0.11150085      14.489565      0.1763593
           -3.2      18.448737     0.11517496      16.949487    0.091163325      20.153612     0.11851491
             -3      24.561594    0.099372547      22.689431    0.099183908      26.887489      0.1263681
           -2.8      32.109382     0.10915259      29.624862     0.10598357       35.03281     0.13386359
           -2.6       41.37196     0.14354466       38.26927     0.13754775       44.93499     0.16498912
           -2.4      51.130162     0.15702896      47.387663     0.14602548      55.365246     0.19602051
           -2.2      61.570286     0.26550148      57.117933     0.20401219      66.521437      0.3940001
             -2      72.347841     0.17922928      67.112782     0.17426954      78.423283     0.23830129
           -1.8      81.900198     0.17825804      76.103857     0.17423211      88.316576     0.21640392
           -1.6      90.503667     0.22358747      84.145303     0.19588322      97.380348     0.29492957
           -1.4      97.255892     0.24688064      90.428257     0.20743736      104.59882     0.34603044
           -1.2      102.26183     0.19731662      95.291145     0.22448733      109.73149     0.24374917
             -1      104.86699     0.20132006      97.561582     0.18988409      112.54236     0.24589972
           -0.8      105.63921      0.2461149      98.354276     0.21850183      113.25278     0.31296818
           -0.6      106.10428     0.19775804      98.674277     0.18326574      113.83301      0.2478642
           -0.4      105.02858     0.21464853       97.73822     0.19050494      112.55061     0.28131201
           -0.2      104.85502     0.24666902      97.531027     0.21295042      112.50498     0.34495231
              0      104.86867     0.21398642      97.574086     0.19503679      112.52645     0.27305797
            0.2      105.50937      0.2299977      98.163938     0.20789768      113.18275     0.30724054
            0.4      105.41044     0.23101031      98.069221      0.2044915      113.02034     0.31147548
            0.6      105.57061      0.2973794      98.056069     0.28211061      113.72507     0.30966655
            0.8      104.90716     0.25890008      97.557805       0.228282      112.76537     0.35227919
              1      101.94401     0.27468207      94.908801     0.23371683      109.32654     0.36237075
            1.2      97.106811     0.28188148      90.289754     0.22810939      104.45267      0.3834445
            1.4      90.354697     0.20402227      83.963247     0.18252032      97.388363       0.265566
            1.6      81.977047     0.19352415      76.134824     0.18116107      88.318927     0.23744228
            1.8      72.250891     0.26102081      67.002248     0.22471259      78.237567      0.3536562
              2      61.784882     0.21111363      57.230552     0.18254519      66.911841     0.28461598
            2.2      51.229601     0.16343062      47.433476     0.14895606      55.542583     0.21831875
            2.4      41.035238     0.13825577      38.257273     0.21006603      44.564893     0.16712704
            2.6      32.257424      0.1295928      29.717248     0.18481013      35.161028     0.17853324
            2.8      24.304323     0.10567082      22.400988     0.10619454      26.494033     0.12213888
              3      18.295915     0.19949367      16.479303     0.24423131      20.026972     0.25551347
            3.2      13.241965     0.11218693      12.239367    0.091630067      14.520932     0.16577316
            3.4      9.4753996    0.074391662      8.8348171    0.080989728      10.428242    0.083043881
            3.6       6.635859    0.072890437      6.0879377    0.098535012      7.2867314    0.090928579
            3.8      4.5679902    0.072151071      4.2696832    0.087588671       5.041082    0.074882189
              4      4.5679902    0.072151071      4.2696832    0.087588671       5.041082    0.074882189
