#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.4104096    0.094031425      4.0704077    0.067127722      4.9114172     0.14149955
           -3.8      6.2393311    0.056518646      5.7630956    0.056341216      6.7741901    0.068373162
           -3.6      9.0619207    0.078641673      8.4525868     0.09773871      9.9105014     0.10598439
           -3.4      12.697421    0.081722314      11.728939    0.088186099      13.821501     0.09731774
           -3.2      17.573234    0.085515547      16.154497      0.1010311      19.240011     0.10781164
             -3      23.760914     0.10177036      22.014064    0.097096531      25.871091     0.12711777
           -2.8      31.505456     0.11766505       29.32903     0.16900297      34.294986     0.13925381
           -2.6      40.500397     0.17074887      37.465493     0.14197535      43.695453     0.17583126
           -2.4      50.383914     0.14272151      46.703681     0.13354409      54.513927     0.17645492
           -2.2      61.244882     0.27370452      56.833665     0.20416136      66.258824     0.42639918
             -2      71.857725     0.17845383      66.699527      0.1574681      77.537717     0.22443669
           -1.8      81.559584     0.24428357      75.909607     0.20523531      87.751751     0.34908162
           -1.6      90.545265     0.25979538        84.2724     0.21859031      97.303255      0.3548108
           -1.4      97.266581     0.19134974      90.450642     0.18087494      104.60826     0.23706385
           -1.2      102.67859     0.19858332      95.459699     0.19407523      110.43718     0.24044839
             -1      105.68271      0.2309939      98.262709     0.21178302      113.59705     0.29362391
           -0.8      106.91565     0.21779021      99.370351     0.19902486      114.83585     0.28498587
           -0.6      107.01799     0.19936724      99.397351      0.1856464      115.16261     0.24916495
           -0.4      106.48242     0.22733109       98.94055     0.21138798      114.33778     0.29105809
           -0.2      105.95529     0.26069254      98.469395     0.21897857      113.76962      0.3500733
              0      106.03962       0.209491       98.54636     0.19874423       113.9272     0.26015232
            0.2       106.7042     0.21401463      99.144983     0.19513979      114.68372     0.27445738
            0.4      107.13104     0.19980116      99.527548     0.18519009      115.11933     0.24887695
            0.6      106.36761     0.28376849      98.789782     0.28070714      114.55325     0.27335472
            0.8      105.74549     0.32107306      98.287505     0.26647538      113.77496     0.44105865
              1      102.61578      0.2351969       95.34189     0.20861157      110.41246     0.31227025
            1.2      97.944561     0.20184361      91.091319     0.19841289      105.53824     0.29748033
            1.4      91.122576     0.19849246      84.604966     0.18633519      98.356884     0.25180707
            1.6      81.952916     0.22078146      75.985947     0.19254374      88.448653     0.26520078
            1.8      71.720724     0.26355397      66.670913     0.21551152      77.361654     0.36045881
              2      61.196066     0.21113133      56.909407     0.17930013      66.167141     0.30288607
            2.2      50.177675     0.17823467      46.588323       0.161776      54.264298     0.24837258
            2.4      40.469626     0.18224582      37.427017      0.1555366      43.982246     0.25616558
            2.6      31.418956     0.13919242      29.279836      0.1943241      33.994326     0.17471857
            2.8      23.617961     0.10529428      21.906498     0.14218362      25.531163     0.14398495
              3       17.41307      0.0938597      16.181959     0.10681172      18.910271      0.1105792
            3.2      12.868053     0.11795269      11.857179    0.098622806      14.135343     0.15962145
            3.4      9.1314085     0.18527777      8.1536703     0.23866382      10.118538     0.17376443
            3.6      6.3263467    0.061956431       5.834536    0.046241072      7.0077218    0.077886896
            3.8      4.3252681    0.050232354      3.9065777     0.13296713       4.751509    0.056809849
              4      4.3252681    0.050232354      3.9065777     0.13296713       4.751509    0.056809849
