#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20037459   0.0017202344      0.1869902   0.0017761635     0.21443822   0.0020284706
             10     0.58505754    0.003022358     0.54399427   0.0028911688     0.62935065   0.0038575894
             20     0.94209194   0.0037448082      0.8801838    0.003645428      1.0125629   0.0044749021
             30      1.2638699   0.0044431709      1.1822026   0.0047050172      1.3512891    0.005075345
             40      1.5593293   0.0047559509       1.455143   0.0048697583      1.6696599   0.0058526263
             50      1.7983818    0.004975557      1.6819816   0.0050044061      1.9186833   0.0061442376
             60      1.9867731   0.0054930654      1.8625825       0.005496      2.1203025   0.0064625404
             70      2.1292405   0.0053422991      1.9940836   0.0054546916      2.2643668   0.0065921264
             80      2.2234312    0.005513703      2.0875509    0.005361579      2.3620802   0.0067196576
             90      2.2653159   0.0058870288      2.1288026   0.0055152399      2.3967458   0.0070397694
            100      2.2612379   0.0053945058      2.1262445   0.0052259501      2.3926376   0.0066571353
            110      2.2412573   0.0054610914      2.1099429   0.0054393948      2.3725734   0.0071237304
            120      2.1819587   0.0056611223      2.0524829   0.0052761995      2.3038294   0.0065162018
            130      2.1001126   0.0052506339      1.9759912   0.0052102462      2.2152124   0.0064475663
            140      2.0028461   0.0050854138      1.8859152   0.0049295783      2.1092085   0.0062263751
            150      1.8925847   0.0050127796      1.7814914    0.005074196      1.9942342   0.0060391714
            160      1.7742555   0.0052481241      1.6754898   0.0056868753      1.8600104   0.0058955664
            170      1.6494798   0.0045994009      1.5535593   0.0044478525      1.7343728   0.0056542487
            180      1.5310036   0.0046276653      1.4440463   0.0050713643      1.6048712   0.0056758562
            190      1.4036399   0.0043715325      1.3266385    0.004564269      1.4683277   0.0052001826
            200      1.2836633   0.0040334406      1.2112986   0.0039394611      1.3462265   0.0049613852
            210      1.1761132   0.0045261225      1.1077182    0.003775864      1.2290687   0.0047564357
            220      1.0740191    0.003908732      1.0152405   0.0040155578      1.1209257   0.0045412601
            230     0.97005851   0.0035694998     0.91749489   0.0035127492      1.0125605   0.0043134072
            240     0.87816102   0.0034632092     0.83007433   0.0035414759     0.91585339   0.0040928754
            250     0.79368538   0.0031693447     0.74919022   0.0030335801     0.82981915   0.0038920645
            260     0.71635939   0.0031381273     0.67805293   0.0031336152      0.7455519   0.0037377492
            270     0.64595847   0.0030785019     0.61309749   0.0045378681     0.67310114   0.0035797808
            280     0.58003236   0.0029339975       0.550443   0.0029921101     0.60065976   0.0033566661
            290     0.52229914   0.0026581564     0.49385713   0.0026214846     0.54300083   0.0031555088
            300     0.46872827   0.0025094931     0.44393772   0.0025336435     0.48692341   0.0030144917
            310     0.42010144   0.0023364512     0.39750365    0.002244837     0.43680998   0.0028268631
            320     0.38182685   0.0024029934     0.36233265    0.002598185     0.39608195   0.0027536994
            330     0.34271872   0.0021286561     0.32444273   0.0020783197     0.35536805   0.0025551974
            340     0.30833048   0.0021516607     0.29320311   0.0024000627     0.31894661   0.0023527628
            350     0.27625937   0.0019985324     0.26179931   0.0022818866     0.28724411   0.0023104709
            360     0.24641654   0.0017684035     0.23283941   0.0016970358     0.25597213   0.0021604174
            370       0.223497   0.0017748695     0.21214952   0.0017177736     0.23183506    0.002046437
            380     0.20244905   0.0016876518     0.19179715   0.0025280792     0.20855973     0.00183887
            390     0.17979763   0.0016091013     0.16908773   0.0014372555      0.1865766   0.0019035396
            400     0.15845908    0.001479969     0.15135226   0.0014201535     0.16620514   0.0017364339
            410     0.14540466   0.0013965412     0.13801333   0.0014129632     0.14960736   0.0015632511
            420     0.12974843   0.0013036373     0.12301617   0.0013323976     0.13434403   0.0014748776
            430     0.11539195   0.0012575712      0.1097567   0.0012308109     0.11846203   0.0014054639
            440     0.10959837   0.0015822689     0.10294583   0.0011836041     0.11267391   0.0014348932
            450     0.09405515    0.001107863    0.089026607   0.0010818877    0.097098987   0.0012574556
            460    0.086386046    0.001099403    0.082088978   0.0010460348    0.090696428    0.001475349
            470    0.078397789   0.0010177228    0.074811375   0.0010076495    0.080620036   0.0011408032
            480    0.071006275  0.00095864531    0.067458419  0.00091639648    0.073217645   0.0011695976
            490     0.06245445  0.00096838746    0.059781893   0.0010274638    0.063621194    0.001033139
            500    0.056057469    0.000891912    0.053771641  0.00092216309    0.056912188  0.00097697247
            510    0.051808969  0.00082300825    0.048542513  0.00087496609    0.053619875  0.00098946449
            520    0.046342995  0.00077747174    0.044046305  0.00076712409    0.047942196   0.0008766805
            530    0.042002989  0.00076308713    0.039899916  0.00073600801    0.043317863  0.00091546957
            540    0.040799093   0.0010860398    0.039279807   0.0013680593    0.041573039  0.00090308377
            550    0.036227558  0.00069030414    0.034325783  0.00066975744     0.03735655  0.00081804739
            560    0.032544598   0.0006408469    0.030912998  0.00060344486    0.033650097  0.00078863224
            570    0.028232696  0.00060474494    0.026694845  0.00056773266    0.029290062  0.00073630999
            580    0.025327121  0.00058033454    0.024304659  0.00056128537    0.025801673  0.00065520026
            590    0.023407386  0.00056156974    0.022459811   0.0005472425    0.023724496  0.00062969752
            600    0.021263014  0.00051973745    0.020195872  0.00048292506    0.022018161   0.0006425918
            610    0.019655833  0.00062135941    0.018874967  0.00072524338    0.019935725  0.00058419182
            620    0.017733321  0.00053467098    0.016897035  0.00065179123    0.018470268  0.00056206327
            630    0.016638059  0.00048247932    0.015888923  0.00048203549    0.017054082  0.00052710257
            640    0.014480294  0.00043155279    0.013800599  0.00041502288    0.014832808  0.00048914309
            650    0.013550508  0.00042666795    0.012753635  0.00040844796    0.014068203  0.00047958075
            660    0.012202631  0.00039740129    0.011549974  0.00038252641    0.012620078  0.00045051605
            670    0.011114703  0.00039164489    0.010796328  0.00038810291     0.01117729  0.00043669348
            680   0.0098959754  0.00039168601   0.0094669134  0.00043645701    0.010133099  0.00041208638
            690   0.0095637934  0.00037603836   0.0092524508  0.00039742896   0.0096987087  0.00041107639
            700   0.0094856707  0.00035556274   0.0091293006  0.00034476116    0.009623478  0.00039826375
            710   0.0074838941  0.00031596559   0.0070977701  0.00029309654    0.007635231  0.00036478813
            720   0.0075363836  0.00030662813   0.0070443568  0.00027540772   0.0079480803  0.00038556641
            730    0.006752333  0.00031828362   0.0064537488  0.00032572409    0.006931132  0.00034166456
            740   0.0068199591  0.00029875122   0.0064960559  0.00028296726   0.0070073032  0.00033521174
            750   0.0056994773  0.00028799374   0.0055214014  0.00028068961   0.0059133667  0.00034089888
            760   0.0050341607  0.00024842356   0.0046765545  0.00022151857   0.0053885235  0.00031186349
            770   0.0050224194  0.00025255764   0.0047786583  0.00023374396    0.005136221  0.00028974232
            780   0.0049781614  0.00025045151    0.004689262   0.0002320426   0.0052341717    0.000313319
            790   0.0039131319  0.00022924212   0.0037401266    0.000208502   0.0039732127  0.00026514131
            800   0.0039131319  0.00022924212   0.0037401266    0.000208502   0.0039732127  0.00026514131
