# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.7709709    0.010035729      4.7064123    0.011103546      5.2895749    0.013818801
             10      5.7138357   0.0097861412      5.6098585    0.010084006      5.8306353    0.012383208
             20      4.9776069   0.0091119169       4.848862    0.010885831      5.0494841   0.0099368247
             30      4.2051367   0.0076316794      4.0594624   0.0073694631      4.2687622   0.0084818927
             40      3.5265298   0.0068309514      3.3763281   0.0071063023       3.600431    0.007511758
             50      2.9755435   0.0061410107      2.8352209   0.0059953813      3.0510658   0.0067962528
             60      2.5330799   0.0057527666      2.4040525   0.0065312368      2.6052944   0.0059980636
             70      2.1747973    0.005160435      2.0510652   0.0052112688      2.2493423   0.0054671625
             80      1.8587169   0.0048867341      1.7440775   0.0049791507       1.932389   0.0051437957
             90      1.6103433   0.0042813561      1.5035631   0.0041761319      1.6835918   0.0045564381
            100      1.3978823    0.003938756      1.2973367   0.0038814793      1.4707994   0.0042814078
            110      1.2073185    0.003668018      1.1145733   0.0035511388       1.276305   0.0039015146
            120      1.0631078   0.0034950564     0.97456147   0.0035990162      1.1316932   0.0037211419
            130     0.93108456   0.0031269093     0.84604341   0.0029607224      1.0028215   0.0034579743
            140     0.81236636   0.0029360267     0.73098108   0.0026706834     0.88427503   0.0032232522
            150     0.71714134   0.0027147074     0.64116963   0.0025397568     0.78717604    0.003022598
            160     0.63340909    0.002492841     0.56019787   0.0022672388     0.70385111   0.0028279007
            170     0.56524595     0.00237563     0.49636452   0.0022380687     0.63233961   0.0026782675
            180     0.50018149    0.002185986     0.43593713   0.0019636002     0.56458696    0.002509583
            190     0.44487525   0.0020515877     0.38518927    0.001822717     0.50534668    0.002366826
            200     0.40102509   0.0019422441     0.34474642   0.0017185508     0.45922005   0.0022459997
            210     0.35715603   0.0018392819     0.30601287   0.0016770864     0.40970712   0.0021241526
            220     0.32591075   0.0017347849     0.27810878   0.0015333093     0.37526254    0.002029788
            230     0.29427625   0.0016793177     0.25004052   0.0014919321     0.34016896   0.0019406671
            240     0.26606538   0.0015435791     0.22455858   0.0013308828      0.3097638   0.0018309922
            250     0.24400472   0.0014998461     0.20446549   0.0014163748     0.28519046   0.0017571375
            260     0.22104137   0.0014049931     0.18569199   0.0012119732     0.25821771   0.0016788268
