#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      6.6982445    0.072052368      6.0650311    0.069450184      7.4122055    0.082441607
           -3.8      8.4358936    0.075066296      7.6477047    0.071109076       9.329391    0.090356441
           -3.6      10.248487    0.080619295      9.3251588    0.074193542      11.326906     0.12751034
           -3.4      12.823834    0.090195426      11.745542    0.084691303      13.957214     0.10893667
           -3.2      15.932184     0.10764564      14.632022     0.10546288      17.190489     0.12419079
             -3      19.362078     0.10973164      17.809956     0.10245442      20.957533     0.13411114
           -2.8      23.951027      0.1220671      22.089445     0.11507535      25.857579     0.14911671
           -2.6      29.252992     0.13800718      27.132172     0.13407056      31.313774     0.16573903
           -2.4      35.696626      0.1606672      33.269258     0.16746606      37.903355      0.1841224
           -2.2      43.173876     0.16784994       40.35094     0.16370317      45.725604      0.2033865
             -2      51.518231     0.18425608      48.154911     0.19464203      54.628813     0.22176147
           -1.8      60.840907     0.20465097      57.122693     0.21817753       64.32441       0.258376
           -1.6      71.262453      0.2137838      66.965132     0.20049549      75.048391     0.26159106
           -1.4      81.815905     0.24145561       77.35041      0.2360882       85.70215     0.28753784
           -1.2      93.425828     0.25520411      88.324465     0.27426711      97.914936     0.30278588
             -1      103.62788     0.26126595      98.134297     0.26238747      108.47927     0.31890537
           -0.8      113.94109     0.27725963      107.91047     0.26561777      119.28188     0.33371072
           -0.6      121.45092     0.30167743      115.14172     0.30432801       126.6625     0.34962483
           -0.4       127.3915     0.31874104      121.37026     0.45897281      132.77619     0.36647042
           -0.2      130.50819     0.30519251       123.8354     0.30162359      136.29914     0.37196674
              0      130.47565      0.3042545      123.95649     0.31161653      136.27854     0.37169881
            0.2       126.7362     0.28590492      120.27097     0.28062472      132.45394     0.35847538
            0.4      121.17827     0.29373727      115.23256     0.29892228      126.35012     0.34767168
            0.6      113.52959     0.28324348      107.72921     0.30347648      118.47236     0.33605688
            0.8      102.98383     0.26457907      97.619027     0.26080307      107.82486     0.32736362
              1      93.091247     0.24473712      88.116417     0.23907575      97.509842     0.30126505
            1.2      82.519625     0.25287072      77.913638     0.24275847      86.253837     0.28356532
            1.4      70.966045     0.23247387      66.782524     0.23379585      74.794361     0.26668536
            1.6      61.133746     0.20872469      57.426222     0.22359435      64.264003      0.2425394
            1.8      51.330219     0.18484423      48.008977     0.20254422      54.262227      0.2208757
              2      42.974552     0.16577299      40.112604      0.1580083      45.522444     0.20140201
            2.2      35.761633     0.15547112      33.286932     0.15542813      38.176207      0.1849389
            2.4      29.488485     0.15883168      27.333172     0.17337575      31.644684     0.16641365
            2.6      24.164159     0.12730896       22.43036     0.13058243      25.980522     0.15333781
            2.8      19.533254     0.11201319      18.013081      0.1059501      21.093084     0.13452294
              3      15.973707      0.1067662       14.53581     0.14545812      17.414691      0.1223665
            3.2      12.788456     0.11763881      11.666019    0.086730407      13.795598     0.11127796
            3.4      10.199217    0.081885379      9.3080099    0.079307133      11.271067     0.16468476
            3.6       8.303062      0.0726437      7.5489805    0.067047961      9.0982558    0.088427018
            3.8      6.5774091    0.069507347      5.9500215    0.065215785       7.239015    0.079928893
              4      6.5774091    0.069507347      5.9500215    0.065215785       7.239015    0.079928893
