#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.76250744   0.0025650839     0.69819144    0.002404667     0.84040258   0.0032578718
            360      1.7396619   0.0035302461       1.626757   0.0033233689      1.8584337   0.0040981041
            380      1.9346326   0.0035132339       1.817065   0.0034025968      2.0587543   0.0043929646
            400      1.9050813   0.0035402598      1.7935448   0.0036250431      2.0140317   0.0043069307
            420      1.7928057   0.0033962697      1.6919283    0.003349144      1.8877976   0.0041582221
            440      1.6483823   0.0033393524      1.5553962   0.0036769881      1.7309959   0.0040302207
            460      1.4898351   0.0033456511      1.4088682   0.0035877587      1.5591463   0.0038022793
            480      1.3277748   0.0031691743      1.2543986   0.0028562791      1.3886527    0.003592705
            500      1.1844498   0.0029231299      1.1214884   0.0028695828      1.2378269   0.0033936387
            520      1.0513064   0.0027011816     0.99585618   0.0027288875      1.0965988   0.0032595295
            540      0.9339094   0.0024549308     0.88371243   0.0024086606     0.97630838   0.0029951835
            560     0.82701824   0.0023422349     0.78327587   0.0023576448     0.86380854   0.0029585205
            580     0.73401476   0.0022863689     0.69507701   0.0023483272     0.76386416   0.0026793226
            600     0.65398999    0.002124366      0.6198518     0.00217067     0.68089535   0.0025097949
            620     0.57798893   0.0019308354     0.54711751   0.0019132984      0.6031386   0.0023727238
            640     0.50933353   0.0018545379     0.48473609   0.0024661441     0.52846403   0.0022108235
            660     0.45425245   0.0017518379     0.43019029   0.0017893368     0.47236884   0.0020901158
            680     0.40611851   0.0016113127     0.38314842   0.0015459828     0.42520901    0.001973409
            700     0.35865626   0.0015756027     0.33987304   0.0017639259     0.37340456   0.0018690935
            720      0.3218611   0.0014224267     0.30694675   0.0033687481     0.33597885   0.0017508919
            740     0.28664627    0.001349512      0.2695141   0.0015059964     0.29978418   0.0016499015
            760     0.25599666   0.0012804713     0.24114163   0.0012297681     0.26781204   0.0016164489
            780     0.22952868   0.0014531527     0.21658107   0.0014855255     0.23973272   0.0014783228
            800     0.20618553   0.0012824312     0.19419427   0.0013321961     0.21573262   0.0014166248
            820     0.18544381   0.0011027975     0.17397907   0.0010810982     0.19544554   0.0013268833
            840     0.16692446   0.0010414646      0.1565697  0.00099030287     0.17568817   0.0012697426
            860     0.15210545   0.0010204829     0.14253235  0.00097619355     0.15980839   0.0012016808
            880     0.13736234  0.00097542866     0.12893224  0.00098643716     0.14409646   0.0011461031
            900     0.12280204  0.00089066779     0.11489917  0.00084342775     0.12994102   0.0010822239
            920     0.11047438  0.00085345895      0.1030958   0.0008080743     0.11663021   0.0010457206
            940     0.10082614   0.0008456544    0.094522773  0.00087854147     0.10596972  0.00098314772
            960    0.091035002  0.00076233988    0.084784061  0.00071338172    0.096401998  0.00093135987
            980    0.083586521  0.00073933948     0.07741379   0.0006907173    0.089374727  0.00089477184
           1000    0.083586521  0.00073933948     0.07741379   0.0006907173    0.089374727  0.00089477184
