# inc-ttH  R_et        central        num_err    min (scale)        num_err    max (scale)        num_err
# a(Higgs,top)
              0       16.67993    0.078542029      15.370883    0.085579444      17.144468     0.10296637
            0.2      47.573734     0.12966302      43.644507     0.11694356      49.349485     0.14883215
            0.4      72.923154     0.15884626      66.706992      0.1426591      76.118989     0.18250729
            0.6      92.206524     0.17767163       84.21063     0.15918931       96.62299     0.20401641
            0.8      107.37302     0.19039932      97.874682     0.17302065      112.99854     0.22393825
              1      119.27992     0.19991416      108.58378     0.17915221      125.92996     0.22964162
            1.2      129.78021     0.20771048      117.96677     0.18560682      137.44434     0.23766998
            1.4      139.35082     0.21463045      126.55718     0.19158198       147.8862     0.24633545
            1.6      149.60559     0.22207045      135.86136     0.20043119      158.89317     0.25666847
            1.8      161.81647     0.23043457       146.8855     0.20666045       172.0374     0.26650629
              2      176.64061      0.2407981      160.35851     0.21570936      187.82578     0.27609417
            2.2      194.79056     0.25258004      176.84827     0.22606569      207.14199     0.29000176
            2.4      218.13278     0.26704177      198.06599      0.2384811      231.94782     0.30823599
            2.6      246.28794     0.28385476      223.87279     0.25348322       261.3903      0.3273925
            2.8      278.68654     0.30193804      253.63151      0.2694314      295.06286     0.34704149
              3      285.05949     0.30847708      259.59303     0.28038907      301.23921     0.35473602
            3.2       140.8928     0.21964515      127.31847     0.19466106      150.44515     0.25449068
            3.4      80.453912     0.16690316      72.134372     0.14666517      86.853835     0.19505188
            3.6      50.949059     0.13307105      45.348711     0.11612546      55.572737     0.15632969
            3.8      33.318309     0.10780222      29.491311    0.093589586      36.632948     0.12750081
              4      22.479606     0.08856982      19.804436    0.076400852      24.877195     0.10527462
            4.2      15.205792    0.073264274      13.352349     0.06502024       16.90559    0.088263218
            4.4      10.538365    0.060729003      9.1960373    0.051992479      11.830033    0.072592066
            4.6      7.2847516    0.050534173       6.344913    0.043227797      8.1967427    0.060619111
            4.8      5.1101023    0.042389873      4.4413145    0.036383501      5.7669694    0.050855649
              5      5.1101023    0.042389873      4.4413145    0.036383501      5.7669694    0.050855649
